source,hyp,id,confidence
goes,gwe,3324,-0.3987327814102173
hide,hide,3440,-0.31838682293891907
Sans,Sansi,1285,-0.30259501934051514
lung,longa,3902,-0.33364367485046387
hurt,kuutu,3524,-0.3773510456085205
dogs,ddogu,2766,-0.31236743927001953
copy,kopo,2484,-0.3877171576023102
tens,teni,5572,-0.35470080375671387
down,dow,2782,-0.36570683121681213
Post,Positi,1181,-0.3268005847930908
song,songi,5276,-0.3597135841846466
bird,bii,2026,-0.3469828963279724
Blue,Blu,360,-0.3968454897403717
late,lati,3776,-0.3811497986316681
obey,bey,4222,-0.31464433670043945
push,pusu,4694,-0.35171911120414734
plum,polumi,4503,-0.3890445828437805
Each,Eki,559,-0.3937802314758301
<unk>ing,Wingi,1208,-0.30896568298339844
Ward,Waa,1570,-0.31186676025390625
Wong,Wonga,1599,-0.32646775245666504
mine,mi,4038,-0.33798328042030334
Ohio,Ohio,1093,-0.35505062341690063
lost,losutu,3889,-0.37669676542282104
care,kale,2167,-0.32431504130363464
game,game,3278,-0.31377971172332764
Seng,Sengi,1316,-0.3665889799594879
tree,tee,5744,-0.3349311351776123
ride,lede,4924,-0.37590399384498596
Just,Jusutu,866,-0.3157851994037628
spin,spin,5321,-0.3609202802181244
Your,You,1615,-0.3444218337535858
open,opon,4282,-0.3348340392112732
risk,kesi,4935,-0.38871312141418457
acts,akiti,1676,-0.32067787647247314
move,momi,4093,-0.3367466628551483
huge,huge,3512,-0.3589242696762085
town,tow,5698,-0.3970215916633606
Game,Gama,684,-0.33183127641677856
Iraq,Iaki,820,-0.3381709158420563
mid,mini,4023,-0.332961767911911
III,I,789,-0.303824245929718
age,age,1720,-0.35896992683410645
had,kadu,3375,-0.39487096667289734
for,folu,3194,-0.34100785851478577
etc,eti,2963,-0.3016354441642761
CEO,Ne,394,-0.3782308101654053
Had,Hadi,736,-0.30570486187934875
She,See,1330,-0.33625224232673645
aid,adi,1739,-0.30781254172325134
war,waa,5960,-0.3907046914100647
km<unk>,kwi,3741,-0.3508351743221283
lag,lagga,3759,-0.36022046208381653
few,few,3113,-0.35458430647850037
two,to,5786,-0.301062673330307
pay,pay,4404,-0.3797954022884369
Mau,Mau,969,-0.36946043372154236
Han,Han,744,-0.39244428277015686
god,godu,3322,-0.3193901777267456
tie,tee,5649,-0.32652732729911804
MPs,Masi,944,-0.35358932614326477
eye,eye,3046,-0.35255685448646545
dry,dey,2806,-0.30768680572509766
the,tee,5591,-0.3783198595046997
Jai,Jai,838,-0.358660489320755
Inc,Ini,798,-0.34230998158454895
nun,non,4218,-0.3054100275039673
use,usi,5851,-0.308840274810791
Why,Way,1585,-0.31487441062927246
mph,mpi,4099,-0.31827178597450256
amb,mbi,1779,-0.3841732144355774
way,wai,5983,-0.36126554012298584
DNA,D,506,-0.35626840591430664
tea,te,5540,-0.3327694535255432
And,An,257,-0.3227681517601013
car,kali,2163,-0.35566386580467224
Box,Boy,369,-0.34836137294769287
p<unk>m,pon,4344,-0.37499353289604187
eat,Sati,2830,-0.38114047050476074
now,now,4210,-0.36942556500434875
Out,Ootu,1118,-0.3044344484806061
If,I,794,-0.3213285207748413
re,le,4747,-0.3557169437408447
Do,Do,538,-0.31978005170822144
Co,Yo,453,-0.36811885237693787
by,be,2128,-0.30675795674324036
PC,PS,1124,-0.34913370013237
it,titi,3698,-0.31497183442115784
Dr,D,542,-0.39932116866111755
et,eti,2962,-0.30560678243637085
<unk>N,N,1517,-0.36888694763183594
No,Ná,1066,-0.38466718792915344
He,He,751,-0.32701998949050903
Hu,Hu,782,-0.30430373549461365
c,ki,2129,-0.36503204703330994
sense,sense,5084,-0.3360772132873535
World,Woolo,1602,-0.39933350682258606
feast,fesiti,3091,-0.3640744686126709
death,ddati,2601,-0.37541645765304565
rules,lulesi,4977,-0.39590513706207275
broad,booy,2102,-0.3305157721042633
catch,kati,2186,-0.3611418604850769
least,leasi,3804,-0.3157709240913391
watch,wati,5971,-0.30770143866539
Prior,Peio,1194,-0.362456738948822
child,kili,2260,-0.3130081295967102
fires,filesi,3138,-0.3387828767299652
point,poni,4511,-0.34091413021087646
Large,Lalgesi,908,-0.31938815116882324
Louis,Lowisi,935,-0.3050093650817871
whose,wwosi,6025,-0.39835023880004883
First,Filsti,654,-0.33014151453971863
occur,okou,4239,-0.3094851076602936
Metro,Metio,981,-0.33487358689308167
storm,sitoon,5391,-0.33658453822135925
<unk>uite,Wuiti,1210,-0.37522968649864197
radio,kadio,4722,-0.3388679027557373
warns,waan,5967,-0.37318944931030273
Women,Women,1597,-0.334547221660614
makes,meki,3923,-0.31317415833473206
Samoa,Samoa,1282,-0.324458509683609
since,seni,5180,-0.3778700530529022
event,elenti,2972,-0.3699483871459961
wraps,waapu,6085,-0.35213515162467957
signs,singi,5169,-0.32326140999794006
buses,busi,2119,-0.32400795817375183
Hsien,Hesen,781,-0.30277082324028015
Drive,Deibe,547,-0.3379933834075928
opera,opola,4287,-0.34874552488327026
cases,kaase,2183,-0.3693193197250366
waste,wasiti,5970,-0.3097620904445648
fancy,fani,3068,-0.3799072206020355
wheel,weeli,6010,-0.3915294110774994
funds,fondi,3263,-0.3006074130535126
Tommy,Tommi,1482,-0.3694172203540802
movie,mofi,4097,-0.392263263463974
sales,sali,4999,-0.3340422809123993
Parks,Palkisi,1142,-0.32091012597084045
exist,eeisiti,3006,-0.35907500982284546
Goats,Goati,707,-0.307585209608078
deity,ddityi,2633,-0.3082181513309479
moons,moon,4071,-0.3498421609401703
think,tinki,5615,-0.339637815952301
ratio,kati,4744,-0.3366238474845886
Nixon,Neson,1065,-0.3992912173271179
theme,temee,5596,-0.38989901542663574
Recep,Leeepe,1219,-0.3057810664176941
sings,tingi,5185,-0.34639883041381836
array,alay,1858,-0.3439279794692993
froth,folutu,3248,-0.3934781849384308
Shark,Selki,1327,-0.30658483505249023
nerve,nelfe,4157,-0.3387094736099243
great,gaati,3347,-0.31013819575309753
Congo,Kongo,467,-0.3036045432090759
Fruit,Feliti,677,-0.33349597454071045
group,gupu,3356,-0.3611668348312378
feels,feli,3102,-0.38740450143814087
deals,ddali,2599,-0.3684075176715851
might,mini,4027,-0.3053779602050781
urges,ulgesi,5846,-0.3861260712146759
Great,Gaeti,721,-0.3688206672668457
Gypsy,Gypesi,732,-0.3070387542247772
tried,tey,5752,-0.33072125911712646
sleep,selepe,5217,-0.37100449204444885
south,soutu,5286,-0.32175517082214355
cedes,sedesi,2200,-0.3466583788394928
medal,medali,3989,-0.37006518244743347
crags,kalagi,2518,-0.3722682297229767
roots,lootu,4961,-0.3287014365196228
three,teee,5634,-0.3880767524242401
world,woolo,6076,-0.33764973282814026
mined,mini,4039,-0.32211777567863464
adapt,adapu,1679,-0.30239132046699524
Pryce,Peyse,1202,-0.33728280663490295
lasts,lasiti,3775,-0.38808637857437134
mates,mati,3967,-0.3507479429244995
going,gwingi,3325,-0.39827147126197815
Singh,Singa,1350,-0.31088364124298096
steep,setee,5371,-0.35348108410835266
faces,fasesi,3050,-0.31339651346206665
Italy,Italyy,832,-0.3410656750202179
shaft,safu,5115,-0.3583518862724304
beech,beeki,1979,-0.3762804865837097
Canal,Nanal,405,-0.3656395375728607
flush,flusi,3173,-0.30594366788864136
proxy,palopi,4677,-0.3857526481151581
skull,sukulu,5213,-0.32130303978919983
Clean,Klean,451,-0.37472671270370483
sugar,suga,5461,-0.3474712073802948
table,tabule,5518,-0.3775351345539093
flair,flai,3154,-0.3191410303115845
cover,kobeli,2510,-0.3424554169178009
baked,bake,1934,-0.32578831911087036
could,kou,2496,-0.317080020904541
brain,bain,2085,-0.3803398013114929
flown,foon,3170,-0.3974819481372833
quite,kuiti,4713,-0.35065844655036926
exits,Seiti,3009,-0.37773597240448
River,Libeli,1243,-0.3626645505428314
Greek,Gaeke,723,-0.31329619884490967
older,olo,4266,-0.32536643743515015
Seork,Seoko,1318,-0.3142501711845398
Plans,Palansi,1166,-0.31195902824401855
hopes,hope,3482,-0.3557138442993164
names,namesi,4123,-0.3464120626449585
soils,soili,5255,-0.3749001622200012
plums,palumu,4505,-0.3525746762752533
<unk>ueen,Wueen,1209,-0.33019620180130005
While,Wile,1583,-0.35774537920951843
Shyam,Seyam,1341,-0.3124397397041321
begin,begi,1984,-0.3704380393028259
shine,seni,5130,-0.35014569759368896
boats,boatisi,2054,-0.37297141551971436
<unk>nion,Woion,1532,-0.3654558062553406
grand,ganti,3341,-0.3044271171092987
Alden,Alden,239,-0.38678494095802307
Rhine,Leine,1236,-0.3267892003059387
lions,liyon,3854,-0.33952340483665466
based,basi,1951,-0.3380369246006012
daily,deily,2578,-0.37963664531707764
cites,kitesi,2273,-0.3181740343570709
apart,apaati,1817,-0.3495464026927948
funny,foni,3267,-0.30122289061546326
Jerry,Jeley,850,-0.3460976183414459
flood,folo,3163,-0.34056535363197327
Swirl,Swili,1422,-0.36014464497566223
roofs,loofu,4958,-0.34916242957115173
Built,Builti,383,-0.3506835103034973
Peter,Petee,1156,-0.31659430265426636
spoil,spoi,5326,-0.38642317056655884
Suits,Suiti,1409,-0.30696943402290344
these,tesi,5608,-0.34700536727905273
ideas,idesi,3532,-0.34728601574897766
court,koutu,2506,-0.37088558077812195
walls,wali,5955,-0.34559231996536255
stars,sitali,5353,-0.3415360450744629
males,malesi,3926,-0.35729846358299255
leave,lebi,3806,-0.3743104636669159
forms,foomi,3216,-0.3836193382740021
twice,twiki,5784,-0.3337761461734772
stunt,sutunti,5430,-0.3990594744682312
known,kown,3747,-0.3745151460170746
<unk>sing,Wwingi,1540,-0.34942924976348877
hunts,konti,3523,-0.37493181228637695
songs,songa,5277,-0.3875284194946289
right,ligi,4930,-0.30442413687705994
never,nefeli,4164,-0.3235718905925751
Larry,Laley,909,-0.3520424962043762
snowy,sow,5242,-0.39211273193359375
toxic,tosi,5700,-0.32640525698661804
clean,kalen,2295,-0.32801875472068787
teeth,teti,5554,-0.3804283142089844
check,keke,2247,-0.37358608841896057
shown,son,5155,-0.3005027174949646
lying,llingi,3904,-0.3042218089103699
would,wou,6082,-0.3494414687156677
T<unk>Rex,Twee,1431,-0.33996009826660156
break,bueki,2089,-0.33383893966674805
early,Sali,2821,-0.395648330450058
shift,sifi,5129,-0.33777666091918945
sound,sondi,5284,-0.38073235750198364
April,Apili,272,-0.3206530213356018
exert,Seliti,3001,-0.37808626890182495
savvy,sabi,5018,-0.33186638355255127
quick,kwiki,4709,-0.347097784280777
shock,soko,5135,-0.326193243265152
pests,pesiti,4444,-0.3257979154586792
swore,swoo,5512,-0.32260945439338684
shook,sikooko,5136,-0.34155282378196716
civis,kifisi,2285,-0.3201977610588074
vivid,fii,5930,-0.3714982867240906
press,papesi,4599,-0.34025686979293823
Water,Wataa,1573,-0.303406685590744
versa,Lelsa,5892,-0.3247928321361542
adult,adulu,1697,-0.3266192674636841
shade,sade,5114,-0.3070622980594635
metal,meti,4012,-0.30560874938964844
Still,Stili,1395,-0.32975736260414124
craft,kalasutu,2517,-0.3859363794326782
needs,ney,4149,-0.35709407925605774
doves,dofesi,2781,-0.39864450693130493
bombs,bomi,2060,-0.35657331347465515
bases,basi,1953,-0.39932358264923096
wider,widi,6031,-0.33948707580566406
keep,Yee,3723,-0.3517445921897888
sunk,sungi,5472,-0.34867432713508606
show,sow,5151,-0.349962055683136
Rome,Lome,1254,-0.3306104242801666
high,kigi,3442,-0.3682793080806732
skis,seki,5212,-0.3490675389766693
boar,boa,2050,-0.3568143844604492
wolf,wolo,6059,-0.3247683048248291
poor,poo,4529,-0.32613858580589294
hunt,konti,3520,-0.3469007611274719
sold,solo,5256,-0.32239875197410583
city,kityi,2277,-0.3566564619541168
face,fasi,3049,-0.36824020743370056
ends,endi,2904,-0.3628721535205841
than,tan,5589,-0.3324528932571411
Iran,Iaan,818,-0.39722302556037903
<unk>SGS,Www,1522,-0.38714584708213806
days,deysi,2592,-0.31790027022361755
kept,kepi,3726,-0.39368918538093567
FTIR,Fe,624,-0.3656638264656067
core,kole,2486,-0.38901594281196594
matched,mati,3963,-0.31338465213775635
tariffs,talifi,5531,-0.33734506368637085
Cuerden,Kueden,496,-0.3975881040096283
crossed,kalosi,2537,-0.3832552433013916
Muskoka,Maskoka,1026,-0.30723726749420166
delayed,delayey,2634,-0.3617086708545685
unknown,unkown,5821,-0.3282800614833832
appears,appelesi,1827,-0.33522000908851624
players,palayelfiyi,4496,-0.392831027507782
opening,opongi,4284,-0.3151944577693939
landing,landgi,3762,-0.3679795265197754
Hungary,Hungaa,784,-0.3392440378665924
roadway,doadway,4941,-0.3284643292427063
forcing,foligi,3198,-0.38475364446640015
Federal,Fedelfi,636,-0.3577319383621216
reasons,keason,4770,-0.3238823711872101
cancer,kansi,2152,-0.3781813681125641
lowest,lowsesi,3899,-0.308255136013031
trying,tiingi,5769,-0.3555835485458374
toward,towaa,5694,-0.3873489499092102
poison,poison,4514,-0.301349401473999
museum,muse,4110,-0.3549823760986328
dozens,dosen,2786,-0.3051180839538574
female,female,3106,-0.35225918889045715
result,kesulu,4907,-0.3474309742450714
horses,kolsesi,3490,-0.31586480140686035
snails,seniki,5232,-0.37116873264312744
growth,gowtu,3360,-0.38816049695014954
Design,Desigi,531,-0.31942471861839294
Speech,Spee,1378,-0.37539783120155334
Brazil,Buasili,371,-0.3020375072956085
copies,kopiesi,2482,-0.3035222887992859
stolen,soton,5382,-0.3128369450569153
simply,simpi,5177,-0.3706398010253906
income,inkon,3575,-0.34328654408454895
washed,wasi,5969,-0.3461904227733612
manner,mani,3939,-0.3159838914871216
sample,sampee,5002,-0.38836899399757385
detect,deteiti,2672,-0.3691028952598572
speeds,spee,5315,-0.35527750849723816
Arnold,Alnolo,287,-0.32175737619400024
toilet,toileti,5665,-0.38082000613212585
jargon,dalgon,3703,-0.3616756498813629
oppose,oposu,4295,-0.333661824464798
strain,sitan,5395,-0.39207854866981506
intent,inteni,3641,-0.3676586151123047
caucus,kaukusi,2190,-0.3638930916786194
sultan,sulitan,5468,-0.3265942335128784
output,otupu,4323,-0.3098369538784027
lounge,logigi,3892,-0.3855593502521515
helped,kelfe,3429,-0.33060598373413086
shapes,sapeesi,5117,-0.36584579944610596
Darwin,Dalwin,514,-0.3882715106010437
intact,intaki,3638,-0.31283488869667053
minors,mino,4043,-0.3152227997779846
Tayyip,Tayyipi,1443,-0.31899333000183105
scorch,sikoo,5040,-0.3926698863506317
reason,keason,4767,-0.3425966203212738
extend,esendi,3035,-0.3411675989627838
mental,mentai,4006,-0.37286266684532166
fabric,fabiki,3048,-0.3598073422908783
infect,infeiti,3596,-0.3855571150779724
fortes,foltesi,3217,-0.3603605031967163
bottom,bottow,2077,-0.37762680649757385
rights,ligigi,4931,-0.3463008999824524
record,lekoo,4787,-0.3613200783729553
Posted,Poste,1182,-0.38033437728881836
Kiryat,Kilyati,886,-0.3599543273448944
towers,towe,5697,-0.30487075448036194
camera,kamela,2144,-0.3444203734397888
oxygen,osyen,4343,-0.3746779263019562
Kruger,Kugugeli,897,-0.33556511998176575
Brooks,Booko,377,-0.33514317870140076
choose,kokosi,2267,-0.3778035640716553
German,Gelman,696,-0.3045087456703186
doctor,dokitoo,2760,-0.30469298362731934
Soviet,Sofiteti,1372,-0.3492565453052521
Almost,Almositi,243,-0.37005236744880676
lining,lingi,3850,-0.3212341368198395
detail,detaili,2669,-0.34639406204223633
edible,edibele,2840,-0.3329707980155945
writer,wititi,6088,-0.3821500837802887
ruling,Kulingi,4978,-0.39635220170021057
region,kegion,4813,-0.3263618052005768
claims,klaimesi,2288,-0.3877995014190674
up<unk>bow,uponbow,5837,-0.3342686891555786
impose,fiposesi,3556,-0.38907691836357117
Ottawa,ttawawa,1116,-0.32298561930656433
Senate,Senatesi,1315,-0.3278471827507019
Armand,Akaman,284,-0.3787386417388916
wheels,weeli,6012,-0.37228748202323914
depend,dependi,2649,-0.3721320927143097
sulfur,sulu,5467,-0.33414146304130554
expert,Sepeeti,3024,-0.34519079327583313
humans,kuman,3515,-0.3483717143535614
ocelot,okeloti,4243,-0.35347798466682434
Jordan,Jordan,862,-0.307026207447052
varies,Laliyesi,5872,-0.308258593082428
branch,baangi,2086,-0.39062514901161194
titles,titi,5659,-0.36716482043266296
binary,bina,2021,-0.31357136368751526
status,sitatesi,5363,-0.39871570467948914
mother,moti,4083,-0.3843028247356415
seldom,selon,5074,-0.31788170337677
blocks,booko,2041,-0.3422032594680786
wonder,wonde,6064,-0.3283211588859558
create,kaletesi,2522,-0.38472631573677063
figure,figu,3122,-0.3779251277446747
entire,enti,2929,-0.3966825306415558
Minoan,Mino,996,-0.3112781047821045
cherry,keley,2255,-0.37555697560310364
debate,debate,2603,-0.3905104994773865
nearly,neliyi,4141,-0.37120094895362854
beyond,beyon,2010,-0.3045703172683716
famous,Famosi,3067,-0.3976610004901886
merely,meliyi,4008,-0.3909681439399719
bhajan,bayan,2011,-0.3977232873439789
apples,appelesi,1828,-0.32230034470558167
spinal,sipina,5322,-0.38032323122024536
Russia,Lusisi,1262,-0.3293554484844208
poorly,poolo,4530,-0.36165672540664673
decide,deside,2608,-0.31056562066078186
signal,singa,5165,-0.3849535882472992
struck,situluku,5416,-0.34150224924087524
events,elenti,2973,-0.3878602981567383
values,Lalusesi,5865,-0.3037310838699341
Treaty,Teetyi,1497,-0.3512403964996338
chilly,killy,2263,-0.3721074163913727
always,always,1777,-0.3256329298019409
Taipei,Taipe,1435,-0.3040209114551544
enroll,enolo,2921,-0.3019503355026245
wagons,wagon,5944,-0.3402903378009796
mobile,mobili,4052,-0.3314092755317688
August,Augusuti,308,-0.38377153873443604
option,opion,4300,-0.38739290833473206
sacred,saki,4987,-0.3535013794898987
Berber,Belbee,343,-0.3718325197696686
having,kabingi,3407,-0.3486800789833069
styles,stalesi,5433,-0.35425472259521484
Arctic,Alesiti,276,-0.33611348271369934
points,poniti,4513,-0.30600449442863464
feudal,feudali,3112,-0.33984529972076416
cities,kitiyesi,2274,-0.3433358073234558
bottle,botu,2075,-0.38986313343048096
flower,folwesi,3169,-0.33794137835502625
Guiana,Gwiana,729,-0.37425336241722107
attack,taki,1893,-0.33928221464157104
widely,widelyi,6030,-0.36381492018699646
rental,lentali,4853,-0.35609450936317444
showed,sow,5153,-0.333056777715683
define,define,2624,-0.3590451776981354
Japans,Japan,846,-0.32692015171051025
absent,abenti,1637,-0.31909775733947754
levels,lebeli,3829,-0.3387601375579834
cruise,kulusisi,2541,-0.3821909427642822
sensor,senso,5086,-0.39738789200782776
sealed,seli,5049,-0.3631252348423004
Skiing,Seinggi,1356,-0.36889412999153137
flying,fliingi,3176,-0.3843330144882202
colder,kolo,2332,-0.3253118693828583
harbor,kalboo,3397,-0.3976728916168213
dinner,dini,2708,-0.31221678853034973
Krezel,Kueeeli,895,-0.398115336894989
lesser,lesi,3821,-0.3412347137928009
chairs,kekilisi,2223,-0.36152219772338867
allows,lolosi,1765,-0.36537864804267883
indeed,indey,3581,-0.3558439314365387
moment,momenti,4058,-0.3818035125732422
oldest,olosetisi,4267,-0.34207868576049805
affect,affeiti,1711,-0.33243271708488464
asking,aki,1872,-0.30193212628364563
dotted,doti,2778,-0.325876384973526
mighty,mini,4028,-0.367036908864975
medium,medi,3998,-0.31806275248527527
inside,insi,3625,-0.38175028562545776
Thomas,Teomasi,1466,-0.3123989403247833
speech,spee,5313,-0.3986539840698242
Oliver,Olibi,1099,-0.3287127912044525
future,futuu,3269,-0.3728954792022705
Island,Ielandi,825,-0.31799986958503723
urging,ulgingi,5847,-0.354582816362381
Before,Befofe,337,-0.36873939633369446
defeat,ddeti,2620,-0.30743202567100525
Sachin,Sakin,1270,-0.3274201452732086
degree,degele,2630,-0.31749188899993896
wooden,wooden,6067,-0.3733726143836975
Travel,Tuabeli,1493,-0.38234615325927734
Severe,Sefele,1323,-0.39117467403411865
scenes,senese,5032,-0.3521825969219208
breach,baeki,2087,-0.3992983400821686
saving,saingi,5017,-0.36505571007728577
review,Kefie,4917,-0.37920087575912476
viable,fibabelfi,5898,-0.37597861886024475
deeply,deepeli,2617,-0.33654212951660156
Taiwan,Teiwan,1436,-0.3343358039855957
riding,lidingi,4927,-0.31051239371299744
tigers,tigi,5651,-0.312423437833786
better,betee,2007,-0.33546316623687744
polled,polo,4523,-0.37773120403289795
Arabic,Alabisi,273,-0.3138892650604248
passed,pasi,4388,-0.34970903396606445
trades,tadesi,5705,-0.37057432532310486
buried,beliye,2116,-0.3673143982887268
storms,sitoon,5392,-0.30935871601104736
<unk>inhua,Winga,1608,-0.31074094772338867
<unk>nited,Wniti,1533,-0.3168964385986328
exiled,eeley,3005,-0.3106571435928345
banned,bani,1942,-0.3380059599876404
format,foomati,3210,-0.30146703124046326
Gothic,Gotisi,716,-0.3012303411960602
attend,aten,1896,-0.389089971780777
alpine,alfini,1772,-0.35469627380371094
suffer,sufu,5457,-0.30205070972442627
became,bekame,1973,-0.33416977524757385
appear,appeli,1823,-0.3276611566543579
living,llibingi,3866,-0.32970908284187317
Goethe,Goetee,709,-0.341338187456131
cannibal,kannibal,2156,-0.3400943875312805
transfer,tansi,5719,-0.36231571435928345
roadways,Koadway,4942,-0.36976170539855957
disaster,disasiti,2719,-0.30058738589286804
societal,sokitaliya,5249,-0.3417951464653015
entrance,entansi,2932,-0.3725801706314087
visually,fisulaliya,5928,-0.39586204290390015
awakened,awakene,1916,-0.3563185930252075
gamblers,gambelesi,3277,-0.37546053528785706
shopping,sipongi,5140,-0.3929380476474762
floating,flositi,3162,-0.3790951669216156
exhibits,Sekibitisi,3004,-0.3805992007255554
overland,omelandi,4332,-0.35545122623443604
Catholic,Kataliki,420,-0.3017474114894867
pleasant,palesanti,4499,-0.3442748486995697
allowing,lolowngi,1764,-0.310260146856308
humpback,kumpalika,3518,-0.3801390826702118
movement,momenti,4095,-0.3438013792037964
designed,desige,2661,-0.32990238070487976
Asunci<unk>n,Asunsin,301,-0.38141173124313354
research,keseliya,4882,-0.3695751130580902
spending,sependi,5317,-0.3835352659225464
flagship,Llagsipi,3153,-0.36246487498283386
medalist,medalisi,3990,-0.3324626386165619
keyboard,keyboa,3727,-0.3679736852645874
opposite,opposi,4297,-0.37031251192092896
covering,kofelingi,2513,-0.3259607255458832
normally,Noomali,4193,-0.38609278202056885
Schlegel,Seklegele,1296,-0.35333389043807983
Guinness,Guinesi,730,-0.33473894000053406
dividing,diidingi,2756,-0.3560623228549957
powerful,powelfu,4564,-0.33013349771499634
relative,kelatibi,4828,-0.37317654490470886
Geospiza,Geosiya,695,-0.3224834203720093
chhappan,kekapan,2257,-0.37296462059020996
deserves,deselesi,2659,-0.32715272903442383
Eysturoy,Eystuloy,616,-0.3384920656681061
centered,senteli,2209,-0.39014771580696106
Insects,Inseiti,809,-0.3718356788158417
coastal,koastali,2322,-0.34611329436302185
periods,pelio,4435,-0.34551236033439636
Bishkek,Bisike,356,-0.3415321111679077
various,Laliosusi,5874,-0.3291918933391571
adopted,adope,1695,-0.3497689664363861
<unk><unk><unk><unk><unk>th,Wwiti,8,-0.3619769513607025
Tourism,Toulisi,1487,-0.3418847620487213
Denmark,Denmalika,528,-0.3405223786830902
<unk>ppsala,Wppala,1538,-0.36032724380493164
parking,palingi,4375,-0.3287317156791687
on<unk>site,ongiti,4271,-0.3804154694080353
happens,kappen,3395,-0.30690211057662964
amounts,amonti,1788,-0.34985971450805664
because,bekasi,1974,-0.31714797019958496
sunrise,sunisi,5473,-0.36895814538002014
Johnson,Jokonson,860,-0.34100914001464844
Despite,Despiti,532,-0.3079066276550293
grazing,gasingi,3346,-0.34019970893859863
defines,dofinesi,2626,-0.3998728096485138
Therese,Teeeesi,1461,-0.3678648769855499
O<unk>Flynn,Nwelyyn,1085,-0.37590521574020386
senator,senato,5082,-0.39729028940200806
clearly,kleleliya,2301,-0.3840397596359253
Cruises,Kusisi,492,-0.3990878760814667
Thomson,Teomson,1467,-0.33000436425209045
flooded,folode,3165,-0.38109472393989563
labeled,labele,3752,-0.30511176586151123
history,kisitoy,3463,-0.38532617688179016
traumas,taaumasi,5729,-0.39262646436691284
experts,Sepeeti,3025,-0.36108043789863586
thinner,teini,5618,-0.34735429286956787
Pacific,Pasifi,1129,-0.3338993191719055
Germans,Geaman,697,-0.3918757140636444
helpful,kelfulu,3430,-0.3939934968948364
similar,simila,5174,-0.39290639758110046
dynamic,dyyami,2814,-0.3045032024383545
Hershey,Helesey,760,-0.3303931653499603
process,palosesi,4633,-0.350532203912735
conquer,kongule,2422,-0.33008426427841187
protein,paaten,4661,-0.3060731291770935
concept,konsepi,2396,-0.3648933470249176
exposed,Seposi,3033,-0.3288878798484802
changes,kengesi,2230,-0.38053834438323975
society,sokiti,5251,-0.3616951107978821
dragged,dragge,2788,-0.36060914397239685
tagines,tagini,5520,-0.32662081718444824
members,membee,4003,-0.3259640336036682
innings,ingi,3621,-0.31251809000968933
overall,omeli,4328,-0.3388720452785492
advised,adisi,1706,-0.3691381812095642
chatter,kakateli,2244,-0.38457947969436646
stepped,sepee,5373,-0.3711872696876526
urinate,ulinati,5848,-0.3967035114765167
peaking,peki,4412,-0.340530663728714
shortly,saloti,5145,-0.37739822268486023
jumping,dumpingi,3718,-0.35133665800094604
asphalt,aspaliti,1876,-0.33345675468444824
formats,folmasiti,3212,-0.39348214864730835
unusual,unusula,5834,-0.33680257201194763
despite,despiti,2664,-0.36445990204811096
charges,kalalgesi,2239,-0.338351845741272
heading,keadingi,3412,-0.35075148940086365
journal,douna,3711,-0.36923667788505554
amongst,amongi,1786,-0.35216283798217773
singing,singi,5184,-0.3695662021636963
foreign,fofegi,3199,-0.3526512384414673
his<unk>her,kisisi,3460,-0.37281540036201477
Bipedal,Bipedalfi,355,-0.3561955392360687
falling,falinga,3062,-0.3050743341445923
