source,hyp,id,confidence
Carter,Kalte,415,-0.5366663336753845
Murray,Mara,1024,-0.55925053358078
bridge,beidi,2096,-0.5314201712608337
photos,papotusi,4462,-0.5159947872161865
launch,lawngi,3782,-0.5866130590438843
Aurora,Aurola,309,-0.5688141584396362
regard,legar,4808,-0.5420554876327515
layers,layeli,3792,-0.5287453532218933
earned,Salne,2822,-0.5425212979316711
fields,fili,3116,-0.5376676917076111
floods,floo,3167,-0.5026029348373413
choice,kikose,2266,-0.534092366695404
saddle,saduli,4989,-0.5447498559951782
number,numbulu,4215,-0.5279274582862854
stayed,taye,5365,-0.5264710187911987
formed,foome,3213,-0.5617024898529053
nearby,nelbey,4140,-0.5374372601509094
pieces,piese,4469,-0.574161171913147
venues,Lengu,5886,-0.5629239678382874
System,Systememi,1426,-0.5307368636131287
secret,seliti,5058,-0.584858238697052
<unk>NESCO,NNge,1518,-0.5235899686813354
Harper,Halpee,749,-0.5120667815208435
Street,Sateeti,1401,-0.5127784013748169
Theory,Teelyy,1458,-0.5280182957649231
Survey,Surbey,1415,-0.5770728588104248
marble,malbe,3946,-0.5874159336090088
square,swali,5335,-0.5581061244010925
actors,aktoosi,1675,-0.504385769367218
severe,sefele,5110,-0.5499629974365234
together,togeli,5664,-0.5421680212020874
problems,paabelemi,4630,-0.5441474914550781
directly,diliyiti,2717,-0.5915589332580566
diameter,dyameteiti,2689,-0.5372576117515564
perceive,pelesei,4421,-0.5270749926567078
producer,paaduseli,4637,-0.5986558794975281
properly,pappelfi,4657,-0.526131272315979
readings,keadigi,4760,-0.5265544652938843
reactors,keakitoosi,4756,-0.5109504461288452
aircraft,alikasiti,1743,-0.5737795233726501
Northern,Noltee,1073,-0.5975918173789978
scrutiny,sekuti,5046,-0.5435028076171875
patience,pasine,4400,-0.5345277786254883
required,kekiliyi,4875,-0.55632483959198
captured,kaputulu,2162,-0.5084903240203857
cornered,kooneley,2488,-0.5178360939025879
includes,inkudelesi,3573,-0.5517107248306274
survival,sulibaliya,5498,-0.5577808618545532
maximize,masimi,3974,-0.5222393274307251
unlikely,unliki,5823,-0.5864158272743225
engraver,engabeli,2914,-0.529538094997406
northern,nooteli,4197,-0.5402414798736572
stopping,sopongi,5386,-0.5496222972869873
crossing,kalsisi,2538,-0.5878217220306396
somewhat,someti,5273,-0.5198781490325928
someone,somen,5268,-0.5310458540916443
emperor,empeli,2882,-0.5072409510612488
maximum,mayimimi,3975,-0.5313287377357483
ranging,langgi,4735,-0.5450124144554138
factors,faktoosi,3054,-0.5201190710067749
weather,weti,5992,-0.575084388256073
respect,kespeesi,4893,-0.5425839424133301
Farther,Faltesi,631,-0.5503504872322083
impacts,Dipaytisi,3545,-0.510862410068512
cabbage,Kabagebi,2131,-0.5072485208511353
streams,sitalami,5400,-0.5373697876930237
cruiser,kulusisi,2542,-0.5413838624954224
Accords,Akiodusu,215,-0.5934625267982483
<unk>sually,Wwali,1541,-0.543850839138031
complex,kompeee,2384,-0.5106677412986755
jungles,dungulesi,3719,-0.5666738748550415
charged,kalalgey,2238,-0.5855497717857361
Winfrey,Winfo,1593,-0.5730208158493042
peanuts,peansuti,4414,-0.5076903104782104
Through,Thugugu,1471,-0.5017788410186768
privacy,peifay,4625,-0.5390207767486572
saddles,sadalesi,4990,-0.5594949126243591
Charles,Kelalesi,429,-0.5312942266464233
desired,desiye,2662,-0.5350457429885864
Britain,Beitan,375,-0.5416197180747986
project,papolesi,4646,-0.5957939028739929
subject,subulesi,5436,-0.5927834510803223
outside,oti,4325,-0.5774560570716858
Kennedy,Kendey,877,-0.5805606245994568
managed,manage,3931,-0.5828546285629272
variety,Laletiyi,5873,-0.5239529013633728
October,Oetobele,1088,-0.5996203422546387
believe,belibebe,1996,-0.53864586353302
suggest,sugitesi,5462,-0.5087881088256836
Shankar,Seankar,1324,-0.5632166862487793
poverty,popeliti,4561,-0.5000922083854675
leaders,ledelfiya,3795,-0.5796253085136414
stirrup,situlupu,5380,-0.5594385266304016
imposed,fiposi,3557,-0.5421385765075684
custody,kustodi,2566,-0.5710186958312988
turning,tuongi,5778,-0.5758610367774963
priests,pepesitisi,4611,-0.5205991864204407
curries,kuralesi,2561,-0.5525943636894226
wonders,wonde,6065,-0.5756676197052002
private,pifatesi,4626,-0.5412182211875916
elderly,eleley,2859,-0.5792502164840698
letters,letesi,3825,-0.5276884436607361
defence,defene,2622,-0.5403842329978943
staying,tangi,5366,-0.5236690640449524
Veerman,Leelman,1547,-0.5434188842773438
resorts,kesoliti,4891,-0.5434963703155518
floated,flositi,3161,-0.564757227897644
midterm,minte,4026,-0.551868736743927
Stadium,Stadisu,1387,-0.5266046524047852
planets,palaniti,4485,-0.539149284362793
largely,lalgegili,3770,-0.5192265510559082
pottery,pateli,4556,-0.5884181261062622
Costume,Kostumee,480,-0.5006080865859985
prepare,papalefi,4591,-0.5615640878677368
species,speesi,5302,-0.5516840219497681
caldera,kaludela,2139,-0.5178812742233276
changed,keange,2229,-0.5295854210853577
leaving,lebingi,3809,-0.5127353668212891
Ironing,Idoni,821,-0.5378186106681824
ocelots,okeloti,4244,-0.5139094591140747
hunters,konteli,3521,-0.502841591835022
program,paagon,4643,-0.5222547650337219
primary,peimaliya,4612,-0.5014217495918274
Science,Sesenese,1301,-0.5638797283172607
perhaps,pelapesi,4432,-0.5275452733039856
further,fuutulu,3268,-0.5730223655700684
smaller,smali,5226,-0.5040652751922607
village,Lilagelfiya,5910,-0.5338963270187378
grounds,guondu,3355,-0.5520039200782776
measure,measu,3986,-0.5828126668930054
replies,Kepleesi,4860,-0.544155478477478
organic,ooganiki,4305,-0.5260037183761597
Eastern,Easteli,566,-0.5121369957923889
manager,manasi,3933,-0.5127973556518555
numbers,numbeli,4216,-0.5903336405754089
chances,keanse,2227,-0.5261940956115723
evolved,Silolfey,2984,-0.5537626147270203
somehow,somen,5267,-0.5502482652664185
student,sutudenti,5422,-0.5111783146858215
Equator,Ewwato,596,-0.5376243591308594
Virtual,Filtaluya,1558,-0.5984367728233337
islands,iisandi,3690,-0.5078960657119751
absence,abenesi,1636,-0.5644645690917969
scenery,senei,5031,-0.5242056250572205
success,sukeesi,5452,-0.5766544938087463
special,spekiliya,5297,-0.5085899829864502
chariot,kkalioti,2240,-0.5509307980537415
display,dispay,2735,-0.5495288968086243
Extreme,Eeteemeeme,614,-0.5418119430541992
accepts,akepetisi,1644,-0.5449881553649902
Erdo<unk>an,Erdown,597,-0.516518771648407
bhajans,bayan,2012,-0.5614250898361206
arrived,allibiyi,1862,-0.5035609602928162
offered,offe,4253,-0.5745162963867188
efforts,effooti,2851,-0.5942065715789795
battles,bati,1962,-0.599898636341095
Council,Kounsi,481,-0.594049334526062
Olympic,Olyomi,1100,-0.5722959637641907
vaccine,Lakine,5859,-0.5466331839561462
forward,foowa,3220,-0.5293253660202026
started,sitali,5355,-0.5325133800506592
include,inkudelfi,3571,-0.5966103076934814
crucial,kukialiya,2539,-0.5740176439285278
implant,fiponti,3551,-0.5671916604042053
traders,taadeliya,5704,-0.5722832083702087
compete,kompeeti,2374,-0.5549516081809998
terrain,telini,5579,-0.5286883115768433
rounded,doonde,4966,-0.5247076153755188
shouted,sosutu,5149,-0.5193324089050293
Richard,Likardu,1237,-0.5109859108924866
leavers,lebeliya,3807,-0.5742383599281311
require,Kekuliyi,4874,-0.5775841474533081
reversals,Kebelesi,4916,-0.5805142521858215
disturbed,distule,2751,-0.5712521076202393
indicator,indikatoo,3588,-0.5888675451278687
monuments,monumi,4068,-0.5533413290977478
evaporate,Sapolesi,2969,-0.5042215585708618
surprised,sulpisi,5491,-0.512239933013916
full<unk>iron,fulikon,3253,-0.566230833530426
somewhere,somee,5274,-0.5163666605949402
operating,opalasi,4290,-0.508987307548523
Splitting,Seliti,1380,-0.5141288638114929
relegated,kelegati,4833,-0.5355006456375122
separated,sapateli,5091,-0.5442536473274231
decidedly,desideliyi,2610,-0.5030297636985779
alongside,alonge,1771,-0.5051130056381226
hijacking,Fiyakingi,3450,-0.5238758325576782
lifestyle,lifisite,3834,-0.5760218501091003
beautiful,beasiti,1971,-0.5632926821708679
frivolous,Ffifolusu,3243,-0.5238938331604004
guideline,geidelini,3366,-0.5651635527610779
emissions,emison,2881,-0.5121902823448181
portraits,paatalisi,4539,-0.5135402679443359
achieving,akibengi,1660,-0.5239014029502869
breakfast,baekiasi,2090,-0.5002285838127136
safeguard,safer,4993,-0.5418000221252441
universal,Giitalfiya,5818,-0.5898961424827576
Europeans,Europen,605,-0.5259124636650085
freestyle,feesiteli,3234,-0.5209009647369385
invention,Dinfenti,3671,-0.5299785733222961
variation,Malitaton,5869,-0.542425274848938
Frontiere,Faontiyeliyi,675,-0.5219978094100952
aesthetic,aesitesi,1709,-0.5405747890472412
eathquake,Satekeki,2831,-0.5774139761924744
hazelnuts,kaselinititi,3409,-0.5157360434532166
scrapbook,salapbooko,5042,-0.5547024607658386
Workplace,Wookolasiya,1601,-0.5590641498565674
thousands,tuwusandi,5631,-0.5111445784568787
clearance,kalensi,2299,-0.5781442523002625
estimated,estimati,2960,-0.5214769244194031
mountains,mownti,4091,-0.5078639984130859
automated,atomati,1911,-0.5163723826408386
Officials,Ofikiyalisi,1091,-0.5556604862213135
emergence,emeleni,2879,-0.5329927802085876
operation,opaliyon,4291,-0.5525149703025818
brochures,buokulesi,2104,-0.5016601085662842
bacterium,basteli,1931,-0.5329429507255554
estuaries,Sesuleyesi,2961,-0.5226285457611084
Cambridge,Kambide,399,-0.5630877017974854
traveling,tabelinga,5733,-0.5480066537857056
paperwork,papewoko,4364,-0.5174872279167175
backwards,bakkaay,1928,-0.5466545820236206
undertake,undeleki,5808,-0.5170999765396118
Crocodile,Kukodili,487,-0.5625596642494202
respected,kespeeti,4894,-0.5265890955924988
pronounce,paongo,4653,-0.5537078380584717
districts,disitisi,2750,-0.5042368173599243
Carpanedo,Kalpanedo,414,-0.5025043487548828
Christian,kelisiti,442,-0.5872207880020142
sanctuary,sankaliya,5005,-0.5221774578094482
unloading,unlongi,5824,-0.5950096249580383
attitudes,atiteesi,1900,-0.5568689703941345
reaching,keekigi,4753,-0.5311769843101501
upmarket,upaakeli,5839,-0.5717952847480774
mahayana,makaya,3914,-0.5160316824913025
Muhammad,Mayama,1022,-0.5489854216575623
outbreak,butuleku,4318,-0.5100468397140503
realised,kellisi,4764,-0.5788332223892212
shooting,sikotini,5138,-0.5184481143951416
absolute,bbolutu,1638,-0.5813557505607605
expected,Sepeeti,3013,-0.5438578128814697
reindeer,keindeliye,4823,-0.5526346564292908
metaphor,metapolu,4014,-0.5738057494163513
infrared,infali,3605,-0.5793224573135376
scaffold,saffolu,5023,-0.5008435845375061
strategy,sitateliya,5398,-0.5412012934684753
mountain,mounten,4088,-0.5068860650062561
planning,palangi,4487,-0.5125013589859009
hospital,kospiliya,3491,-0.5913276672363281
strongly,sitongi,5415,-0.5463227033615112
primates,pefimatesi,4614,-0.5424515604972839
explains,Sepleni,3027,-0.5057099461555481
shepherd,sepie,5128,-0.5198622941970825
arriving,alibi,1863,-0.5571050047874451
tomatoes,tomate,5670,-0.5145083665847778
citizens,kitiyen,2276,-0.5242957472801208
cherries,keeleysi,2254,-0.5369023680686951
computer,kompuutu,2392,-0.515849769115448
doorbell,doolubelfi,2775,-0.5283687710762024
impacted,Dipasiti,3544,-0.5847156047821045
struggle,situgulu,5419,-0.5041958689689636
suitable,suitabelfi,5466,-0.5268246531486511
low<unk>tech,lowsiti,3897,-0.5236520171165466
diuretic,disuleti,2752,-0.5674548745155334
espresso,Sesfelesi,2954,-0.5078771710395813
Moreover,Moleomeli,1012,-0.5885159969329834
carrying,kaalingi,2179,-0.50574791431427
murdered,muudeli,4108,-0.5588308572769165
informed,info,3604,-0.5536735653877258
Johndroe,Johondo,859,-0.5384623408317566
inspired,insipi,3628,-0.5072991847991943
aromatic,aamatiki,1852,-0.5795934200286865
leopards,lepar,3817,-0.5013138651847839
football,footalu,3190,-0.5473854541778564
dislikes,disiteki,2733,-0.5142757892608643
shouting,swutingi,5150,-0.572615385055542
complete,kompeeti,2381,-0.5393186807632446
inherent,enkenti,3609,-0.5597180724143982
embraces,embayesi,2876,-0.5710814595222473
purchase,puralasi,4689,-0.5546776056289673
heritage,kelitase,3437,-0.5112742185592651
physical,peisikaliya,4465,-0.5029146671295166
termites,temiti,5577,-0.5080912113189697
supplies,suppelesi,5480,-0.5970649123191833
attracts,taaki,1904,-0.5233548879623413
messages,mesase,4010,-0.5134581923484802
horrible,kolfibelfi,3487,-0.5308820605278015
rendered,lendeli,4851,-0.5365678668022156
down<unk>bow,downon,2783,-0.5126954317092896
violated,fiolate,5911,-0.5235139727592468
automate,butomi,1910,-0.5599002838134766
requires,Kekiliyesi,4878,-0.5992703437805176
catchers,kataliya,2187,-0.5966818928718567
peaceful,peeselu,4407,-0.585738480091095
extremes,Seteemesi,3045,-0.5178695321083069
spraying,spaingi,5332,-0.5500321984291077
cuisines,kuisini,2551,-0.5426145195960999
internet,inteliti,3653,-0.5753076672554016
unstable,unsabalu,5830,-0.5377082824707031
distance,distanisi,2741,-0.5034373998641968
suffered,sufile,5458,-0.5212615728378296
explorer,Seplole,3031,-0.5999512076377869
diabetic,dyabeti,2686,-0.5478923320770264
Climbers,Klimielesi,452,-0.5778117179870605
received,keseliye,4774,-0.5541085600852966
separate,sapati,5090,-0.5772555470466614
thousand,tuusandi,5630,-0.5044029951095581
creation,kaetion,2525,-0.5544652342796326
banquets,bankutesi,1943,-0.5179921388626099
anywhere,anyeley,1816,-0.5165919065475464
directed,dikiteyti,2715,-0.5617740750312805
birthday,biita,2029,-0.5168154239654541
Stirrups,Sitalupisi,1396,-0.5912577509880066
Reindeer,Leendeli,1224,-0.5689417719841003
impaired,Dipaliyi,3546,-0.5464238524436951
Examples,Eeampeesi,612,-0.5613728761672974
passport,pasapuoti,4393,-0.5693030953407288
pronunciation,pangulon,4655,-0.5571191906929016
sophisticated,sopisati,5280,-0.5333487391471863
Revolutionary,Lemolonika,1235,-0.5094544291496277
blood<unk>stained,boootini,2045,-0.5539085865020752
traditionally,taditiliyo,5709,-0.5408942699432373
mass<unk>produced,masaduli,3960,-0.5679724216461182
Administrator,Adminsita,224,-0.5780447125434875
parliamentary,palimantiya,4377,-0.5062487721443176
photographers,papogelfiya,4459,-0.5465713143348694
cable<unk>stayed,kabesaydi,2133,-0.5041432976722717
manufactured,manusuteli,3942,-0.56878662109375
governorship,gofenosi,3335,-0.5156895518302917
Conservation,Nonsaloni,471,-0.5715926885604858
Christianity,kelsitanti,443,-0.5178398489952087
nevertheless,netelesi,4165,-0.5108833909034729
postponement,positoni,4550,-0.5697962045669556
capercaillie,kapeliliyi,2158,-0.5531876683235168
independence,Didende,3582,-0.5692294239997864
superprofits,supalositi,5476,-0.5032688975334167
requirements,kekulemi,4877,-0.5023986101150513
snowboarding,sowbolinga,5239,-0.5424572229385376
archipelagos,alipalosi,1840,-0.570185661315918
multi<unk>ethnic,multisiti,4102,-0.5173404216766357
still<unk>active,sitakibi,5378,-0.5401652455329895
free<unk>running,Feekungi,3232,-0.5432328581809998
Johannesburg,Johanselu,857,-0.5675171613693237
arrangements,alange,1857,-0.534070611000061
experimental,Sepelentiya,3021,-0.5484142899513245
applications,appikoti,1830,-0.5797239542007446
hierarchical,kilalelfiya,3441,-0.5800796151161194
impoverished,Fipofelisiyi,3559,-0.5485502481460571
incalculable,Fnkalubuli,3566,-0.5634137392044067
unsuccessful,ungulesusu,5831,-0.516613245010376
surprisingly,sulfingi,5493,-0.5000369548797607
explanations,Seplanti,3028,-0.5273601412773132
associations,asakiyon,1883,-0.532220184803009
recreational,kekatina,4792,-0.5213335156440735
photographer,papogelfiya,4458,-0.5721554160118103
indifference,Dinfi,3590,-0.5873079299926758
philosophers,filosolepi,4454,-0.5280115604400635
Transnistria,Tensisiti,1492,-0.536771833896637
Conservative,Nonsalati,472,-0.5214098691940308
conversation,konfeli,2476,-0.5745611190795898
re<unk>establish,Hesetalisi,4749,-0.5527726411819458
headquarters,keaduliya,3413,-0.5053274631500244
internalized,Dinteliyi,3651,-0.5709636211395264
unrestricted,ungesiti,5829,-0.5061019062995911
Cancellation,Nankeliyon,406,-0.5685003399848938
symptomatic,sampoiti,5514,-0.5173811316490173
extravagant,Setabanti,3042,-0.528062641620636
Authorities,Autolisitesi,316,-0.5206698179244995
controllers,kontolelfi,2472,-0.5359393358230591
educational,Sdukati,2842,-0.5182370543479919
Subsistence,Subisentesi,1406,-0.5008187294006348
Backpacking,Bakpaki,324,-0.5424273014068604
authorities,butulesi,1907,-0.5849924683570862
first<unk>class,filitasi,3142,-0.5710555911064148
comfortable,komfalu,2353,-0.5331776142120361
transgender,tansende,5721,-0.5568190813064575
enthusiasts,entesisi,2928,-0.5800192952156067
Sustainable,Sustanabelfi,1417,-0.5918398499488831
appropriate,apalfiyatesi,1833,-0.576466977596283
investigate,Dintesiti,3672,-0.5838438272476196
competitors,kompeli,2378,-0.5235652923583984
pre<unk>printed,pappinti,4572,-0.5272529721260071
adaptations,adaptani,1681,-0.5606583952903748
