source,hyp,id,confidence
Ilha,Ila,795,-0.03623073920607567
less,lesi,3819,-0.08369652926921844
Pago,Pago,1132,-0.013728024438023567
Ages,Agesi,233,-0.03812156245112419
look,looko,3880,-0.043866537511348724
went,wenti,6004,-0.05328725278377533
Casa,Kasa,416,-0.041214000433683395
Las,Lasi,911,-0.0164165198802948
let,leti,3822,-0.0445694737136364
Lee,Lee,918,-0.025967316702008247
Now,Now,1081,-0.05832463130354881
Kan,Kan,870,-0.07834727317094803
Two,Two,1508,-0.014746785163879395
set,seti,5101,-0.04700440168380737
big,bigi,2015,-0.01274771150201559
map,mapu,3945,-0.0657024160027504
six,si,5196,-0.059141986072063446
ADT,A,205,-0.01707027293741703
Oli,Oli,1098,-0.06732871383428574
sit,siti,5190,-0.0281024482101202
bay,bay,1963,-0.029283719137310982
New,New,1054,-0.08555563539266586
wet,weti,6008,-0.038894712924957275
Way,Way,1574,-0.09135309606790543
fit,fiti,3148,-0.012668842449784279
lit,lliti,3859,-0.07928963005542755
Are,Ale,277,-0.03458408638834953
Try,Tey,1500,-0.03726133704185486
lay,lay,3790,-0.05846180021762848
tap,tapu,5530,-0.04147830978035927
pig,pigi,4470,-0.060246482491493225
saw,sa,5019,-0.06426425278186798
Bay,Bay,333,-0.011270679533481598
sue,su,5455,-0.09912699460983276
bow,bow,2081,-0.05750753730535507
shy,si,5161,-0.06123382970690727
Did,Didi,535,-0.09509328752756119
top,topu,5678,-0.032627955079078674
All,Ala,240,-0.0818827822804451
Ash,Asi,293,-0.04411141201853752
too,too,5674,-0.024334507063031197
day,dey,2591,-0.08938656002283096
La,La,900,-0.005988983437418938
Pa,Pa,1128,-0.022790320217609406
da,da,2577,-0.07745745033025742
At,A,302,-0.003498550271615386
It,I,829,-0.04274705797433853
II,I,788,-0.05251002311706543
IT,I,792,-0.07344093173742294
my,mi,4117,-0.03777699917554855
AI,A,206,-0.004484036937355995
if,i,3535,-0.09837140887975693
So,So,1362,-0.026605958119034767
My,Mi,1029,-0.020654313266277313
do,do,2758,-0.09107833355665207
up,upu,5836,-0.07470058649778366
BC,B,319,-0.022278720512986183
To,To,1478,-0.018863186240196228
AD,A,204,-0.008458616212010384
mi,mi,4019,-0.026741869747638702
to,to,5660,-0.049676306545734406
ca,ka,2130,-0.03215601295232773
D,D,504,-0.03035045601427555
A,A,202,-0.008162198588252068
ZMapp,Saapu,1617,-0.04484891518950462
night,nigi,4172,-0.09290243685245514
final,fina,3124,-0.0971255898475647
Royal,Loyal,1260,-0.09870359301567078
music,musi,4112,-0.09444510191679001
kayak,kayaki,3722,-0.07457200437784195
Month,Monti,1009,-0.04975408688187599
beach,beki,1965,-0.09073945134878159
Point,Pointi,1173,-0.061212241649627686
visit,fisiti,5922,-0.05861727520823479
which,wiki,6017,-0.0881202220916748
works,wooko,6075,-0.0315697155892849
Madam,Madan,949,-0.0993783175945282
looks,looko,3882,-0.08541534096002579
Villa,Fila,1556,-0.059689223766326904
ships,sipi,5134,-0.09087003022432327
Range,Lange,1215,-0.08972817659378052
Lakes,Lakesi,903,-0.0870903879404068
Manta,Manta,956,-0.01421822514384985
Swiss,Swisi,1423,-0.09606454521417618
Wales,Walesi,1567,-0.09588918089866638
tough,tougu,5686,-0.06628818809986115
Simon,Simon,1345,-0.03800259158015251
Cuomo,Kuomo,497,-0.07708100229501724
D<unk>Day,Dway,505,-0.04081108793616295
These,Teese,1462,-0.07810322940349579
Arabs,Alabisi,274,-0.06594385206699371
packs,paki,4351,-0.05932919308543205
Ebola,Ebola,567,-0.06434469670057297
Plata,Plata,1168,-0.07160746306180954
wants,wanti,5959,-0.056033022701740265
Byron,Byoon,392,-0.0993092954158783
Nepal,Nepali,1050,-0.0941360592842102
Tonga,Tonga,1483,-0.020440690219402313
Tupua,Tupu,1504,-0.05782449617981911
Their,Teeli,1456,-0.09396779537200928
books,booko,2064,-0.07424771785736084
Shika,Sika,1334,-0.05694585293531418
Minor,Mino,997,-0.07069879025220871
media,mediya,3992,-0.05370054021477699
topic,topi,5679,-0.09916488081216812
class,kalasi,2290,-0.056144051253795624
Ninth,Ninti,1063,-0.09848994761705399
Roman,Loman,1248,-0.04294268786907196
India,Indiya,800,-0.023376770317554474
Money,Money,1006,-0.025018109008669853
Saint,Sainti,1277,-0.07837898284196854
Tank,Tenki,1439,-0.04662696644663811
Mass,Masi,967,-0.06838560849428177
Flow,Flow,658,-0.0641913190484047
data,data,2587,-0.07878361642360687
Toto,Toto,1486,-0.012262588366866112
leak,leki,3799,-0.07712548226118088
know,kow,3744,-0.053991664201021194
mass,masi,3959,-0.08740372955799103
Tony,Tony,1485,-0.058512963354587555
well,weli,6002,-0.049833908677101135
love,lobi,3893,-0.03344786912202835
Bali,Bali,327,-0.009139894507825375
nest,nesi,4159,-0.08710093051195145
born,boon,2072,-0.052899111062288284
visa,fisa,5919,-0.05444548651576042
weak,weki,5986,-0.018323417752981186
stop,sopu,5384,-0.06934157758951187
yoga,yoga,6102,-0.050979431718587875
monk,monki,4064,-0.05795685574412346
talk,taki,5527,-0.09865505993366241
Rolando,Lolando,1247,-0.03379218280315399
limited,limiti,3844,-0.09066860377788544
Gorilla,Golila,714,-0.037020519375801086
worked,wooko,6071,-0.047187261283397675
beings,beingi,1994,-0.0938347578048706
Vinson,Finson,1557,-0.09876038879156113
Mersey,Melsey,980,-0.07701825350522995
London,London,930,-0.02886282466351986
Indian,Indiyan,801,-0.07286988943815231
Romans,Loman,1252,-0.09866930544376373
enough,enogu,2920,-0.0828777477145195
S<unk>ania,Swaniya,1429,-0.08916132152080536
Singer,Singe,1349,-0.08316072076559067
Layton,Layton,916,-0.01745384931564331
Tongan,Tongan,1484,-0.09982423484325409
Rwanda,Lwanda,1265,-0.036787714809179306
Persia,Pelsiya,1152,-0.06158021464943886
Fellow,Fellow,638,-0.09844206273555756
Finish,Finisi,651,-0.07158255577087402
twenty,twenti,5782,-0.057933930307626724
Fatima,Fatima,633,-0.047401685267686844
sweets,sweti,5509,-0.03809339925646782
Alonso,Alonso,245,-0.03749939054250717
finish,finisi,3131,-0.0567648820579052
things,tingi,5614,-0.09525853395462036
swamps,swanpu,5508,-0.08240953832864761
Norway,Nooway,1074,-0.09000597149133682
Larson,Lalson,910,-0.045711372047662735
troops,toopu,5758,-0.07930371165275574
Sweden,Sweden,1419,-0.06400059908628464
Sintra,Sinta,1352,-0.023260319605469704
Edison,Edison,574,-0.059341855347156525
Norman,Nooman,1070,-0.06870491057634354
Medina,Medina,975,-0.037155915051698685
Polish,Polisisi,1176,-0.07825113087892532
taking,teki,5526,-0.09391572326421738
Manila,Manila,955,-0.018437081947922707
digits,digiti,2705,-0.06666053086519241
safety,safeti,4994,-0.09621619433164597
Romani,Lomani,1250,-0.03684715926647186
Alloys,Alloys,242,-0.08697762340307236
Angola,Angola,260,-0.04532529041171074
finished,finisi,3132,-0.05108720436692238
Punakha,Punaka,1204,-0.09410647302865982
Mendoza,Mendosa,978,-0.058225128799676895
promise,paamisi,4647,-0.06135587394237518
satisfy,satisi,5013,-0.027690356597304344
Belgian,Belgiyan,339,-0.093174047768116
Kowloon,Kowlon,893,-0.056802183389663696
Payagu<unk>,Payagu,1145,-0.05716538801789284
genetic,geneti,3298,-0.09826886653900146
Between,Betwen,347,-0.08246655762195587
Adekoya,Adekoya,223,-0.04717088118195534
Solanki,Solanki,1363,-0.05257831886410713
Mangola,Mangola,954,-0.036047689616680145
Swedish,Swedisi,1420,-0.0636405199766159
coalition,koaliton,2320,-0.07448980212211609
cognition,kogiton,2331,-0.09145691245794296
finishing,finisi,3134,-0.06365544348955154
Tendulkar,Tendula,1450,-0.06575686484575272
Kundalini,Kundalini,898,-0.04728001728653908
baseline,baselini,1952,-0.08417194336652756
promised,paamisi,4648,-0.07829303294420242
National,Nationa,1040,-0.08710022270679474
thinking,tingi,5616,-0.08467622846364975
Nicholas,Nikolasi,1059,-0.09655098617076874
finisher,finisi,3133,-0.05600612983107567
Bangladeshi,Bangadesi,329,-0.09098194539546967
continuing,kontingi,2465,-0.08797115832567215
Santorini,Santolini,1286,-0.04782754182815552
offensive,ofensi,4251,-0.09401557594537735
beginning,begingi,1985,-0.06833568960428238
