source,hyp,id,confidence
membre,manber,4354,-0.33663973212242126
Sphinx,sfin,1051,-0.3404112458229065
hôtels,hotel,3593,-0.3738424777984619
faites,fet,3227,-0.3179243206977844
épaule,epaule,6876,-0.3857087194919586
dehors,dihors,2634,-0.3135276436805725
sauvés,Sove,5875,-0.3769296705722809
chaque,sak,1959,-0.3158617317676544
d'état,leta,2611,-0.37538906931877136
rennes,ran,5534,-0.35766083002090454
dûment,diman,2991,-0.38380205631256104
faudra,fod,3242,-0.3716481924057007
sortez,sorte,6064,-0.3089544475078583
esprit,esprik,3121,-0.31234121322631836
Howard,Ouard,559,-0.34815698862075806
sommet,somet,6052,-0.32105204463005066
rapide,pid,5429,-0.304641991853714
filles,fi,3274,-0.30216413736343384
couche,kous,2362,-0.3436910808086395
bombes,bomb,1751,-0.32995152473449707
Murray,Miray,796,-0.3862174451351166
voulez,voule,6733,-0.36264750361442566
tressé,Trese,6489,-0.3032691180706024
reçus,resis,5626,-0.37322497367858887
Point,Pwinte,915,-0.3165613114833832
Jerry,Jeri,609,-0.31733933091163635
toute,tout,6422,-0.33889415860176086
écrit,lekrit,6831,-0.38722285628318787
d'ici,lisi,2561,-0.34694644808769226
Kings,King,637,-0.3360723555088043
Trump,Troump,1126,-0.3697171211242676
Julia,Zilia,622,-0.31548383831977844
Hsien,Lisien,560,-0.3461553752422333
dieux,diele,2695,-0.36811956763267517
quant,kant,5381,-0.3209083080291748
étant,etan,6908,-0.33407658338546753
cerfs,serf,1914,-0.34202834963798523
crâne,kronn,2426,-0.31996122002601624
faire,fer,3220,-0.3072424530982971
plans,plan,5009,-0.3590339422225952
voire,vwar,6706,-0.34081318974494934
Corps,Corps,359,-0.3297746777534485
Moyen,Mwayenn,792,-0.3760163187980652
Villa,Viyasion,1163,-0.39767464995384216
tuant,tian,6526,-0.331592857837677
champ,sampon,1938,-0.32269659638404846
ville,viye,6653,-0.36926281452178955
états,tatat,6912,-0.397281289100647
moyen,moyenn,4485,-0.3339032232761383
corps,korps,2353,-0.31286463141441345
chose,coze,2010,-0.36583802103996277
Chine,sinn,329,-0.3417389690876007
échec,esek,6812,-0.3119623064994812
comme,kome,2108,-0.386020690202713
neige,nez,4585,-0.34791985154151917
étude,tide,6933,-0.3091593384742737
et<unk>ou,etou,3143,-0.343305379152298
Sanju,Sanzi,999,-0.3119087517261505
d'eux,ex,2551,-0.314117968082428
créer,kree,2431,-0.33628299832344055
Power,Pouver,923,-0.307667076587677
aient,laien,1346,-0.3223377764225006
Dutch,Ditkas,419,-0.3123236894607544
vingt,vint,6657,-0.352129727602005
tissu,tisi,6380,-0.3494628667831421
tâche,tache,6537,-0.34222137928009033
Henry,Lanri,546,-0.306267112493515
tiers,tier,6366,-0.32832711935043335
outil,outi,4774,-0.35858890414237976
perte,perte,4928,-0.30588555335998535
sport,sporte,6112,-0.3295307457447052
Toute,Tout,1118,-0.31683841347694397
l'île,li,4091,-0.3337711989879608
Unies,Ini,1142,-0.3732284903526306
piste,pist,4987,-0.3381059169769287
avons,avon,1636,-0.3031407296657562
noyau,noya,4652,-0.319947749376297
héberge,eberz,3583,-0.39140596985816956
poignée,pwagne,5035,-0.33448588848114014
C'était,Etair,285,-0.3810086250305176
enfance,anfans,3037,-0.30975988507270813
quittez,kit,5402,-0.3358333706855774
rapides,rapid,5431,-0.37236925959587097
plaques,plake,5014,-0.3001646399497986
peintes,pente,4893,-0.3006909191608429
d'ordre,ord,2582,-0.35072991251945496
faussée,fause,3244,-0.34561631083488464
certain,sertin,1918,-0.3930012881755829
défaite,défaite,2894,-0.3386160433292389
centres,centrés,1909,-0.3772188723087311
n'aurez,nour,4545,-0.37429511547088623
manette,manet,4276,-0.3102211356163025
besoins,bezwin,1702,-0.3641262948513031
choisir,swazir,2007,-0.3116500675678253
monnaie,monay,4447,-0.34979039430618286
Cushing,Cising,376,-0.30573156476020813
d'entre,lente,2543,-0.3200492858886719
trombes,tronbe,6499,-0.33347374200820923
joindre,zwind,3821,-0.32922351360321045
enfants,enfants,3039,-0.35910528898239136
Swedish,Sodish,1074,-0.3192283511161804
Eighmey,Eighm,434,-0.3497917950153351
traitez,tret,6446,-0.31382685899734497
sourire,sour,6086,-0.3333238363265991
épaisse,epeis,6875,-0.3248850405216217
Chandra,Sandra,322,-0.36872464418411255
retenir,tenir,5598,-0.3986967206001282
humains,limin,3576,-0.31135204434394836
Highway,Higway,551,-0.337561696767807
puisque,pisquà,5326,-0.38954398036003113
atteint,atin,1560,-0.3746799826622009
mauvais,move,4344,-0.37770596146583557
humain,imin,3573,-0.3132713735103607
Ottawa,Otala,866,-0.31968578696250916
heurté,lerte,3540,-0.3073609471321106
n'avez,ave,4548,-0.3010381758213043
besoin,bizoin,1701,-0.32292640209198
appuis,apwi,1489,-0.3848719000816345
devait,deve,2668,-0.3486691415309906
banque,banke,1664,-0.36043477058410645
Thomas,toma,1105,-0.31383606791496277
moyens,moyans,4487,-0.30162298679351807
apparu,appar,1459,-0.38570746779441833
70km<unk>h,Ifikmeh,146,-0.37751051783561707
hérité,erite,3588,-0.3332793414592743
évolué,evolie,6954,-0.3720882833003998
marché,marché,4305,-0.34528881311416626
autres,lauté,1610,-0.39555230736732483
proies,prwa,5208,-0.3529888689517975
tuiles,til,6529,-0.30923163890838623
toutes,tout,6424,-0.34023332595825195
visait,vize,6675,-0.39146482944488525
digues,dige,2714,-0.3496648669242859
paille,paile,4791,-0.3169393837451935
causée,causé,1888,-0.30576521158218384
cacher,kache,1820,-0.36273181438446045
rendre,rann,5527,-0.34916505217552185
écrans,ekran,6829,-0.361846923828125
chasse,sase,1969,-0.34349513053894043
devons,devon,2681,-0.3017875850200653
Taipei,Taipe,1086,-0.3648180067539215
<unk>rümqi,Promki,6796,-0.34076541662216187
cycles,sikle,2454,-0.3724665939807892
Cheers,Seers,326,-0.30499809980392456
pistes,pist,4988,-0.3703538775444031
nettoyer,netway,4589,-0.3688572943210602
aiderait,idere,1344,-0.35073986649513245
internet,interne,3745,-0.32491612434387207
redirigé,dirize,5477,-0.3564622402191162
conduits,kondit,2209,-0.34516698122024536
l'ocelot,oslot,4038,-0.3224397599697113
couvrent,kouver,2394,-0.3447396457195282
n'existe,exist,4553,-0.3143753409385681
l'odorat,lodorat,4040,-0.31631460785865784
Chi<unk>in<unk>u,siinou,331,-0.36344581842422485
assainis,aseinis,1532,-0.36155739426612854
aiguille,egil,1347,-0.3127560019493103
fouilles,fouy,3353,-0.3062036335468292
panneaux,pano,4801,-0.3406127095222473
skieuses,Skier,6014,-0.3908805847167969
d'offrir,ofer,2575,-0.377288818359375
Kirchner,Kirkorke,638,-0.33548596501350403
équipés,ekipe,6895,-0.3753996789455414
n'avait,ava,4547,-0.3378462493419647
peuvent,peve,4948,-0.30315932631492615
travail,Travayis,6470,-0.3711135685443878
échappé,asape,6811,-0.3405240476131439
plantes,planté,5011,-0.30206239223480225
aurores,oror,1592,-0.3770121932029724
nourrir,Nourir,4642,-0.3089962899684906
friands,friann,3373,-0.30176177620887756
l'autre,lauté,3948,-0.39708060026168823
déchets,décet,2863,-0.35693785548210144
devants,divant,2670,-0.31433311104774475
qu'elle,ele,5364,-0.37103980779647827
portent,pourtan,5073,-0.320588618516922
comptes,konpte,2173,-0.3294677734375
d'Haïti,Haiti,2485,-0.3382170498371124
qu'avec,aver,5363,-0.34474417567253113
humaine,imenn,3574,-0.3712669014930725
tentait,tanti,6319,-0.3694215714931488
proches,proce,5184,-0.3568171262741089
D'autre,Dout,379,-0.36817967891693115
marques,mark,4321,-0.3737356960773468
faisait,faize,3222,-0.3787175714969635
coûtent,koute,2400,-0.37975242733955383
Cuerden,Kierden,373,-0.3134264349937439
conduit,kondit,2207,-0.3214966952800751
membres,manber,4355,-0.36628520488739014
Zachary,Zakaryal,1211,-0.358225017786026
phrases,fraz,4969,-0.37773779034614563
mettait,mete,4374,-0.3069526255130768
hostile,ostil,3567,-0.32584407925605774
remontent,remonte,5510,-0.37216871976852417
souffrent,soufran,6076,-0.38690221309661865
l'Oyapock,wayapok,3891,-0.3001842200756073
polluante,poliant,5049,-0.30001211166381836
mosasaure,Mozar,4471,-0.310962051153183
n'importe,ninport,4554,-0.3004083037376404
maximiser,maxise,4346,-0.3421041965484619
sud-ouest,sid-oues,6170,-0.33922576904296875
serait-ce,sere,5944,-0.36709702014923096
l'avance,avans,3950,-0.34122997522354126
expulser,expilse,3193,-0.37278884649276733
ailleurs,aler,1349,-0.306153804063797
dix-neuf,dixnef,2786,-0.30793386697769165
vivaient,vivan,6694,-0.30537745356559753
d'outils,outils,2585,-0.3030150532722473
empêcher,anpece,3025,-0.31230631470680237
dix-sept,disepte,2787,-0.3421879708766937
Bachmann,Bashann,242,-0.3728148639202118
SANParks,SaNaras,982,-0.35481423139572144
éteindre,tetende,6913,-0.34540340304374695
jusqu'en,zisquà,3843,-0.30370378494262695
équipées,ekipe,6894,-0.36437100172042847
beaucoup,botoup,1693,-0.34098848700523376
horloges,lorloz,3561,-0.3344813883304596
week-end,wikenn,6771,-0.39202821254730225
défaites,defaite,2895,-0.33320921659469604
produira,prodiya,5192,-0.302181601524353
augmenté,ogmante,1582,-0.3032549023628235
montrent,mont,4458,-0.32648566365242004
bouillir,boulir,1762,-0.3082503080368042
fauteuil,fotezil,3246,-0.3108828365802765
pédestre,pedes,5345,-0.3979981243610382
l'effort,efor,3955,-0.3126194477081299
expirent,expir,3184,-0.30942651629447937
qu'il<unk>elle,ilye,5369,-0.39313367009162903
d'écailles,ekailes,2595,-0.3736514747142792
s'entendre,tende,5812,-0.34271305799484253
changez-le,sanzez,1948,-0.3374978303909302
pohutukawa,pohitikal,5034,-0.32283130288124084
persistent,persis,4922,-0.31521040201187134
mosasaures,Mozares,4472,-0.3566456735134125
est-à-dire,estadir,3136,-0.3209472894668579
essayaient,eseyan,3129,-0.3115501403808594
s'étendent,tetande,5827,-0.33817219734191895
confrontés,kofronte,2225,-0.3286610543727875
conçoivent,konswav,2341,-0.36030110716819763
contraints,kontre,2326,-0.31843093037605286
sauvegarde,souvegar,5873,-0.35365167260169983
marchaient,Marsian,4300,-0.3483218848705292
autrefois,otrefwa,1609,-0.30600258708000183
Fernandez,Fernand,469,-0.3236565589904785
1000-1300,1000330,8,-0.3730783760547638
bancaires,bankair,1658,-0.3374265134334564
jusqu'ici,zisquCi,3844,-0.3283807337284088
carrément,karme,1872,-0.30961155891418457
rapatrier,rapatrie,5428,-0.3918505012989044
Buffalo-Pittsburgh,Bifalo-zir,277,-0.3731561303138733
interdistricts,interdis,3737,-0.38544026017189026
sèche-cheveux,sekeve,6247,-0.3178907632827759
trompeusement,tronpezman,6501,-0.3007879853248596
c'est-à-dire,Sestadir,1811,-0.34130123257637024
Johannesburg,Johannsbirg,614,-0.32135361433029175
traumatisant,trobatizan,6468,-0.36746418476104736
Premièrement,Premie,928,-0.35577845573425293
sous-jacente,souzasan,6092,-0.30176281929016113
correspondre,korespon,2357,-0.3472275137901306
villes-États,viyes,6656,-0.3728502094745636
porte-parole,portaparol,5072,-0.3108750283718109
l'infirmerie,linfirman,4015,-0.34101617336273193
traumatismes,tromatism,6469,-0.3865274488925934
Moyen-Orient,Moyen-Oryan,793,-0.38858696818351746
interprétant,interpman,3747,-0.38781505823135376
d'apprendre,apprand,2518,-0.3279253840446472
Pfannkuchen,Pankisenn,905,-0.3145478367805481
fondamental,fondaman,3312,-0.361137717962265
passe-temps,pase,4868,-0.3687209486961365
