source,hyp,id,confidence
vaut,vat,6609,-0.13685287535190582
Bali,Bali,245,-0.11375688016414642
1960,196,52,-0.18692879378795624
gros,gro,3478,-0.15504853427410126
bits,bit,1722,-0.13830040395259857
4892,4892,127,-0.12683749198913574
2001,2004,77,-0.15447118878364563
1755,1555,31,-0.19405533373355865
1979,19o,61,-0.14848193526268005
rend,rann,5521,-0.15032635629177094
Haut,Hot,542,-0.14309711754322052
peur,per,4944,-0.13142360746860504
fans,fan,3236,-0.16864126920700073
élan,elan,6847,-0.14846502244472504
sera,sera,5941,-0.10214898735284805
thon,ton,6350,-0.11850019544363022
Pour,Pour,920,-0.18679946660995483
pire,pir,4985,-0.1392401158809662
maïs,mais,4348,-0.1640179455280304
Asie,Azik,209,-0.12789182364940643
type,tip,6534,-0.1560516655445099
tels,tel,6303,-0.17406675219535828
1940,194,48,-0.11795668303966522
tête,tet,6553,-0.11179424822330475
cour,kour,2373,-0.13377445936203003
doté,dote,2817,-0.1938764899969101
Jong,Jong,618,-0.1938745528459549
East,East,426,-0.1327866166830063
leur,ler,4129,-0.11790496110916138
Cuba,Kiba,371,-0.11504838615655899
liée,lie,4170,-0.1125347688794136
côte,coté,2467,-0.18076732754707336
Mais,Mais,744,-0.1307554543018341
hôte,hot,3591,-0.10560321807861328
cité,site,2034,-0.17799188196659088
date,dat,2626,-0.16254322230815887
l'an,lan,3919,-0.12044908106327057
lave,lav,4118,-0.13850784301757812
haut,hat,3533,-0.13610078394412994
2015,2015,88,-0.17815889418125153
Ehud,Ehid,433,-0.13843853771686554
mars,mar,4322,-0.13866421580314636
lois,lois,4190,-0.15001842379570007
cris,cris,2406,-0.11484231799840927
1993,199,67,-0.17621687054634094
côté,coté,2472,-0.19759170711040497
dame,dame,2620,-0.16355343163013458
2017,2019,90,-0.12834756076335907
site,sit,5993,-0.12027744203805923
main,min,4246,-0.14077934622764587
vote,vot,6728,-0.18742720782756805
aval,aval,1615,-0.1456257402896881
Daru,Dari,394,-0.12590742111206055
l'un,lin,4052,-0.18948282301425934
Bush,Boushish,280,-0.10632374882698059
cela,sela,1893,-0.10913693159818649
West,West,1179,-0.12036723643541336
Lamb,Lanb,694,-0.10348374396562576
Ring,Ring,957,-0.10872641205787659
mère,mer,4507,-0.11838766187429428
nerf,Ner,4586,-0.10034798085689545
dure,dir,2837,-0.1573653221130371
set,set,5958,-0.11988271772861481
Dès,De,422,-0.147536501288414
amb,anb,1395,-0.15638481080532074
car,kar,1859,-0.17482870817184448
M16,M16,735,-0.17121954262256622
six,sis,6004,-0.19651640951633453
the,te,6347,-0.12005686014890671
rom,rom,5649,-0.19743001461029053
Web,Web,1177,-0.1420833319425583
sac,sak,5833,-0.18758158385753632
250,250,98,-0.18220959603786469
lié,lie,4169,-0.10070128738880157
450,450,126,-0.10516857355833054
150,150,21,-0.14265616238117218
Fin,Fin,472,-0.10108015686273575
met,met,4373,-0.1108500063419342
eux,ex,3151,-0.14494222402572632
Âge,pe,6783,-0.19223971664905548
nom,nom,4611,-0.1435733139514923
gaz,gaz,3428,-0.18201738595962524
bus,bis,1799,-0.10127180814743042
Par,Par,884,-0.16054946184158325
Kan,Kan,626,-0.15468241274356842
Lee,pe,704,-0.16690807044506073
The,te,1104,-0.12778255343437195
tel,tel,6299,-0.10465479642152786
NSA,NSA,812,-0.15650224685668945
mer,mer,4365,-0.10590964555740356
par,par,4806,-0.1826920062303543
dit,dir,2771,-0.17506301403045654
790,79,148,-0.1629207283258438
Jin,Jin,612,-0.1845899224281311
bec,bek,1696,-0.1950167566537857
Ash,Ashon,208,-0.1605025678873062
Au,Au,216,-0.12382899969816208
Un,Én,1140,-0.1935921013355255
Si,Si,1034,-0.14047572016716003
Ed,Ed,428,-0.16240571439266205
si,si,5966,-0.1207500696182251
Co,Ko,339,-0.11853307485580444
36,36,114,-0.1643252968788147
7e,pe,149,-0.14932474493980408
on,pon,4730,-0.18822909891605377
se,pe,5901,-0.14840364456176758
de,pe,2630,-0.18043507635593414
écrits,ekrit,6832,-0.15432149171829224
modéré,moder,4427,-0.12678050994873047
quarts,kart,5385,-0.1585564762353897
longue,long,4195,-0.11492380499839783
formés,form,3344,-0.11081649363040924
Bhutha,Bhita,259,-0.18997988104820251
allant,alant,1374,-0.19024969637393951
arrive,arrive,1508,-0.10573138296604156
brèche,bres,1790,-0.15823784470558167
Sintra,Sint,1041,-0.13529330492019653
Bennet,Benet,255,-0.19856062531471252
noires,nwir,4608,-0.11247238516807556
chutes,sit,2019,-0.17106248438358307
crayon,krayon,2403,-0.1338803619146347
entrée,antre,3092,-0.12893107533454895
Sharma,Sharma,1023,-0.1803136020898819
frappé,fape,3371,-0.14742189645767212
Satoru,Satori,1005,-0.16999010741710663
statut,statit,6132,-0.12962353229522705
impôts,inpot,3636,-0.18235188722610474
dotées,dote,2819,-0.1070578545331955
cachée,kache,1822,-0.16629590094089508
l'Homo,Omo,3875,-0.11227461695671082
Krezel,Krezel,644,-0.11094588041305542
sapins,sapin,5862,-0.11670200526714325
départ,depar,2927,-0.1203077882528305
mettre,met,4378,-0.11014685779809952
copies,kopi,2347,-0.1545463502407074
payées,peye,4889,-0.11046386510133743
combat,konbat,2095,-0.10882654786109924
égouts,egout,6846,-0.17793959379196167
milieu,milie,4387,-0.15655015408992767
tourne,tourn,6414,-0.1383252739906311
tomber,tonbe,6393,-0.1624699831008911
manque,manqué,4290,-0.14047962427139282
réelle,reel,5717,-0.16654957830905914
bruine,brinn,1785,-0.1554136872291565
fument,fime,3391,-0.11701177805662155
tâches,tas,6538,-0.11443828791379929
Loesch,Loeskh,714,-0.18809734284877777
ouvert,ouver,4776,-0.15789596736431122
phages,faz,4950,-0.10158660262823105
Donald,Donal,407,-0.14993704855442047
trafic,trafik,6437,-0.15489962697029114
fleuve,afleve,3296,-0.12426463514566422
débuts,debit,2858,-0.1832815259695053
Goethe,Goet,509,-0.15088336169719696
forêts,fore,3351,-0.14561805129051208
Russie,Risi,975,-0.18882392346858978
fuites,fit,3390,-0.19549652934074402
oblige,obliz,4684,-0.11795724183320999
animal,animal,1422,-0.12283183634281158
copine,kopinn,2349,-0.11979760229587555
Pensez,Panse,901,-0.1374758780002594
prévus,previ,5308,-0.1394193172454834
luttes,lit,4216,-0.1297292858362198
luttee,lit,4215,-0.11534120887517929
samedi,samedi,5852,-0.15329530835151672
treize,trez,6482,-0.1859504133462906
manche,mans,4273,-0.19163699448108673
rénale,renale,5738,-0.14110004901885986
suivie,swivi,6188,-0.1604282408952713
éviter,evit,6949,-0.16271084547042847
archet,arset,1498,-0.11548484116792679
réunir,reinir,5778,-0.19296586513519287
marche,mars,4302,-0.12321992218494415
émises,emiz,6870,-0.1893332302570343
radars,radar,5412,-0.14086654782295227
navale,Naval,4577,-0.1701253205537796
secoué,sakouye,5904,-0.1503625214099884
dormir,dourmi,2815,-0.1357840746641159
Saroja,Saroja,1004,-0.12900954484939575
là-bas,laba,4221,-0.135366290807724
Branca,Branka,270,-0.11836153268814087
permet,permet,4912,-0.18734313547611237
flotte,flote,3300,-0.1604221761226654
chiens,sien,1995,-0.1631367951631546
urbain,irbin,6570,-0.11351364105939865
trouvé,trouve,6519,-0.1981685608625412
libres,lib,4136,-0.12027574330568314
cuites,kwit,2440,-0.15371456742286682
médias,medias,4516,-0.14311116933822632
député,depite,2945,-0.1365065574645996
charge,sarz,1960,-0.12114215642213821
tortue,torti,6401,-0.14005355536937714
arrivé,arrive,1512,-0.10856764018535614
océans,osean,4710,-0.16262277960777283
coréen,koreen,2359,-0.15682105720043182
déités,deite,2912,-0.15698008239269257
aperçu,aperou,1444,-0.16963806748390198
Reagan,Reagan,950,-0.1854066699743271
L'arme,Larm,667,-0.19672586023807526
tandis,tandi,6281,-0.10621677339076996
saison,sezon,5844,-0.11248404532670975
disent,dize,2745,-0.1745460033416748
situés,sitie,6003,-0.1507398933172226
voisin,vwazin,6707,-0.19768013060092926
envoyé,anvoye,3112,-0.13533176481723785
Mbit<unk>s,Mbit,763,-0.19997276365756989
Grande,Grand,516,-0.14848628640174866
grippe,grip,3475,-0.1485079973936081
joints,zwint,3822,-0.18911795318126678
examen,exame,3153,-0.15298917889595032
figure,figir,3271,-0.13501708209514618
trouve,trouv,6514,-0.1976747214794159
survie,sirvi,6225,-0.16837866604328156
crédit,kredir,2430,-0.18457268178462982
Smyrne,Smirn,1045,-0.1724442094564438
proche,proce,5183,-0.11944039165973663
autant,atan,1596,-0.13794904947280884
camper,kanpe,1833,-0.13631528615951538
débris,debri,2855,-0.1166638731956482
partie,parti,4853,-0.11825613677501678
Fleuve,Fleve,477,-0.10383760929107666
dirigé,dirize,2735,-0.11932388693094254
entend,tende,3068,-0.10636832565069199
remise,remiz,5508,-0.1427931934595108
juste,zist,3845,-0.10605248808860779
Wi-Fi,WigFi,1182,-0.1926484853029251
Paris,Pari,886,-0.16579298675060272
biais,biais,1706,-0.1935369074344635
hiver,liver,3548,-0.12398890405893326
perdu,perd,4910,-0.1121494472026825
étiez,etie,6916,-0.13822458684444427
venin,vin,6616,-0.11285295337438583
Machu,Macho,738,-0.1259012669324875
ayant,ayan,1640,-0.1879953294992447
jouer,zoue,3824,-0.18238422274589539
l'ONG,lob,3885,-0.13279995322227478
côtes,coté,2468,-0.1908770054578781
miles,mil,4386,-0.11788223683834076
Jésus,Zezis,624,-0.1125684455037117
vente,vant,6619,-0.19326373934745789
Iwata,Iyata,591,-0.11145597696304321
pacte,pakte,4788,-0.1301366239786148
déité,deité,2911,-0.18979647755622864
Tracy,Trasi,1121,-0.10592707991600037
fallu,fali,3230,-0.13661807775497437
payer,peye,4886,-0.12647294998168945
autre,lauté,1608,-0.18146994709968567
usage,izaze,6578,-0.1778375804424286
États,Etat,6792,-0.13935939967632294
S'ils,Sils,981,-0.16378585994243622
stand,stande,6126,-0.16096696257591248
Great,Great,518,-0.1673216074705124
règne,regne,5687,-0.1821756660938263
Frank,Frank,484,-0.1738242655992508
boule,boulé,1764,-0.13284821808338165
tirer,tir,6376,-0.16686232388019562
Tonga,Tonga,1113,-0.11134107410907745
grêle,grel,3486,-0.1291210651397705
lutte,lit,4214,-0.1011790931224823
point,pwin,5037,-0.15937338769435883
Union,Inion,1143,-0.13729897141456604
cadre,kadre,1823,-0.1488785296678543
Month,Mot,790,-0.19470983743667603
Bible,Bib,260,-0.1102718785405159
Syrie,Siri,1075,-0.19516262412071228
caché,kache,1821,-0.19499029219150543
juive,ziv,3835,-0.15660299360752106
Nixon,Nizon,829,-0.10703548789024353
tenir,tenir,6316,-0.1322038620710373
Davey,Davey,396,-0.18460075557231903
cours,kour,2382,-0.1788758486509323
monts,mont,4461,-0.19194546341896057
poser,pose,5081,-0.14496126770973206
sujet,sizet,6192,-0.13375580310821533
mille,mil,4392,-0.19158484041690826
Samis,Samis,997,-0.17871074378490448
lions,lion,4156,-0.1583205759525299
prise,prize,5167,-0.16771547496318817
actes,akte,1273,-0.18724043667316437
Quand,Quand,940,-0.13574419915676117
début,debit,2856,-0.19214896857738495
admis,admi,1298,-0.199946790933609
score,Skor,5895,-0.19087161123752594
boisé,bwaze,1749,-0.11828510463237762
sauce,sausé,5868,-0.17576488852500916
signé,Signe,5978,-0.10601924359798431
Daesh,Daesh,385,-0.16444949805736542
jeudi,zendi,3817,-0.18858137726783752
Gates,Gat,496,-0.1731657236814499
Soyez,Soye,1050,-0.1127609834074974
assez,ase,1537,-0.16916333138942719
ligne,lign,4144,-0.13524483144283295
Morts,Mor,791,-0.12905240058898926
Gange,Ganz,495,-0.13366888463497162
Notre,Not,839,-0.15046773850917816
jusqu,zisquà,3840,-0.1253906786441803
fermé,ferm,3260,-0.10198070108890533
tombe,tonbe,6390,-0.15885382890701294
types,tip,6535,-0.10399431735277176
Award,Awarde,238,-0.19921821355819702
thème,tem,6351,-0.13823820650577545
Crète,Kret,370,-0.12298502027988434
rêves,reve,5791,-0.15416724979877472
russe,rus,5684,-0.17714068293571472
biens,bien,1710,-0.11993948370218277
Gizeh,Gize,507,-0.19883239269256592
Vichy,Visi,1161,-0.16586782038211823
assis,asiz,1539,-0.18861433863639832
revue,reve,5620,-0.11527109891176224
sable,sab,5830,-0.16021057963371277
femme,fem,3254,-0.11837231367826462
Apple,Aple,193,-0.19433097541332245
vertu,verti,6632,-0.10503586381673813
plein,plin,5020,-0.1966095119714737
salée,sale,5851,-0.1877039670944214
droit,drwat,2830,-0.107167549431324
douze,douze,2826,-0.16159020364284515
bains,bin,1654,-0.11312154680490494
beaux,bel,1695,-0.14905619621276855
jupes,zip,3838,-0.1911153793334961
Sâmes,Sames,1076,-0.1691361367702484
Jamie,Jami,603,-0.1149580106139183
tordu,tordi,6399,-0.11857930570840836
Chili,Sili,328,-0.1376073807477951
toile,toil,6384,-0.1794225573539734
Butte,Bit,281,-0.10820887982845306
situé,sitie,6000,-0.10120537877082825
appel,apel,1462,-0.18141604959964752
stylo,stilos,6149,-0.10465937107801437
seize,sez,5911,-0.17113816738128662
offre,ofer,4721,-0.19476233422756195
fuite,fit,3389,-0.1100885197520256
aller,ale,1378,-0.12858593463897705
sorte,sort,6062,-0.1684904396533966
Tyler,tile,1130,-0.16991136968135834
situe,siti,5998,-0.1994761824607849
gagné,gagne,3416,-0.13374558091163635
cycle,sikle,2453,-0.1280268430709839
tabac,tabak,6271,-0.1149059385061264
siège,siez,6008,-0.1556561142206192
accès,akse,1263,-0.1301518976688385
marié,marye,4314,-0.10492438077926636
tirée,tire,6379,-0.13737912476062775
dotée,dote,2818,-0.11182938516139984
servi,servi,5952,-0.1049143597483635
goûté,gouté,3450,-0.16866710782051086
Suède,Sied,1071,-0.11853455007076263
Ebola,Ebola,427,-0.10207919031381607
Grèce,Gres,521,-0.19746306538581848
venir,vinir,6617,-0.15595810115337372
zones,zonn,6779,-0.17786599695682526
durer,dire,2838,-0.10422362387180328
mains,min,4247,-0.10051246732473373
Rouge,Rouz,970,-0.12779316306114197
libre,lib,4135,-0.14397470653057098
Court,Kourt,365,-0.1895737200975418
d'été,lete,2613,-0.16050885617733002
aussi,oussi,1593,-0.1852712780237198
tours,tour,6419,-0.15192733705043793
Juifs,Zwif,621,-0.11451268196105957
Saint,Sin,992,-0.17965902388095856
56-64,566,135,-0.11533325910568237
bancs,ban,1659,-0.1637863963842392
niche,nis,4599,-0.12063422799110413
hibou,ibou,3541,-0.1871875524520874
fasse,fas,3240,-0.12150805443525314
trois,trois,6497,-0.102024607360363
océan,osean,4709,-0.11710353195667267
belle,bel,1698,-0.14503034949302673
retirer,retir,5599,-0.17262816429138184
absolus,absolis,1230,-0.12532521784305573
détails,detay,2967,-0.11525434255599976
voulons,voulons,6735,-0.17969855666160583
fondent,fonde,3316,-0.18537335097789764
faisons,fezon,3224,-0.11832427978515625
roulant,roulan,5664,-0.14088688790798187
cellule,selile,1899,-0.14906150102615356
calibre,kalib,1827,-0.1555963158607483
doivent,doive,2796,-0.12262231856584549
experts,exper,3183,-0.18889008462429047
l'objet,lobze,4034,-0.18431636691093445
sentent,santan,5933,-0.16490423679351807
temples,tanpe,6305,-0.17704801261425018
entrait,antre,3079,-0.14637945592403412
urgence,irzans,6571,-0.14794820547103882
réserve,rezerv,5758,-0.1235024705529213
assises,asiz,1540,-0.12300855666399002
glisser,glise,3443,-0.12444030493497849
enquête,anket,3052,-0.17079196870326996
Aujourd,Ozourd,222,-0.1449459046125412
liaison,lizon,4133,-0.11769971996545792
chaleur,saler,1936,-0.18347392976284027
stricte,strikt,6143,-0.10063478350639343
manager,manaze,4272,-0.12173495441675186
déverse,devers,2985,-0.12588803470134735
induira,indira,3671,-0.1674615889787674
sorties,sorti,6067,-0.12218627333641052
bizarre,bizare,1723,-0.14763058722019196
éveillé,eveye,6944,-0.12720634043216705
absents,absan,1228,-0.12340058386325836
mariage,maryaz,4309,-0.14153246581554413
déroule,deroul,2951,-0.15713952481746674
dragons,dragon,2828,-0.10002075880765915
dévolue,devoli,2987,-0.16281643509864807
conflit,konfli,2217,-0.19640323519706726
directs,direk,2730,-0.17080147564411163
fournir,fourni,3358,-0.12649449706077576
surpris,sirpri,6220,-0.1390899270772934
humides,imid,3578,-0.17139846086502075
démarré,demare,2922,-0.15839573740959167
informé,inform,3695,-0.11996015161275864
Jelinek,zelinek,608,-0.16998928785324097
couches,kous,2363,-0.19814585149288177
maladie,maladi,4261,-0.1305510699748993
réponse,repons,5747,-0.10315811634063721
moyenne,moyenn,4486,-0.11173486709594727
affecte,afekt,1309,-0.14265072345733643
échangé,sanze,6808,-0.10621263831853867
dégagée,degaze,2908,-0.11027156561613083
silence,Silans,5979,-0.12860870361328125
arrivée,arrive,1513,-0.10028518736362457
modèles,model,4426,-0.10877273976802826
voisine,voizinn,6708,-0.13384851813316345
relevés,releve,5495,-0.16965460777282715
parties,parti,4854,-0.14467652142047882
machine,masinn,4236,-0.11450953036546707
raconte,rakonte,5411,-0.12556330859661102
d'olive,oliv,2578,-0.14694438874721527
blogues,blog,1743,-0.16209854185581207
exemple,exanple,3163,-0.1419859230518341
Heliers,Elier,545,-0.16649845242500305
décorer,dekore,2879,-0.14241456985473633
empêché,anpeke,3026,-0.13820458948612213
trouver,trouve,6516,-0.1812538504600525
polluer,polye,5050,-0.13964298367500305
réunion,renion,5777,-0.1342225819826126
voisins,voizins,6709,-0.18806806206703186
épreuve,preve,6886,-0.1677716076374054
manière,manier,4286,-0.12227659672498703
partout,partou,4856,-0.1030169203877449
revenir,revenir,5615,-0.12268105894327164
époques,epokes,6884,-0.1594403237104416
cerveau,servo,1925,-0.13776154816150665
l'étude,letide,4087,-0.19653064012527466
Mangola,Mangole,749,-0.15581020712852478
Guaran<unk>,Garan,522,-0.12104826420545578
aériens,aerien,1644,-0.17377237975597382
charges,sarz,1962,-0.1301499903202057
suivies,swivi,6189,-0.17882798612117767
Formosa,Formoza,481,-0.18038025498390198
Souvent,Souve,1049,-0.15721401572227478
presque,preske,5147,-0.10008437931537628
d'année,lane,2515,-0.17473424971103668
d'autre,lauté,2535,-0.12340585142374039
dessous,desous,2659,-0.1894868016242981
tortues,torti,6402,-0.19187325239181519
Commons,Komon,345,-0.10379636287689209
désiste,deziste,2961,-0.14625617861747742
jaguars,zagars,3804,-0.19955699145793915
Chambre,Sambre,320,-0.133356973528862
projeté,prozete,5210,-0.1879444271326065
déforme,diform,2905,-0.11034999787807465
Camille,Kamil,292,-0.14690759778022766
tentent,tante,6322,-0.19108811020851135
poussée,pouse,5123,-0.13996784389019012
article,artik,1523,-0.10574266314506531
terminé,termine,6329,-0.10865525901317596
vigueur,viger,6651,-0.17755135893821716
récents,resan,5704,-0.16183488070964813
guichet,giset,3488,-0.19419382512569427
portant,portan,5070,-0.11889676749706268
envoyer,anvoye,3111,-0.10574831813573837
traiter,trete,6445,-0.16964629292488098
fournit,fourni,3361,-0.13225515186786652
brousse,brous,1784,-0.1627308577299118
Croatie,Krouati,367,-0.1260838359594345
griffes,grif,3472,-0.11571462452411652
navires,Navir,4582,-0.12401030212640762
épisode,epizod,6882,-0.1017758846282959
au-delà,abdela,1577,-0.11274532228708267
T-shirt,T-shirt,1081,-0.1296033263206482
secours,sakour,5903,-0.14524151384830475
admirer,admir,1297,-0.11884463578462601
achevée,asveve,1268,-0.11559451371431351
soutenu,souteni,6095,-0.15398849546909332
citoyen,sitwayen,2032,-0.19590605795383453
l'appel,apel,3928,-0.11257152259349823
pouvons,pouvon,5129,-0.17639747262001038
famille,fami,3234,-0.15051420032978058
tension,tansion,6317,-0.13043557107448578
Lorsque,Lorske,726,-0.14866192638874054
devenus,divenis,2675,-0.15155644714832306
skieurs,Skier,6013,-0.12557409703731537
consent,konsan,2256,-0.15384188294410706
demeure,dimer,2640,-0.16884540021419525
défense,defans,2899,-0.10644333064556122
naturel,natirel,4573,-0.11090175062417984
rendiez,randie,5526,-0.15408919751644135
myriade,miriad,4503,-0.1716025471687317
neutres,net,4594,-0.17092929780483246
Kariwa,Kariwa,629,-0.14005713164806366
détail,detay,2964,-0.18095675110816956
basses,bas,1677,-0.10669254511594772
francs,fran,3366,-0.16044391691684723
quitté,kite,5403,-0.14231543242931366
bonnes,bon,1754,-0.1250980645418167
musées,mize,4500,-0.11097587645053864
secret,sekre,5905,-0.10148784518241882
maison,maizon,4253,-0.15228506922721863
course,kours,2383,-0.11041773110628128
prédit,predir,5267,-0.1401965618133545
McCord,Mkor,764,-0.12727223336696625
acides,asid,1270,-0.16224008798599243
usages,izaze,6579,-0.16194216907024384
prunes,prinn,5246,-0.11662821471691132
graves,grav,3466,-0.191694974899292
espère,espere,3124,-0.18129993975162506
Armand,Armand,202,-0.16142255067825317
vastes,vaste,6608,-0.12038753181695938
change,sanze,1944,-0.1020737886428833
Maslow,Maslol,760,-0.1722252070903778
Picchu,Piki,908,-0.11083842068910599
Depuis,Depi,401,-0.1279049962759018
sortes,sort,6063,-0.16463348269462585
commun,komin,2125,-0.12342390418052673
montré,montre,4460,-0.184186190366745
trésor,trezor,6522,-0.13838475942611694
Kyriat,Kiriat,649,-0.11663749068975449
décrit,dekrir,2888,-0.10128814727067947
appelé,appele,1467,-0.18434622883796692
barbes,barb,1668,-0.14545844495296478
plumes,plimes,5025,-0.1482902616262436
savane,savann,5876,-0.12937894463539124
suivre,swiv,6191,-0.15040719509124756
existe,exist,3176,-0.11160141974687576
réussi,reisi,5779,-0.1759609431028366
l'Iran,Iran,3882,-0.11758347600698471
firent,fir,3286,-0.19823212921619415
tribus,tribis,6493,-0.13533809781074524
solide,Solid,6043,-0.17817053198814392
lapins,lapin,4108,-0.19201084971427917
ventes,vant,6620,-0.16568541526794434
livres,live,4168,-0.1953301727771759
Bureau,Biro,279,-0.12590861320495605
révèle,revele,5787,-0.13252447545528412
climat,klimat,2056,-0.12245956808328629
parler,parle,4827,-0.19457858800888062
séparé,separe,6261,-0.13678792119026184
Center,Sante,309,-0.10373109579086304
mesure,mezir,4371,-0.12184380739927292
aérien,aerien,1641,-0.1548323929309845
normal,Normal,4630,-0.1577809453010559
offres,ofer,4723,-0.13318555057048798
Aucune,Aukinn,220,-0.1580963134765625
l'iode,liod,4029,-0.1305231899023056
femmes,fem,3255,-0.1205178052186966
placée,place,4995,-0.19698397815227509
tombée,tonbe,6395,-0.1111384779214859
pouces,pous,5100,-0.1955268830060959
formée,form,3343,-0.10022479295730591
abattu,abati,1219,-0.14865277707576752
Taiwan,Taywann,1087,-0.18365636467933655
retard,retar,5596,-0.10356100648641586
peuplé,peple,4942,-0.1256866455078125
manger,manze,4280,-0.12344548106193542
Romney,Romne,967,-0.19190102815628052
ouvrir,ouver,4780,-0.16654467582702637
postes,poste,5094,-0.14585141837596893
restés,reste,5595,-0.1882268786430359
mandat,manda,4275,-0.16266494989395142
nouvel,Nouvel,4648,-0.10214825719594955
L'Inde,Inde,658,-0.19061191380023956
évitez,evit,6950,-0.10161548852920532
Christ,Krist,333,-0.174188494682312
repéré,repere,5561,-0.161830872297287
débuté,debite,2859,-0.1386805772781372
écoles,ekole,6818,-0.1096995398402214
Madhya,Madhia,741,-0.14015309512615204
trajet,traze,6450,-0.17439307272434235
siècle,siekle,6006,-0.16723741590976715
chante,sante,1952,-0.18088048696517944
preuve,preve,5151,-0.13575880229473114
Street,Stret,1062,-0.1238522157073021
passer,pase,4871,-0.18916040658950806
Danius,Danios,391,-0.18556639552116394
ennemi,ennmi,3050,-0.18951404094696045
prises,prize,5168,-0.13258284330368042
police,polis,5045,-0.10905015468597412
disait,dize,2737,-0.1010851263999939
blogue,blog,1741,-0.1949056088924408
écueil,ekie,6835,-0.18955540657043457
yaourt,yaourt,6774,-0.1516454964876175
placés,plase,4997,-0.14371329545974731
bureau,bireau,1798,-0.1838340312242508
agrafe,agrafe,1337,-0.14050111174583435
mirent,mir,4415,-0.10094020515680313
monter,monte,4453,-0.16787199676036835
promis,promi,5217,-0.19353529810905457
ticket,tiket,6361,-0.10015709698200226
géante,zeant,3497,-0.11458609253168106
sachez,sase,5836,-0.14588674902915955
drogue,drog,2829,-0.17328022420406342
forces,fors,3325,-0.18342167139053345
sauter,sauté,5870,-0.18206089735031128
grotte,grot,3481,-0.10825442522764206
réveil,revey,5782,-0.16693586111068726
bouger,bouze,1761,-0.1012832447886467
emploi,anploi,3018,-0.12146743386983871
élèves,eleve,6862,-0.19496458768844604
servir,servir,5955,-0.13208544254302979
aspect,aspe,1530,-0.11627573519945145
décors,dekor,2880,-0.10352456569671631
traité,trete,6448,-0.14975860714912415
souris,souris,6087,-0.14657415449619293
Survey,Sirve,1069,-0.1709965020418167
l'aide,lede,3910,-0.16529598832130432
pièces,pies,4990,-0.1859082579612732
debout,dibout,2631,-0.14712391793727875
effets,efet,3000,-0.18359708786010742
sables,sab,5831,-0.17239515483379364
Canaan,Kanaan,294,-0.11866091191768646
foyers,foye,3363,-0.16080835461616516
Number,Nimbe,848,-0.16403163969516754
séjour,sezour,6256,-0.1373133808374405
mousse,mous,4480,-0.17242172360420227
barres,bar,1671,-0.19827821850776672
église,egliz,6843,-0.13046281039714813
textes,text,6346,-0.10813076049089432
States,Stat,1058,-0.14327645301818848
gardez,garde,3424,-0.12958121299743652
