source,hyp,id,confidence
souche,souse,6069,-0.20524129271507263
temple,tanpem,6304,-0.25476983189582825
Fichte,Fist,471,-0.2964702546596527
grands,gran,3458,-0.22647279500961304
vaches,vas,6595,-0.29512470960617065
envahi,anvayi,3095,-0.20892733335494995
métaux,metaux,4530,-0.24274349212646484
uriner,irinn,6575,-0.218520849943161
balles,bal,1655,-0.2412063032388687
pousse,pous,5117,-0.24454934895038605
époque,epoke,6883,-0.2427692860364914
Seules,Seles,1020,-0.2364334911108017
devenu,diveni,2672,-0.22026383876800537
éteint,tini,6914,-0.2578001618385315
vendus,vandis,6615,-0.23253148794174194
l'Ohio,loyo,3888,-0.24831940233707428
vivent,vive,6699,-0.24472327530384064
déduit,dedir,2893,-0.2584591209888458
sèches,sese,6248,-0.2708910405635834
remède,remed,5517,-0.27004653215408325
l'Audi,Odi,3866,-0.26882198452949524
grande,grann,3455,-0.278645396232605
Steven,Steve,1060,-0.262967050075531
croûte,kroit,2423,-0.2743121385574341
froide,frwad,3376,-0.251901239156723
achats,asat,1266,-0.2544957101345062
connue,konie,2243,-0.25702372193336487
d'être,Ete,2617,-0.23176132142543793
douane,douann,2820,-0.2503642439842224
coffre,kofer,2068,-0.2217186689376831
succès,sikes,6163,-0.2576979100704193
rachis,rachis,5408,-0.20678116381168365
client,klie,2054,-0.20260939002037048
minuit,minit,4411,-0.2102685421705246
ponts,pont,5059,-0.28763753175735474
Ainsi,Ansi,174,-0.2270153909921646
sagas,sagas,5841,-0.2696300745010376
causé,causé,1887,-0.2257189303636551
êtres,Etes,6959,-0.2169266790151596
quand,kande,5380,-0.23439007997512817
frais,fre,3364,-0.289113312959671
plats,pla,5019,-0.2511445879936218
conçu,konsi,2342,-0.2926688492298126
Loire,Loir,715,-0.24069158732891083
scène,sene,5897,-0.23595094680786133
remis,remi,5507,-0.2060697227716446
Marie,Marie,753,-0.2525089979171753
morts,mor,4470,-0.2013113796710968
passe,pase,4866,-0.281917929649353
nager,nage,4561,-0.2655368149280548
Women,Womenn,1187,-0.21019403636455536
duvet,dive,2843,-0.21389539539813995
vents,vants,6621,-0.2606953978538513
crème,krem,2427,-0.2919135093688965
Shore,Shor,1030,-0.266013503074646
Cours,Kours,364,-0.23108309507369995
chute,sit,2018,-0.24544572830200195
Stone,Ston,1061,-0.21174505352973938
Angel,Anzel,187,-0.24485844373703003
jeune,zenn,3818,-0.28589481115341187
basés,base,1682,-0.22263020277023315
porcs,pork,5065,-0.22149965167045593
selle,sele,5912,-0.24103079736232758
Perry,Perye,902,-0.22473901510238647
Avant,Avant,236,-0.2579454779624939
loups,loup,4203,-0.23119349777698517
telle,tel,6300,-0.24612301588058472
fonds,fond,3317,-0.2348356693983078
Tupua,Tipi,1128,-0.2389162927865982
mâles,males,4506,-0.21586965024471283
mener,menn,4358,-0.23981334269046783
citer,site,2031,-0.20845305919647217
Indes,Indes,574,-0.20865580439567566
jours,zours,3830,-0.2581174373626709
morte,mort,4467,-0.21681179106235504
flore,aflor,3298,-0.21882449090480804
skier,Skie,6011,-0.20392251014709473
varie,vari,6604,-0.2321445196866989
débat,deba,2850,-0.2473859041929245
Sénat,Senat,1077,-0.21398593485355377
sobre,sobe,6018,-0.24128787219524384
sauvé,sove,5874,-0.2802666425704956
roues,rou,5660,-0.2148180902004242
mêmes,mem,4539,-0.27486756443977356
iPods,iyod,3594,-0.25001421570777893
naval,naval,4576,-0.24259407818317413
l'eau,leou,3954,-0.27278006076812744
créée,cree,2433,-0.26097777485847473
Larry,Lary,698,-0.21600449085235596
émise,emiz,6869,-0.2261704057455063
force,forc,3324,-0.265949547290802
grand,gran,3454,-0.2823885977268219
digue,dige,2713,-0.24245823919773102
somme,some,6049,-0.2924688160419464
maria,marya,4308,-0.28527218103408813
Cuomo,Siomo,374,-0.24093453586101532
devez,deve,2676,-0.20474456250667572
urine,lirinn,6574,-0.21814876794815063
allie,ali,1383,-0.20886632800102234
guide,gid,3490,-0.22621235251426697
clair,kler,2044,-0.23602156341075897
tigre,tigue,6368,-0.2590513527393341
chers,ser,1985,-0.24781663715839386
C'est,Sest,284,-0.23781199753284454
Fools,Fouls,479,-0.2667303681373596
treks,trek,6484,-0.2435212880373001
vôtre,vot,6766,-0.24410654604434967
Alden,Aldenn,176,-0.2911156415939331
élevé,eleve,6856,-0.2070215344429016
armes,armes,1505,-0.20432497560977936
Wales,Wales,1173,-0.2806335389614105
grâce,gras,3485,-0.29768648743629456
Votre,Vot,1167,-0.26879018545150757
leurs,ler,4130,-0.27632007002830505
l'âge,laze,4062,-0.26366138458251953
revêt,reve,5621,-0.21410895884037018
livre,live,4167,-0.28399330377578735
Wayne,Weyne,1176,-0.22096842527389526
parle,parl,4824,-0.28104346990585327
garde,gard,3422,-0.2172250747680664
moine,mwinn,4431,-0.20045891404151917
Aussi,Osi,225,-0.256455659866333
peurs,per,4945,-0.2966858446598053
D'une,Dinn,382,-0.2257355898618698
rejet,rezet,5487,-0.2074543684720993
cents,cents,1911,-0.26118600368499756
faite,fet,3226,-0.2546916902065277
doute,dout,2824,-0.24052029848098755
ZMapp,Zap,1210,-0.27422034740448
chats,sat,1972,-0.2750871181488037
10ème,10em,10,-0.24082006514072418
dégât,dégat,2910,-0.29787519574165344
passé,pase,4873,-0.20118242502212524
arabe,arab,1493,-0.2739031910896301
Leurs,Ler,707,-0.21183741092681885
placé,place,4994,-0.2685106098651886
temps,tanpe,6308,-0.2378654032945633
prétend,pretann,5304,-0.24311617016792297
l'égard,egar,4072,-0.20936107635498047
traités,trete,6449,-0.20989389717578888
absence,absan,1227,-0.22487466037273407
d'étape,letap,2610,-0.2590806782245636
sommets,somet,6053,-0.24468035995960236
mortels,mortel,4469,-0.22375981509685516
prières,prier,5176,-0.2842355966567993
urgente,irzante,6573,-0.24067997932434082
pensent,panse,4903,-0.24887675046920776
suffira,sifir,6171,-0.2208656221628189
attaque,atak,1554,-0.2217838168144226
chevaux,sevay,1987,-0.2795354425907135
l-Badya,lafadia,4092,-0.2615478038787842
rythmes,ritme,5685,-0.2645788788795471
NextGen,Nexten,822,-0.20355214178562164
d'elles,eles,2539,-0.20690259337425232
grandes,grand,3456,-0.25761061906814575
l'éveil,evey,4088,-0.26369789242744446
Hancock,Lankok,538,-0.2034890502691269
honorer,honore,3555,-0.255458265542984
Charles,Sarl,324,-0.21601061522960663
octobre,oktobe,4706,-0.23603542149066925
sapeurs,saper,5861,-0.22943946719169617
prêtres,pret,5310,-0.2832592725753784
fussent,fis,3399,-0.2520945370197296
martelé,martle,4323,-0.24563711881637573
sommeil,Somey,6050,-0.23537515103816986
offrent,ofer,4722,-0.21424013376235962
accueil,akie,1256,-0.2257336527109146
attrait,atrak,1573,-0.2914391756057739
pauvres,pauve,4884,-0.28324437141418457
tombant,tonban,6389,-0.22442083060741425
devenue,diveni,2673,-0.24077555537223816
disparu,disparet,2748,-0.2549602687358856
Cocham<unk>,Kokam,340,-0.22573363780975342
touchés,tous,6408,-0.25795072317123413
pourrez,pour,5108,-0.2708843946456909
d'idées,lide,2563,-0.23309674859046936
parlent,parle,4826,-0.25734782218933105
souvent,souve,6100,-0.2316613793373108
avaient,avayan,1613,-0.22617895901203156
établit,etablit,6905,-0.22655893862247467
sachant,Sasan,5834,-0.25716760754585266
l'avant,avant,3951,-0.24735645949840546
Montana,Montan,788,-0.22165261209011078
coincés,koinse,2073,-0.22083139419555664
juillet,zilet,3834,-0.26201125979423523
espèces,espese,3123,-0.2325480431318283
lettres,let,4128,-0.21531589329242706
quitter,kite,5401,-0.2635359466075897
travers,traver,6477,-0.2668692171573639
Krapfen,Krape,643,-0.21392667293548584
pousser,pouse,5118,-0.23913554847240448
douanes,douan,2821,-0.2535146176815033
l'ouest,loues,4049,-0.21911479532718658
verrait,vere,6625,-0.21515223383903503
mettent,metan,4376,-0.20519226789474487
d'aires,lair,2506,-0.2620677649974823
épouses,epous,6885,-0.2517186105251312
varient,varyan,6605,-0.20237331092357635
importe,inport,3626,-0.21356724202632904
évoluer,evolue,6951,-0.2652621865272522
magasin,magazin,4239,-0.26465484499931335
Payagu<unk>,Payagi,895,-0.2098974734544754
moelle,moel,4428,-0.24026992917060852
Arnold,Arnol,204,-0.20286600291728973
sortir,sorti,6068,-0.2074429988861084
Khéops,Keop,635,-0.2036084681749344
échoué,ekoure,6814,-0.28585782647132874
boules,boulés,1765,-0.2144358605146408
savent,Savant,5877,-0.2966381311416626
contre,kont,2330,-0.26322242617607117
scènes,senes,5898,-0.28512734174728394
Mecque,Mek,765,-0.2815343141555786
élever,leve,6855,-0.23547329008579254
montre,mont,4457,-0.2814992070198059
plance,plans,5005,-0.22925972938537598
puisse,pwis,5329,-0.22074951231479645
dessus,desis,2660,-0.282904714345932
studio,stidiok,6147,-0.2373388558626175
pauvre,pauve,4883,-0.2286842167377472
mètres,metre,4508,-0.2972966730594635
vitaux,vitas,6689,-0.2847416400909424
Tayyip,Tayip,1096,-0.22532334923744202
selles,seles,5913,-0.2775660455226898
lettre,let,4127,-0.21572721004486084
bandes,bande,1661,-0.283643513917923
effort,efor,3007,-0.2736903429031372
Taïwan,Taywann,1097,-0.21345561742782593
trente,Trant,6488,-0.23816868662834167
d'ions,dion,2572,-0.2719987630844116
d'îles,iles,2618,-0.20655502378940582
poison,pwazon,5042,-0.2613106369972229
hommes,homes,3554,-0.22364744544029236
agisse,azis,1334,-0.21098777651786804
plaine,plaine,5001,-0.25418758392333984
pentes,pante,4906,-0.2388809770345688
pensez,pans,4904,-0.20015160739421844
soufre,soufe,6077,-0.26760488748550415
Pâques,Pake,936,-0.2559760510921478
sièges,siez,6009,-0.25522559881210327
celles,seles,1896,-0.21101677417755127
sujets,sizet,6193,-0.21276143193244934
Lakkha,Lako,693,-0.29689860343933105
Harper,Arpe,541,-0.27495241165161133
Pamela,Pamel,882,-0.2139594703912735
singes,sinze,5990,-0.2744286358356476
battre,bat,1690,-0.21658261120319366
projet,prozet,5209,-0.20340414345264435
campus,kanpi,1835,-0.21178919076919556
wagons,wagon,6767,-0.2856580317020416
espèce,espece,3122,-0.2809246778488159
civils,sivis,2041,-0.29320356249809265
l'aime,leme,3912,-0.2861693501472473
l'aise,leze,3914,-0.22305811941623688
délais,delais,2915,-0.29876643419265747
revoir,revwar,5619,-0.2046263962984085
beauté,bete,1694,-0.21494624018669128
chemin,semin,1979,-0.2711915075778961
devant,divant,2669,-0.23245568573474884
parois,parwa,4830,-0.25057995319366455
Oravec,Orave,865,-0.20301249623298645
espace,espas,3115,-0.2938876450061798
compte,konpte,2171,-0.2875150144100189
équipe,ekip,6891,-0.21624185144901276
amende,amande,1397,-0.22539125382900238
encore,ankor,3028,-0.24753014743328094
l'État,Etat,4061,-0.2700772285461426
sommes,somes,6051,-0.20552575588226318
établi,etabli,6901,-0.21056674420833588
plages,plaze,4999,-0.21591338515281677
Curtis,Kirtis,375,-0.21780887246131897
sécher,sese,6249,-0.2714853584766388
partir,parti,4855,-0.20763073861598969
crient,crié,2405,-0.2126508504152298
Blacks,Blakse,265,-0.21929101645946503
signes,Sign,5973,-0.2495359182357788
pouvez,pouve,5127,-0.22064514458179474
presse,pres,5148,-0.21010443568229675
couvre,kouver,2393,-0.23530635237693787
Carter,Sarter,300,-0.21324270963668823
mixage,misaz,4418,-0.22285406291484833
pattes,pat,4882,-0.2579408586025238
sombre,sonbe,6047,-0.2822871506214142
certes,sert,1923,-0.24705193936824799
furent,fir,3395,-0.2681446075439453
dix-huit,dizwit,2785,-0.29947230219841003
Suédoise,Siedoiz,1072,-0.25499221682548523
tronçons,tronson,6503,-0.22252757847309113
boissons,bwason,1748,-0.23950935900211334
apportez,aporte,1475,-0.2528578042984009
Auckland,Okland,218,-0.2665729224681854
mâchoire,Makwar,4504,-0.2935948967933655
l'esprit,espri,3976,-0.27887430787086487
nettoyés,netoye,4590,-0.28666621446609497
obéissez,obeise,4698,-0.215098574757576
puissent,pwis,5330,-0.2555062472820282
attendre,atande,1563,-0.20082369446754456
suédoise,siedwaz,6239,-0.25234416127204895
certains,sertin,1922,-0.29476040601730347
l'apport,apor,3929,-0.24446049332618713
caldeira,kaldera,1826,-0.203288733959198
l'accord,akor,3901,-0.22932451963424683
descente,desante,2653,-0.28059059381484985
témoigné,temoigne,6550,-0.2047516405582428
échanger,sanze,6807,-0.2775421142578125
d'objets,obzet,2573,-0.2703324556350708
tachetés,tasete,6273,-0.23741407692432404
quelques,kelke,5393,-0.272331565618515
recèlent,resele,5475,-0.21799787878990173
chambres,sambe,1937,-0.25852569937705994
détacher,detache,2963,-0.20147021114826202
portrait,portre,5077,-0.22637952864170074
qu'elles,eles,5365,-0.2596338093280792
l'époque,lepok,4079,-0.23853138089179993
Johndroe,Jodro,616,-0.24917513132095337
couvrant,kouvran,2392,-0.25856196880340576
ancêtres,anket,1419,-0.24123935401439667
pourrait,poure,5107,-0.22269207239151
pesaient,pese,4932,-0.26828598976135254
agissent,azise,1335,-0.29063478112220764
Paraguay,Paragoy,885,-0.2717622220516205
appareil,aparel,1448,-0.2143542468547821
Bouddha,Boudha,269,-0.22870267927646637
charrie,sari,1968,-0.2416350245475769
planche,plans,5006,-0.2236357033252716
dollars,dolar,2797,-0.2032383233308792
connues,konie,2244,-0.2392798662185669
saisons,sezon,5848,-0.24634093046188354
trouvez,trouve,6518,-0.24901226162910461
adjoint,adzwin,1294,-0.29329583048820496
Wonders,Wonder,1188,-0.2077450454235077
équipes,ekip,6893,-0.2483692169189453
légales,legal,4223,-0.2325267344713211
d'éveil,Evey,2614,-0.23888465762138367
Bichkek,Bike,261,-0.2716637849807739
fleuves,afleve,3297,-0.21210387349128723
chaises,saize,1934,-0.21501895785331726
chèvres,sever,2022,-0.2530776560306549
déplace,deplas,2935,-0.2481873482465744
Dragoon,Dragon,409,-0.25325649976730347
l'acide,lasid,3902,-0.2831440567970276
devient,divie,2678,-0.22287742793560028
poudres,poud,5102,-0.2230452597141266
ennemis,lennmi,3051,-0.2777356207370758
manches,mans-la,4274,-0.2937796115875244
remonte,remont,5509,-0.26428303122520447
Richard,Risar,954,-0.20334230363368988
claires,kler,2046,-0.26379039883613586
langues,lang,4107,-0.21324709057807922
rumeurs,rimer,5681,-0.23776309192180634
tronçon,tronson,6502,-0.2052600383758545
marchés,marse,4306,-0.20242801308631897
avances,avans,1617,-0.20775994658470154
Pradesh,Prades,924,-0.2107536792755127
gâteaux,gato,3495,-0.2813851833343506
Manille,Manil,750,-0.21839550137519836
horloge,horloz,3560,-0.25596266984939575
renvoie,ranvoye,5540,-0.2119348794221878
veillée,verle,6611,-0.27663788199424744
century,santirik,1912,-0.27504846453666687
partent,partan,4840,-0.2199728637933731
appelez,appele,1464,-0.21451236307621002
colonie,koloniz,2091,-0.2555813193321228
restent,res,5589,-0.26816245913505554
ressort,resor,5580,-0.2566220760345459
chiffre,sif,1996,-0.25209149718284607
Johnson,Jooon,617,-0.27801817655563354
mantras,mantra,4293,-0.210628479719162
Thomson,tomzon,1106,-0.2743624746799469
marient,marie,4310,-0.2047397494316101
perçues,perou,4931,-0.21486715972423553
signale,Signale,5967,-0.20131218433380127
vouloir,voulwar,6734,-0.22260230779647827
Stephen,Stefe,1059,-0.214095801115036
essayer,eseye,3130,-0.20097579061985016
efforts,efor,3008,-0.2659096419811249
domaine,domenn,2798,-0.20514558255672455
blagues,blago,1726,-0.2918868064880371
moindre,mwind,4430,-0.26203808188438416
haïtien,asien,3537,-0.20937533676624298
d'image,imaz,2564,-0.22121427953243256
chemins,semin,1980,-0.21025340259075165
flacons,flacon,3292,-0.27155908942222595
vieille,vie,6645,-0.2190272957086563
situent,sitien,5999,-0.23824559152126312
dociles,dosil,2790,-0.27104172110557556
maximum,maximim,4347,-0.20168417692184448
simples,sinples,5985,-0.22143346071243286
l'extrême,extrem,3988,-0.268765926361084
Au-dessus,Abdesis,217,-0.29548344016075134
marocains,Marokin,4317,-0.23758216202259064
approcher,appprocé,1483,-0.21684573590755463
n'étaient,Netayan,4557,-0.2824072241783142
dirigeant,dirizon,2733,-0.21365730464458466
rupestres,ripeste,5683,-0.2369040548801422
l'endroit,landrwa,3961,-0.20127235352993011
longtemps,longtem,4194,-0.20261184871196747
notamment,notaman,4638,-0.23670251667499542
d'uranium,iraniom,2588,-0.2517468333244324
d'accueil,akie,2498,-0.29249879717826843
percevons,persvon,4907,-0.27923789620399475
Cuddeback,Kidebak,372,-0.27303650975227356
desservis,deservis,2656,-0.22528237104415894
Sud-Ouest,Sid-oues,1064,-0.2778485119342804
atteintes,atin,1561,-0.2839234173297882
Allemands,Almand,179,-0.29782986640930176
différend,diferann,2706,-0.20093180239200592
pouvaient,pouve,5124,-0.2538515031337738
allemands,almand,1377,-0.22425000369548798
éloignées,eloigne,6861,-0.2549486756324768
devraient,devre,2682,-0.26041001081466675
retrouvée,retrouv,5609,-0.2903558015823364
rejoignez,rezoign,5488,-0.2664356529712677
travaillé,Travaye,6476,-0.24070732295513153
d'étudier,Etidie,2612,-0.26778286695480347
tie-break,tibrok,6363,-0.2130315750837326
Cambridge,Kanbrid,291,-0.24504324793815613
puissante,pwisant,5328,-0.29187196493148804
Australie,Ostralik,227,-0.2079264372587204
empreinte,anprente,3023,-0.20998269319534302
passeport,paspor,4869,-0.2481331080198288
Minnesota,Minesota,778,-0.23710960149765015
traverser,travers,6478,-0.22993852198123932
parchemin,parsmin,4815,-0.21541951596736908
Jochemsen,Jokansen,613,-0.23226138949394226
l'habitat,abita,3990,-0.24680842459201813
universel,iniversel,6566,-0.20118802785873413
rapporte,rapor,5435,-0.20126844942569733
revêtent,revet,5622,-0.24951289594173431
trouvent,trouv,6515,-0.2751716077327728
troubles,trob,6508,-0.2288145273923874
seraient,sere,5942,-0.23267951607704163
trouvait,trouve,6513,-0.21671493351459503
espresso,espres,3120,-0.28860676288604736
lesquels,leskel,4126,-0.247914120554924
celle-ci,sele-si,1895,-0.29143673181533813
start-up,startpip,6129,-0.25167131423950195
aéroport,aeropor,1645,-0.2746576964855194
d'hommes,lomes,2558,-0.20508752763271332
Guaycur<unk>,Gaykir,523,-0.244658425450325
couvrira,kouver,2396,-0.2718453109264374
contrats,kontrak,2329,-0.20080842077732086
touchait,touse,6406,-0.2698197066783905
l'enlève,leve,3963,-0.2196144014596939
<unk>osemite,Posmit,1208,-0.24158306419849396
d'autres,lauté,2536,-0.2569684386253357
espèrent,esperan,3125,-0.23436112701892853
erraient,ere,3113,-0.27335160970687866
croisent,croize,2415,-0.27474287152290344
Royaumes,Royaum,973,-0.2663293480873108
employée,anplweye,3021,-0.2166144847869873
fenêtres,fente,3256,-0.2716526687145233
pécheurs,peker,5343,-0.2552716135978699
Ishikawa,Isikawa,584,-0.24383975565433502
sauvages,sovaz,5872,-0.282601535320282
présente,prezan,5289,-0.2418590933084488
d'esprit,espri,2548,-0.24436601996421814
poissons,pwason,5043,-0.21563881635665894
fourchue,fourshie,3356,-0.295059472322464
débouché,deboucé,2853,-0.26942774653434753
parvenue,parveni,4858,-0.21302230656147003
châteaux,sateaux,2021,-0.2623027563095093
décident,desidan,2865,-0.24144026637077332
atterrir,ater,1567,-0.21900826692581177
porteurs,porter,5076,-0.25611764192581177
Gingrich,Gingrich,505,-0.2559680640697479
citoyens,sitwayens,2033,-0.2634176015853882
Javanais,Zavanais,606,-0.24560612440109253
chiffres,sifer,1997,-0.26218634843826294
protéine,proteinn,5235,-0.20458348095417023
humaines,imenn,3575,-0.2360171377658844
paiement,paiman,4790,-0.22083817422389984
tiraient,tire,6375,-0.21909236907958984
l'enfant,lenfant,3962,-0.2140319049358368
histoire,istwar,3543,-0.25035080313682556
esquimaudes,eskimaud,3126,-0.2053830325603485
L'Institut,Institip,660,-0.28315284848213196
appartient,aparsian,1458,-0.27413803339004517
cueillette,kieilet,2434,-0.24959659576416016
Pittsburgh,Pitsirg,909,-0.2319703847169876
pleuraient,pleran,5022,-0.2531467080116272
chrétienne,kretien,2014,-0.2483435422182083
découvrent,dekouver,2885,-0.23764248192310333
États-Unis,Etatsanis,6793,-0.2673610746860504
entretenue,antretenn,3090,-0.22788646817207336
passeports,pasepor,4870,-0.26078683137893677
chevreuils,sevrel,1989,-0.23829425871372223
l'Autriche,Lotris,3869,-0.22114388644695282
connaissez,konese,2236,-0.2001381665468216
travailler,travaye,6474,-0.2140280157327652
différente,Diferant,2708,-0.20971523225307465
côtoyaient,kotoyan,2471,-0.2575254738330841
pourraient,poure,5106,-0.20275774598121643
passe-t-il,pase,4867,-0.2624026834964752
Washington,Wazinton,1175,-0.21011365950107574
l'encontre,lenkonte,3959,-0.21432897448539734
