source,hyp,id,confidence
2,2,72,-0.010430102236568928
8,8,150,-0.09822740405797958
5,5,129,-0.031158601865172386
M,M,734,-0.025214783847332
jargon,zargon,3811,-0.007938318885862827
moitié,mwatie,4434,-0.06650393456220627
visite,vizit,6681,-0.013922845013439655
élevés,eleve,6858,-0.03408852592110634
altère,alter,1392,-0.0006024973117746413
Alonso,Alonso,181,-0.02591278962790966
prêtez,prete,5309,-0.07627272605895996
suisse,swis,6179,-0.03149997815489769
limite,limit,4148,-0.03217628225684166
United,Inite,1144,-0.016511928290128708
auprès,apre,1586,-0.09403974562883377
vivant,vivan,6695,-0.022935030981898308
Traité,Trete,1122,-0.018901139497756958
genoux,zenou,3431,-0.049382150173187256
volées,vole,6723,-0.010039540007710457
adulte,adilt,1305,-0.03547324985265732
verrez,ver,6626,-0.04889603331685066
guérir,geri,3493,-0.03581070154905319
Zambie,zambi,1213,-0.04666736349463463
années,ane,1435,-0.019853858277201653
meutes,met,4380,-0.02906453050673008
l'Irak,Irak,3881,-0.02409292384982109
bateau,bato,1686,-0.0006550039979629219
valeur,valer,6598,-0.0035597560927271843
réseau,rezo,5756,-0.07206635922193527
Évitez,Evit,6794,-0.023210560902953148
S<unk>ania,Siania,1078,-0.08150605857372284
alliés,alie,1384,-0.0522252656519413
Marion,Maryon,756,-0.08061764389276505
otages,otaz,4769,-0.031057478860020638
apogée,apoze,1447,-0.005942446645349264
marbre,marbe,4299,-0.051892656832933426
indien,indien,3659,-0.03562707453966141
garder,garde,3423,-0.08716591447591782
argent,arzan,1502,-0.09324811398983002
Europe,Europ,457,-0.07413787394762039
Bornéo,Borneo,268,-0.008211103267967701
isolés,izole,3794,-0.008673062548041344
vagues,vag,6596,-0.09353899955749512
durant,diran,2836,-0.018029719591140747
raison,rezon,5421,-0.051130324602127075
Dunlap,Dinlap,416,-0.023052820935845375
négoce,Negos,4674,-0.03230316564440727
plasma,plasma,5015,-0.048380546271800995
Duvall,Dival,420,-0.03267283737659454
munies,mini,4494,-0.08312641829252243
colons,kolon,2093,-0.07442092895507812
formes,form,3339,-0.018129410222172737
copain,kopin,2345,-0.03202223777770996
Norman,Norman,834,-0.06143032759428024
Comité,Komite,343,-0.030933363363146782
légère,lezer,4229,-0.016147712245583534
visant,vizan,6676,-0.008703834377229214
groupe,group,3483,-0.023190146312117577
Gibson,Gibson,503,-0.010614436119794846
dérive,deriv,2947,-0.06327669322490692
basées,baze,1681,-0.08854389935731888
orages,oraz,4741,-0.008063226006925106
dictée,dikte,2692,-0.0212539155036211
félins,felin,3408,-0.03889896720647812
viable,viab,6636,-0.03494730591773987
réagir,reazir,5693,-0.02137300744652748
lourde,lourd,4205,-0.04809162765741348
coulés,koule,2366,-0.06536951661109924
guider,gide,3491,-0.04272673279047012
active,aktiv,1277,-0.02718397043645382
armées,arme,1506,-0.004976836498826742
restes,res,5592,-0.030151234939694405
écrasé,ekraze,6830,-0.04709528759121895
régime,rezim,5722,-0.024345172569155693
entier,antie,3071,-0.009452029131352901
vaccin,vaksin,6593,-0.004163183271884918
semble,sanble,5921,-0.013044851832091808
bhajan,bazan,1703,-0.09153400361537933
arrêté,arete,1520,-0.015013598836958408
averti,averti,1624,-0.00667978310957551
menace,menas,4356,-0.05470291152596474
fleurs,afler,3295,-0.07062364369630814
blessé,blese,1732,-0.02046821638941765
Ronald,Ronal,968,-0.02288016490638256
brûler,brile,1793,-0.01303635723888874
jambes,zanb,3806,-0.06020466610789299
Ullman,Ilman,1139,-0.02633100561797619
dérivé,derive,2948,-0.026324480772018433
adapté,adapte,1289,-0.08683183789253235
atomes,atom,1550,-0.02794904261827469
Centre,Santre,311,-0.04805491492152214
bottes,bot,1759,-0.08374034613370895
lignes,lign,4145,-0.08771953731775284
Buenos,Bienos,276,-0.07631624490022659
divers,diver,2773,-0.0456714853644371
Berlin,Berlin,256,-0.04963919520378113
destin,destin,2661,-0.07419820129871368
lactée,lakte,4096,-0.06819140166044235
sépare,separ,6260,-0.05838397145271301
dégagé,dégaze,2907,-0.09505408257246017
l'état,leta,4084,-0.09554434567689896
arbore,arbor,1495,-0.06604659557342529
adopte,adopte,1300,-0.03528162091970444
volcan,volkan,6715,-0.041286736726760864
Mersey,Mers,770,-0.09795025736093521
coupée,koupe,2372,-0.0332215391099453
voyage,voyaz,6737,-0.0077038537710905075
Forces,Fors,480,-0.033521868288517
odeurs,oder,4711,-0.014370358549058437
délogé,deloze,2919,-0.05641566216945648
Danube,Danib,393,-0.017056940123438835
rituel,ritiel,5636,-0.0021674472372978926
timide,timid,6372,-0.06302981078624725
Miller,Miye,777,-0.04305046424269676
annulé,anile,1433,-0.003456773702055216
minute,minit,4413,-0.012878580950200558
source,sours,6084,-0.06713724136352539
rédige,rediz,5712,-0.04726376011967659
bruits,brwi,1787,-0.08440190553665161
agents,azan,1330,-0.09705740958452225
prêtés,prete,5311,-0.046387188136577606
pointe,pwint,5038,-0.0652177482843399
nature,natir,4572,-0.020088927820324898
petits,peti,4937,-0.04099913686513901
désert,dezer,2954,-0.04089847952127457
mariée,marye,4315,-0.045351747423410416
droite,drwat,2831,-0.054204847663640976
censés,sanse,1903,-0.080952487885952
images,imaz,3607,-0.05953220650553703
ingéré,inzere,3703,-0.02202310971915722
bagage,bagaz,1649,-0.01802251860499382
Dustin,Distin,418,-0.009193074889481068
risque,risk,5633,-0.03364724665880203
volume,volim,6721,-0.0741606131196022
allumé,alime,1386,-0.0023814099840819836
belges,belz,1697,-0.05327736958861351
petite,petit,4935,-0.07460281252861023
résumé,rezime,5771,-0.009450502693653107
design,dezign,2654,-0.07440133392810822
Guerre,Ger,524,-0.07533589750528336
camion,kamion,1828,-0.053123440593481064
Gordon,Gordon,513,-0.024354416877031326
Sachin,Sasin,987,-0.0061357952654361725
Italie,Itali,588,-0.0067374082282185555
abrite,abrit,1225,-0.08315349370241165
garage,garaz,3420,-0.03797237202525139
incité,insite,3649,-0.02513248473405838
titrée,titre,6383,-0.026268059387803078
vierge,vierz,6649,-0.040126968175172806
savoir,Savwar,5879,-0.016909414902329445
Égypte,Ezipt,6786,-0.0710824653506279
soleil,Soley,6041,-0.09349984675645828
devoir,devwar,2680,-0.0727355107665062
publié,pibliye,5323,-0.020974138751626015
pinson,pinson,4983,-0.08694993704557419
papier,papie,4805,-0.04230433329939842
skieur,Skier,6012,-0.07799328863620758
comité,komite,2105,-0.04169941693544388
Patrol,Patrol,894,-0.0034514768049120903
Kruger,Krize,646,-0.016824793070554733
damées,dame,2621,-0.030071759596467018
Chaque,Sak,323,-0.07774035632610321
codées,kode,2067,-0.013848545029759407
suivez,swive,6186,-0.09110112488269806
régner,regne,5730,-0.03470255807042122
photos,foto,4966,-0.07582293450832367
résolu,rezoli,5766,-0.018534893169999123
lorsqu,lorski,4198,-0.04870261624455452
dominé,domine,2804,-0.05858394503593445
Layton,Laiton,701,-0.03617241606116295
parlée,parle,4828,-0.08757492154836655
poésie,poezi,5130,-0.09132024645805359
Située,Sitie,1042,-0.003342000301927328
Brésil,Brezil,275,-0.010668886825442314
locaux,lokal,4181,-0.027286911383271217
formel,formel,3334,-0.06255035102367401
titre,tit,6382,-0.09743314981460571
refus,refi,5479,-0.05740385875105858
repas,repa,5541,-0.0660446509718895
gardé,garde,3425,-0.07187642902135849
Shyam,Siam,1033,-0.06440704315900803
virus,viris,6671,-0.015995867550373077
masse,mas,4328,-0.08263358473777771
civis,sivis,2042,-0.07535052299499512
menti,manti,4361,-0.011572805233299732
Musée,Mize,798,-0.031160295009613037
vivre,viv,6701,-0.04701058194041252
voler,vole,6716,-0.08082672208547592
Shark,Shark,1022,-0.06119195371866226
Dream,Dream,411,-0.06192673742771149
façon,fason,3250,-0.009654678404331207
matin,matin,4336,-0.02104460634291172
axées,axe,1639,-0.02842915989458561
Perse,Pers,903,-0.06557814031839371
règle,regle,5686,-0.04498334601521492
récit,resit,5708,-0.09694446623325348
image,imaz,3606,-0.013028821907937527
Tokyo,Tokio,1110,-0.020677946507930756
datée,date,2628,-0.02583141252398491
levée,leve,4132,-0.0036657589953392744
formé,form,3342,-0.09193464368581772
reste,res,5588,-0.05513214319944382
local,lokal,4173,-0.01848525181412697
sucre,sikre,6165,-0.04176430404186249
gravé,grave,3469,-0.02268698811531067
avoir,avwar,1634,-0.03669431433081627
Après,Apre,194,-0.003993654623627663
Coupe,Koup,361,-0.07821260392665863
motif,motif,4475,-0.04279099032282829
Samoa,Samoa,998,-0.01078791730105877
vives,viv,6700,-0.04848245531320572
Simon,Simon,1037,-0.046891048550605774
fêtes,fet,3414,-0.016135450452566147
brute,brit,1789,-0.07128027081489563
Potro,Potro,919,-0.007323324680328369
phage,faz,4949,-0.05769439414143562
Cette,Set,316,-0.044638991355895996
Pryce,Pris,932,-0.04494141787290573
fixée,fixe,3291,-0.0646575391292572
trône,tronn,6523,-0.09752758592367172
l'ère,ler,4063,-0.09853223711252213
canal,kanal,1840,-0.05965636670589447
alors,alor,1387,-0.015093223191797733
réagi,reazi,5692,-0.046511609107255936
homme,homme,3553,-0.060469549149274826
tracé,trase,6429,-0.07154722511768341
bière,bier,1724,-0.04620370268821716
marée,mare,4324,-0.015910565853118896
James,James,602,-0.09373972564935684
recto,rekto,5473,-0.02757319062948227
nazis,nazis,4583,-0.09401597082614899
Vasco,vasko,1153,-0.009761755354702473
copie,kopi,2346,-0.09917797893285751
isolé,izole,3792,-0.00831545889377594
subir,sibir,6153,-0.04807909205555916
obéir,obeir,4697,-0.002073851181194186
Dylan,Dilan,421,-0.04898323863744736
abord,abor,1221,-0.019483910873532295
Jacob,Zakob,598,-0.024930201470851898
sorti,sorti,6065,-0.013447807170450687
volés,vole,6724,-0.03282275050878525
connu,koni,2242,-0.05927719920873642
soins,swin,6034,-0.09556969255208969
d'art,art,2527,-0.046973977237939835
suite,swit,6181,-0.020992308855056763
lourd,lour,4204,-0.0800059512257576
Texas,texas,1103,-0.07836990803480148
bison,bizon,1721,-0.011902298778295517
suivi,swivi,6187,-0.018875082954764366
Sahel,Sahel,990,-0.052254337817430496
modes,mod,4424,-0.016322162002325058
Népal,Nepal,852,-0.013697594404220581
froid,frwad,3375,-0.0875055342912674
sites,sit,5994,-0.08882599323987961
Louis,Louis,727,-0.010761791840195656
fleur,afler,3293,-0.02114456705749035
carte,kart,1873,-0.07497448474168777
lundi,lindi,4211,-0.04018252715468407
jolie,zoli,3823,-0.025422751903533936
bleus,ble,1736,-0.034414373338222504
taxis,taxis,6290,-0.029731325805187225
Rahul,Rahil,946,-0.04382828250527382
degré,degre,2632,-0.017786400392651558
Plata,Plata,910,-0.013255578465759754
Selon,Selon,1014,-0.016829151660203934
parmi,parmi,4829,-0.047248803079128265
idées,ide,3600,-0.03512843698263168
Seork,Seorke,1017,-0.08495403081178665
stade,stad,6125,-0.08572233468294144
Gitan,Gitan,506,-0.0339813157916069
talon,talon,6280,-0.04628606140613556
texte,text,6345,-0.06808449327945709
World,Worl,1190,-0.025014031678438187
étape,etap,6909,-0.04497779533267021
mardi,mardi,4307,-0.010921982116997242
India,India,575,-0.0044011990539729595
Maroc,Marok,757,-0.010928959585726261
phase,faz,4953,-0.08337543904781342
unité,inite,6564,-0.09590451419353485
subis,sibis,6154,-0.06415984779596329
serré,sere,5948,-0.023108504712581635
serez,sere,5945,-0.04829198122024536
mieux,mie,4385,-0.024796560406684875
rugby,rigbi,5678,-0.04137260466814041
donné,donn,2812,-0.029094846919178963
pluie,pliye,5023,-0.05763415992259979
Izmir,Izmir,592,-0.01159034576267004
style,stil,6148,-0.08036389201879501
Robin,Robin,958,-0.0047760289162397385
congé,konze,2229,-0.022834300994873047
l'une,linn,4053,-0.0801963210105896
petit,peti,4934,-0.03549423813819885
amour,amour,1403,-0.0849493220448494
ferme,ferm,3258,-0.04948309436440468
tarif,tarif,6284,-0.02819109708070755
tenté,tante,6323,-0.09260397404432297
terme,term,6325,-0.025524359196424484
chien,sien,1994,-0.04667498916387558
foyer,foye,3362,-0.08741285651922226
Parmi,Parmi,890,-0.0035944641567766666
Katja,Katja,631,-0.045095294713974
éloge,eloz,6860,-0.04368693009018898
nommé,nome,4619,-0.08483333140611649
exige,exiz,3171,-0.09834805130958557
jeter,zete,3815,-0.09432783722877502
censé,sanse,1902,-0.05355808883905411
roulé,roule,5666,-0.08613221347332001
cités,site,2035,-0.07709835469722748
forcé,force,3326,-0.08704935014247894
durée,dire,2841,-0.009347457438707352
kayak,kayak,3848,-0.06287869065999985
Paget,Pazet,877,-0.07494863122701645
radio,radio,5413,-0.006088214460760355
carré,kare,1871,-0.08969451487064362
Libre,Lib,708,-0.04602072015404701
Congo,Kongo,350,-0.01608256995677948
rares,rar,5441,-0.03044341504573822
large,larz,4110,-0.028148870915174484
relié,relie,5501,-0.008647157810628414
Shika,Sika,1027,-0.024197643622756004
L'une,Linn,682,-0.07500879466533661
Royal,Rwayal,971,-0.02782590314745903
North,Nort,835,-0.040879521518945694
coupé,koupe,2371,-0.062081221491098404
carro,karo,1868,-0.02114734798669815
forme,form,3333,-0.015555650927126408
Nobel,Nobel,830,-0.023041756823658943
celui,seli,1901,-0.06995310634374619
bruit,brwi,1786,-0.06601858884096146
nonne,Nonn,4626,-0.054333098232746124
dicté,dikte,2691,-0.059076156467199326
forte,for,3346,-0.05405813455581665
exilé,exile,3173,-0.02012116089463234
actif,aktif,1274,-0.0004499632050283253
Corée,Kore,360,-0.009174175560474396
verbe,verb,6623,-0.0740247443318367
gérer,zere,3515,-0.07033918797969818
norme,norm,4634,-0.052613336592912674
égard,egar,6841,-0.09047973901033401
après,apre,1490,-0.018231093883514404
David,David,397,-0.06553876399993896
année,ane,1434,-0.05703657865524292
panel,panel,4797,-0.06364402920007706
Byron,Biron,282,-0.04007270559668541
basée,baze,1680,-0.03997575119137764
futur,fitir,3402,-0.04134145379066467
Japon,Japon,604,-0.03333096206188202
Suite,Swit,1065,-0.05509461462497711
Ellis,Elis,439,-0.09996559470891953
Livre,Liv,713,-0.08797766268253326
Tibet,tibet,1108,-0.05827474594116211
train,trin,6439,-0.08799833059310913
Chaco,Sako,318,-0.008233367465436459
lancé,lanse,4104,-0.05262770131230354
agent,azan,1329,-0.03317246586084366
Radio,Radio,945,-0.007480341009795666
Stars,Star,1057,-0.089516282081604
arbre,arbe,1496,-0.04280605539679527
avion,avion,1631,-0.05357290804386139
souci,sousi,6070,-0.04424181208014488
alpin,alpin,1388,-0.009031089954078197
clubs,klib,2062,-0.04187209904193878
total,total,6403,-0.019110845401883125
Edgar,Edgar,429,-0.056029029190540314
lever,leve,4131,-0.06015870347619057
santé,sante,5860,-0.040080733597278595
collé,kole,2087,-0.011338827200233936
Isaac,Izaak,583,-0.08009911328554153
ample,anple,1404,-0.09077877551317215
lunes,linn,4213,-0.06314537674188614
taxes,tax,6288,-0.04263445362448692
parti,parti,4841,-0.06335259228944778
série,seri,6264,-0.03360166773200035
moins,mwin,4432,-0.04834125190973282
Veerman,Veerman,1155,-0.0781836211681366
compare,konpar,2136,-0.098789744079113
moments,moman,4437,-0.06594446301460266
visible,vizib,6679,-0.008650548756122589
initiés,initie,3709,-0.013600686565041542
unanime,inanim,6559,-0.037719666957855225
précoce,prekos,5259,-0.03840762376785278
Starmer,Starme,1056,-0.04430273547768593
binaire,biner,1714,-0.0368797704577446
assumer,asime,1544,-0.029012642800807953
l'élève,eleve,4075,-0.09759239107370377
dispose,dispoze,2751,-0.07881205528974533
terreur,terer,6338,-0.015662994235754013
pirates,pirat,4984,-0.039239589124917984
sociaux,sosial,6024,-0.09893958270549774
dignité,dignite,2712,-0.030920544639229774
résulte,rezilt,5770,-0.03358340263366699
Univers,Iniver,1145,-0.026297328993678093
agences,azans,1328,-0.023558413609862328
engager,angage,3042,-0.07531260699033737
requise,rekiz,5563,-0.07654325664043427
accords,akor,1253,-0.017816342413425446
culmine,kilminn,2442,-0.019138304516673088
boutons,bouton,1773,-0.00716797262430191
chacune,sakinn,1933,-0.0538826510310173
obtenir,obtenir,4695,-0.010378506034612656
Presque,Preske,929,-0.02739833854138851
affaire,afer,1307,-0.052849601954221725
catalan,katalan,1877,-0.02700059302151203
cerises,seriz,1915,-0.05819213390350342
rongeur,ronzer,5655,-0.037262801080942154
Combiné,Konbine,342,-0.002199967857450247
safaris,Safari,5840,-0.09670549631118774
chanter,sante,1953,-0.05674606189131737
bateaux,bato,1687,-0.02806391939520836
sondage,sondaz,6055,-0.07597663998603821
minutes,minit,4414,-0.012238671071827412
janvier,zanvie,3807,-0.021529478952288628
gallons,galon,3419,-0.06003858521580696
liquide,likid,4157,-0.01962140016257763
premier,premie,5139,-0.05071660131216049
changer,sanze,1947,-0.05902477353811264
retirés,retire,5600,-0.011974606662988663
précisé,presize,5258,-0.03525981307029724
stimuli,stimili,6137,-0.08695319294929504
période,peryod,5350,-0.07058960944414139
grimper,grinpe,3473,-0.045811641961336136
pointée,pwinte,5041,-0.04626272991299629
dévaler,devale,2978,-0.03210192546248436
voyager,voyaze,6739,-0.06951422989368439
présumé,prezime,5303,-0.018802251666784286
matinée,matine,4337,-0.020881252363324165
bipèdes,biped,1720,-0.03920997306704521
intérêt,intere,3774,-0.09940709173679352
surface,sirfas,6213,-0.025429246947169304
civilis,sivilis,2037,-0.02991243079304695
blessés,blese,1735,-0.0322902575135231
trophée,trofe,6505,-0.04060296341776848
demandé,dimann,2639,-0.051343441009521484
fission,fision,3289,-0.008657906204462051
signalé,Signale,5969,-0.059074126183986664
ensuite,answit,3066,-0.025765012949705124
devriez,devriye,2684,-0.011081130243837833
calcium,kalsiom,1825,-0.08538035303354263
clavier,klavie,2053,-0.010120884515345097
civitas,sivitas,2043,-0.03178537264466286
tomates,tomat,6388,-0.03323688730597496
Bavière,Bavier,250,-0.02088776044547558
Arizona,Arizona,200,-0.007133956998586655
caméras,kamera,1837,-0.06412572413682938
musical,Mizikal,4496,-0.08003708720207214
baigner,begne,1653,-0.06888008117675781
limites,limit,4150,-0.07529443502426147
chanson,sanson,1950,-0.03169379383325577
entamer,antame,3067,-0.0344620943069458
entiers,antie,3072,-0.03301500901579857
chiffré,sifre,1998,-0.026312205940485
pillait,piye,4980,-0.08805050700902939
utilisé,itilize,6587,-0.03269037976861
accepte,aksept,1235,-0.08706756681203842
planète,planet,5012,-0.06482931971549988
évaluée,evalie,6942,-0.0728815421462059
cabanes,kabann,1814,-0.05536641553044319
superbe,siperb,6195,-0.08753860741853714
inexact,inexakt,3679,-0.06795592606067657
occupés,okipe,4704,-0.004218424670398235
assurer,asire,1546,-0.012401849962770939
activés,aktive,1282,-0.0016625665593892336
lésions,lezion,4232,-0.012882735580205917
contenu,konteni,2311,-0.09928426891565323
pendant,pandan,4898,-0.01819211058318615
protons,proton,5234,-0.012850889004766941
justice,zistis,3846,-0.0343351773917675
l'argot,argo,3934,-0.06377436220645905
prunier,prinie,5247,-0.04866177961230278
exigent,exizan,3172,-0.036810118705034256
offerts,ofer,4714,-0.04305071383714676
requins,rekin,5562,-0.010950848460197449
compris,konpri,2164,-0.058410756289958954
formule,formil,3341,-0.012124679982662201
accéder,aksede,1264,-0.009747947566211224
