source,hyp,id,confidence
Daru,Daru,408,-0.005372744053602219
suyo,suyo,6402,-0.030026476830244064
Blue,Blue,286,-0.029637262225151062
Polo,Polo,969,-0.04386189952492714
Dani,Dani,404,-0.015332246199250221
Mick,Mick,809,-0.006762467324733734
bola,bola,1902,-0.044878214597702026
Buda,Buda,293,-0.038012146949768066
Glen,Glen,570,-0.009962642565369606
fosa,fosa,3728,-0.05061311274766922
Long,Long,750,-0.007308080792427063
cola,cola,2231,-0.054256871342659
1789,1789,38,-0.047458261251449585
caer,cayer,1969,-0.04863850399851799
debe,debe,2709,-0.0999508947134018
tiro,tiro,6546,-0.06299713999032974
dama,dama,2691,-0.051372796297073364
8:30,8:30,166,-0.043899696320295334
Gama,Gama,554,-0.006488814018666744
Game,Game,555,-0.01034787017852068
modo,modo,4770,-0.034894052892923355
sabe,sabe,6061,-0.07134659588336945
dura,dura,3081,-0.05155074968934059
1624,1624,28,-0.054502326995134354
Poll,Poll,968,-0.022770479321479797
Yuan,Yuan,1287,-0.049333006143569946
goza,goza,3868,-0.028745241463184357
Arba,Arba,222,-0.09419263154268265
1400,1400,21,-0.09119939059019089
Wall,Wall,1256,-0.0044489335268735886
visa,visa,6871,-0.06529413163661957
peso,peso,5318,-0.09281349927186966
Niue,Niue,867,-0.027304021641612053
Copa,Copa,372,-0.060129132121801376
bote,bote,1918,-0.09924007952213287
polo,polo,5392,-0.03300611302256584
6387,6387,147,-0.03757277876138687
miel,miel,4719,-0.026964828372001648
Casi,Casi,324,-0.047395870089530945
bien,bien,1875,-0.06462056189775467
teme,teme,6470,-0.07770033925771713
mudó,mudó,4820,-0.06070694699883461
Como,Como,354,-0.06943162530660629
cede,cede,2106,-0.06674797832965851
Apia,Apia,219,-0.08605974912643433
Jong,Jong,691,-0.021578898653388023
hizo,fizo,4009,-0.06870222836732864
VIII,VIII,1230,-0.04103482887148857
Taxi,Taxi,1155,-0.013174216262996197
Tony,Tony,1185,-0.009653001092374325
dios,dios,2984,-0.08464150130748749
seis,seis,6147,-0.0724187046289444
Audi,Audi,250,-0.09361488372087479
ruso,ruso,6048,-0.051240224391222
Hale,Hale,599,-0.037893492728471756
Moll,Moll,822,-0.013641074299812317
pagó,pagó,5144,-0.045280344784259796
Roca,Roca,1026,-0.011531500145792961
ISIS,ISIS,639,-0.01833397150039673
Newt,Newt,858,-0.009420139715075493
tema,tema,6467,-0.08819026499986649
NPWS,NPWS,846,-0.004555489402264357
caro,caro,2054,-0.09759313613176346
paga,paga,5140,-0.04117312282323837
gato,gato,3819,-0.025436846539378166
Show,Show,1091,-0.004666934255510569
H5N1,H5N1,592,-0.02320265956223011
daba,daba,2687,-0.0409991629421711
ganó,ganó,3807,-0.056658580899238586
bebé,bebé,1865,-0.027641629800200462
vivo,vivo,6898,-0.039592139422893524
Kivu,Kivu,711,-0.009664442390203476
dará,dará,2696,-0.08229043334722519
Luna,Luna,757,-0.03969794511795044
26-0,26-0,101,-0.03802818804979324
yoga,yoga,6948,-0.06817838549613953
METI,METI,763,-0.0488874614238739
fago,fago,3611,-0.04208514466881752
bhog,bhog,1873,-0.018724292516708374
casa,casa,2065,-0.06675103306770325
vice,vice,6841,-0.055821847170591354
Bali,Bali,268,-0.014203190803527832
base,base,1851,-0.03411538898944855
Anfa,Anfa,210,-0.07291935384273529
rojo,royo,6017,-0.09251715242862701
Qing,Qing,997,-0.014564416371285915
gama,gama,3803,-0.06047646328806877
Wong,Wong,1266,-0.002934832591563463
Guio,Guio,587,-0.06493548303842545
Mbps,Mbps,792,-0.019581051543354988
mapa,mapa,4612,-0.0299833994358778
yate,yate,6946,-0.03572728857398033
foco,foco,3701,-0.04517985135316849
Luis,Luis,756,-0.048331569880247116
país,país,5234,-0.043467454612255096
GBP,GBP,551,-0.0012286155251786113
117,117,13,-0.035817548632621765
Qué,Qué,998,-0.05605986714363098
PBS,PBS,919,-0.0024333372712135315
Mau,Mau,789,-0.009723978117108345
FIC,FIC,522,-0.020952602848410606
PIB,PIB,921,-0.043883610516786575
iba,iba,4069,-0.051641352474689484
son,son,6299,-0.07906955480575562
116,116,12,-0.052665386348962784
120,120,16,-0.0627540871500969
fin,fin,3672,-0.013386638835072517
NHK,NHK,845,-0.025288691744208336
3:2,3:2,122,-0.01976853795349598
The,The,1171,-0.04461507871747017
109,109,7,-0.09724682569503784
Sin,Sin,1101,-0.08205198496580124
qué,qué,5719,-0.08747415989637375
TMZ,TMZ,1143,-0.02329334244132042
108,108,6,-0.073456771671772
fue,fue,3761,-0.09887848049402237
Inc,Inc,644,-0.0692889466881752
EUA,EUA,457,-0.06218148395419121
dar,dar,2694,-0.08230926841497421
Jin,Jin,685,-0.0639587938785553
tal,tal,6421,-0.07451323419809341
USA,USA,1206,-0.01100507564842701
XIV,XIV,1273,-0.0424133762717247
Jai,Jai,675,-0.046982090920209885
rol,rol,6018,-0.0529712475836277
GMT,GMT,552,-0.0089088911190629
Hay,Hay,608,-0.031735386699438095
M16,M16,761,-0.020823776721954346
378,378,119,-0.028229091316461563
One,One,901,-0.06503143161535263
CEP,CEP,304,-0.04457199573516846
sin,sin,6241,-0.06388995796442032
"3,5","3,5",108,-0.05256998538970947
NSW,NSW,847,-0.007306908722966909
FKP,FKP,524,-0.011331464163959026
QVC,QVC,996,-0.009339066222310066
mal,mal,4570,-0.0862070694565773
paz,paz,5233,-0.02358471415936947
con,con,2341,-0.09215745329856873
Paz,Paz,946,-0.011074277572333813
Ash,Ash,239,-0.07547689974308014
Bay,Bay,273,-0.01767720840871334
Rin,Rin,1023,-0.02882109396159649
Por,Por,973,-0.0977310985326767
Bob,Bob,287,-0.006425683386623859
dio,dio,2983,-0.07837889343500137
vio,vio,6862,-0.046222787350416183
voz,voz,6922,-0.014667348936200142
333,333,114,-0.042210791260004044
130,130,18,-0.0774398222565651
820,820,164,-0.08118775486946106
403,403,127,-0.0955657884478569
red,red,5814,-0.07035364210605621
360,360,118,-0.09243333339691162
NDP,NDP,844,-0.0023523683194071054
pan,pan,5152,-0.0679568499326706
PNK,PNK,923,-0.009956671856343746
PMO,PMO,922,-0.009448530152440071
MDT,MDT,762,-0.01821688376367092
UTC,UTC,1209,-0.009388784877955914
km2,km2,4393,-0.08613910526037216
U.U,U.U,1202,-0.04423220828175545
Sol,Sol,1110,-0.051264893263578415
Sie,Sie,1095,-0.05247322842478752
web,web,6938,-0.03447679057717323
col,col,2230,-0.046070247888565063
sol,sol,6282,-0.04472161456942558
6-6,6-6,143,-0.03511100262403488
Rex,Rex,1018,-0.026700442656874657
por,por,5405,-0.0735686719417572
Oli,Oli,897,-0.04072556272149086
168,168,30,-0.08734491467475891
150,150,23,-0.09571726620197296
All,All,202,-0.0973769947886467
luz,luz,4548,-0.013791647739708424
328,328,113,-0.027410460636019707
Día,Día,452,-0.03755490109324455
"6,5","6,5",142,-0.07022272795438766
Mas,Mas,786,-0.04417630657553673
Hoy,Hoy,629,-0.07854364067316055
día,día,3093,-0.05852852389216423
mar,mar,4613,-0.02749527432024479
FBI,FBI,521,-0.016370870172977448
Uka,Uka,1211,-0.06482997536659241
CNH,CNH,305,-0.006822704803198576
ASN,ASN,173,-0.08860638737678528
vez,vez,6830,-0.022604651749134064
mil,mil,4725,-0.06651116907596588
mph,mph,4811,-0.043537575751543045
XIX,XIX,1274,-0.08985918015241623
Son,Son,1115,-0.07174717634916306
D.K,D.K,400,-0.026017282158136368
Kan,Kan,698,-0.050626955926418304
set,set,6192,-0.03370256349444389
ONU,ONU,887,-0.03071299009025097
JPY,JPY,672,-0.049919694662094116
Si,Si,1094,-0.09540855884552002
83,83,165,-0.025550905615091324
rr,rr,6033,-0.029961155727505684
QC,QC,995,-0.015885524451732635
27,27,102,-0.05698385089635849
Jr,Jr,694,-0.07075107842683792
ex,ex,3507,-0.07508933544158936
TT,TT,1144,-0.036177150905132294
28,28,103,-0.0922471284866333
Pa,Pa,925,-0.04551760479807854
vi,vi,6831,-0.03036191314458847
No,No,870,-0.023729689419269562
si,si,6204,-0.06366433203220367
Ur,Ur,1224,-0.04244613274931908
IA,IA,636,-0.04856759309768677
XV,XV,1275,-0.01614827662706375
ir,ir,4337,-0.07144496589899063
ni,ni,4921,-0.0332825630903244
PC,PC,920,-0.011185343377292156
XX,XX,1279,-0.007868407294154167
St,St,1119,-0.010248389095067978
Ni,Ni,860,-0.046600665897130966
36,36,117,-0.05979779735207558
Hu,Hu,631,-0.01776380091905594
78,78,154,-0.023128177970647812
MP,MP,764,-0.01352973747998476
XI,XI,1270,-0.06497667729854584
PA,PA,917,-0.008135135285556316
64,64,148,-0.09368832409381866
mm,mm,4756,-0.0430411659181118
Dr,Dr,441,-0.009504364803433418
UU,UU,1210,-0.02018336020410061
té,té,6687,-0.07180584967136383
D,D,399,-0.022925889119505882
T,T,1141,-0.02129109390079975
r,r,5723,-0.03352605178952217
°,°,6953,-0.0657983124256134
g,g,3798,-0.03719249367713928
y,y,6942,-0.03311755880713463
m,m,4560,-0.07454550266265869
p,p,5129,-0.010928822681307793
8,8,157,-0.04520563408732414
W,W,1253,-0.031987883150577545
H,H,591,-0.038663484156131744
V,V,1229,-0.0641588568687439
F,F,520,-0.03921283408999443
X,X,1267,-0.022492360323667526
B,B,261,-0.022387253120541573
7,7,151,-0.049798525869846344
c,c,1955,-0.09716915339231491
N,N,842,-0.01154504157602787
activo,activo,1379,-0.071390300989151
decayó,decayó,2722,-0.053273849189281464
Blacks,Blacks,285,-0.010308923199772835
recibe,recibe,5769,-0.035874705761671066
Thomas,Thomas,1172,-0.012137338519096375
minuto,minuto,4746,-0.06450457870960236
remera,remera,5877,-0.029458262026309967
marina,marina,4629,-0.02044537663459778
suecos,suecos,6338,-0.09906315803527832
receta,receta,5765,-0.026368651539087296
vistas,vistas,6883,-0.021262681111693382
conoce,conoixe,2404,-0.09370068460702896
acaban,acaban,1332,-0.09902457892894745
causas,causas,2093,-0.03994700685143471
rasgos,rasgos,5737,-0.04098311439156532
piedra,piedra,5322,-0.07843011617660522
imagen,imachen,4090,-0.04230787605047226
Kruger,Kruger,718,-0.07438147068023682
supone,suposa,6383,-0.07397681474685669
bombas,bombas,1907,-0.05034708231687546
marcas,marcas,4621,-0.024186519905924797
Armand,Armand,229,-0.06549613922834396
rentar,rentar,5886,-0.03982376679778099
cifras,cifras,2174,-0.049155980348587036
filtró,filtró,3669,-0.08036347478628159
idioma,idioma,4075,-0.05842454358935356
hanami,hanami,3963,-0.029869573190808296
ritual,ritual,6003,-0.027757970616221428
mansos,mansos,4594,-0.030184682458639145
mordió,mordió,4794,-0.03080718405544758
supera,supera,6369,-0.055925704538822174
quince,quince,5714,-0.07908226549625397
trajes,traches,6603,-0.05739441141486168
poseen,poseyen,5418,-0.05743027850985527
17.000,17.000,33,-0.016280215233564377
atascó,atascó,1743,-0.06517083942890167
venden,venden,6798,-0.02343294396996498
salada,salada,6077,-0.08395443111658096
Rossby,Rossby,1034,-0.007276872638612986
física,fisica,3792,-0.04522912576794624
piensa,piensa,5324,-0.0702584832906723
tablas,tablas,6415,-0.02647227607667446
prensa,prensa,5473,-0.04532604292035103
severo,severo,6193,-0.07989594340324402
fuerza,fuerza,3768,-0.04481269419193268
felino,felino,3639,-0.07106471806764603
gruesa,gruesa,3897,-0.029580779373645782
terror,terror,6515,-0.07468519359827042
Tamaki,Tamaki,1147,-0.011190417222678661
parada,parada,5161,-0.07531603425741196
salgan,salgan,6081,-0.02716883458197117
logros,logros,4525,-0.06997546553611755
origen,orichen,5096,-0.07615359127521515
Tesoro,Tesoro,1169,-0.04832184687256813
meseta,meseta,4702,-0.029934026300907135
protón,protón,5622,-0.024409394711256027
futuro,futuro,3786,-0.032479822635650635
viajes,viaches,6838,-0.014282570220530033
puerto,puerto,5669,-0.07475831359624863
vacuna,vacuna,6757,-0.02215777523815632
poemas,poemas,5383,-0.04927562549710274
curvas,curvas,2663,-0.03160041570663452
libras,libras,4462,-0.022136664018034935
noches,noches,4935,-0.03227260336279869
cubran,cubran,2623,-0.03046499378979206
Arribó,Arribó,233,-0.08307582139968872
atacan,atacan,1740,-0.0664854645729065
jugará,chugará,4376,-0.024554269388318062
Lyndon,Lyndon,758,-0.01477512065321207
simple,simple,6234,-0.06744495034217834
Varios,Varios,1232,-0.04573652148246765
radios,radios,5730,-0.03900635987520218
enviar,ninviar,3283,-0.04534505680203438
Macizo,Macizo,767,-0.021892905235290527
Larson,Larson,730,-0.011224260553717613
Murray,Murray,834,-0.03222448378801346
precio,precio,5449,-0.0849236324429512
básico,basico,1950,-0.05225181207060814
ribera,ribera,5991,-0.039692725986242294
oculta,oculta,5028,-0.0567757710814476
bosque,bosque,1915,-0.05193030461668968
Carter,Carter,321,-0.014488736167550087
seguir,seguir,6137,-0.022178836166858673
sangre,sangre,6097,-0.04156629368662834
Zagros,Zagros,1289,-0.024993371218442917
nepalí,nepalí,4911,-0.07832790911197662
bromee,bromee,1933,-0.07796654105186462
arribe,arribe,1687,-0.08689922839403152
Lakkha,Lakkha,724,-0.007490249350667
gratis,gratis,3886,-0.02674678899347782
Juegos,Chuegos,695,-0.06864534318447113
Arnold,Arnold,231,-0.05218064412474632
faraón,faraón,3628,-0.05976201221346855
Gordon,Gordon,573,-0.009627274237573147
sonoro,sonoro,6301,-0.03812454268336296
deseos,deseyos,2867,-0.047363657504320145
Persia,Persia,955,-0.024083904922008514
facial,facial,3601,-0.014503161422908306
Rampro,Rampro,1002,-0.056821200996637344
inglés,inglés,4211,-0.043458666652441025
región,rechión,5844,-0.07067576050758362
garaje,garache,3808,-0.06513745337724686
deidad,deidat,2751,-0.07259474694728851
puntos,puntos,5679,-0.07530373334884644
Steven,Steven,1123,-0.017225811257958412
ocular,ocular,5027,-0.04008881002664566
verano,verano,6811,-0.07162945717573166
típica,tipica,6694,-0.033806074410676956
masiva,masiva,4640,-0.018513968214392662
Tayyip,Tayyip,1156,-0.008911152370274067
alerta,alerta,1501,-0.09800399094820023
Bennet,Bennet,276,-0.0042497566901147366
formal,formal,3712,-0.02194003015756607
cierta,cierta,2168,-0.0600491538643837
Suecia,Suecia,1132,-0.09505520015954971
rumana,rumana,6041,-0.045685820281505585
pareja,parella,5173,-0.045913442969322205
Canadá,Canadá,314,-0.03289047256112099
McCord,McCord,793,-0.015397312119603157
tabaco,tabaco,6412,-0.03304952010512352
Norman,Norman,874,-0.010692952200770378
sirven,sirven,6247,-0.057309675961732864
diques,diques,2989,-0.02912415936589241
Dunlap,Dunlap,447,-0.008706420660018921
griego,griego,3891,-0.09340713918209076
relato,relato,5866,-0.022809110581874847
remoto,remoto,5879,-0.025970803573727608
podían,podeban,5382,-0.0933530405163765
tercio,tercio,6499,-0.03824638947844505
exigir,exichir,3530,-0.05404448136687279
viable,viable,6832,-0.01373814046382904
decide,decide,2726,-0.06960340589284897
ejerce,exerce,3140,-0.06794586032629013
Taipei,Taipei,1145,-0.028673192486166954
amigos,amigos,1555,-0.06763800233602524
formar,formar,3716,-0.023684294894337654
abetos,abetos,1309,-0.049768976867198944
retiro,retiro,5969,-0.07079895585775375
gótico,gotico,3920,-0.03340502083301544
suenan,suenan,6344,-0.09371688961982727
esquís,esquís,3397,-0.08548945933580399
reside,reside,5921,-0.039808280766010284
letras,letras,4442,-0.034186527132987976
Street,Street,1126,-0.008328869938850403
varios,varios,6773,-0.05683394521474838
Manila,Manila,777,-0.01713699661195278
frasco,frasco,3741,-0.028412802144885063
Dravid,Dravid,443,-0.02020043320953846
Agregó,Agregó,191,-0.052038852125406265
nativa,nativa,4876,-0.03004469908773899
visión,visión,6881,-0.03169243410229683
platos,platos,5355,-0.029400914907455444
tontos,tontos,6565,-0.0695575401186943
tantos,tantos,6432,-0.06217467412352562
décimo,decimo,3092,-0.06565390527248383
siglas,siglas,6211,-0.0992237851023674
manual,manual,4607,-0.021377192810177803
Arriba,Arriba,232,-0.07034119218587875
Vinson,Vinson,1248,-0.022453170269727707
obligó,obligó,4996,-0.03289278596639633
mangas,mangas,4583,-0.04012199863791466
Sachin,Sachin,1045,-0.01619509607553482
persas,persas,5298,-0.053580936044454575
ritmos,ritmos,6002,-0.04310709238052368
atraer,atrayer,1764,-0.053141795098781586
noveno,noveno,4966,-0.07101839780807495
