source,hyp,id,confidence
mantuvo,mantuvo,4605,-0.20696671307086945
incluía,incluiba,4146,-0.23124679923057556
teñidas,tenyidas,6521,-0.2414141744375229
amplios,amplios,1563,-0.28592362999916077
saqueos,saqueus,6105,-0.21418538689613342
estilos,estilo,3432,-0.28194567561149597
alcance,alcance,1482,-0.2657110095024109
hierbas,fierbas,3994,-0.2037241905927658
amantes,amantes,1541,-0.2043476402759552
papeleo,papeleyo,5158,-0.2049616277217865
hablada,charrada,3937,-0.2954382002353668
hallada,hallada,3956,-0.20837929844856262
aquejan,aqueixan,1659,-0.25362327694892883
dañadas,dañadas,2700,-0.2086356282234192
esfinge,esfinge,3340,-0.26956257224082947
acuerdo,acuerdo,1388,-0.20868508517742157
encogerse,encoger-se,3210,-0.2449197620153427
empujaban,empuixaban,3201,-0.2209201157093048
despejada,despellada,2879,-0.2143513709306717
cualquier,qualquier,2611,-0.2555018663406372
engreídos,engreidos,3251,-0.2524949312210083
paquetes,paquetz,5159,-0.21857576072216034
incluida,incluida,4138,-0.23226208984851837
mantiene,mantién,4602,-0.21124885976314545
trajeron,tracheron,6602,-0.2030893862247467
Hermanas,Hermanas,614,-0.21189603209495544
lograrse,lograrse,4522,-0.25843575596809387
cerradas,zarradas,2135,-0.2302236407995224
poniendo,ponendo,5401,-0.23256351053714752
adecuada,adequada,1401,-0.20406284928321838
Tamasese,Tamaseses,1148,-0.2330377995967865
semillas,semillas,6158,-0.21889981627464294
medianas,meyanas,4666,-0.287697970867157
cerraron,cerroron,2137,-0.20951388776302338
hundiera,hundiera,4055,-0.2093481719493866
extrañas,extranyas,3591,-0.2104167491197586
proponga,proponga,5605,-0.24831046164035797
brasileños,brasileros,1922,-0.21807067096233368
sucediendo,sucedindo,6333,-0.22395071387290955
nacimiento,nacimiento,4863,-0.29346218705177307
levantarte,devantarte,4448,-0.2221604734659195
estuvieron,estioron,3468,-0.20346921682357788
ofrecidos,ofrius,5053,-0.29527658224105835
Cualquier,Qualquier,384,-0.2436933070421219
establece,establice,3403,-0.22154034674167633
proveedor,proveidor,5623,-0.2731986939907074
enfrentar,enfrentar,3245,-0.22807925939559937
estuviera,estuviera,3466,-0.2924703061580658
jerarquía,cherarquía,4361,-0.21304258704185486
separadas,separadas,6177,-0.2504940330982208
despejado,despellau,2880,-0.21446633338928223
Kashiwazaki-Kariwa,Kashiwazaki-Kari-Kari,701,-0.25292688608169556
desobstaculizarse,desobstaculizar,2875,-0.21582624316215515
comportamientos,comportamiento,2307,-0.27976131439208984
reorganizarse,reorganizar,5890,-0.21813057363033295
generalizadas,cheneralizaus,3831,-0.27120211720466614
permanecieron,permaneixeron,5286,-0.27490711212158203
Sino-japonesa,Sino-japonesa,1104,-0.2609487473964691
candidatearse,candidatearse,2017,-0.2252206802368164
introdujeran,introducieran,4307,-0.2200293391942978
comunicarse,comunicar,2334,-0.23644621670246124
mantuvieran,manteneran,4604,-0.29143667221069336
empobrecida,empobrida,3197,-0.22310210764408112
Aristóteles,Aristótels,226,-0.23351112008094788
trasladarse,trasladar,6626,-0.27733200788497925
