source,hyp,id,score
došla,dobšla,2414,-3.84444
drahý,drahi,2417,-3.51164
drobná,drobna,2422,-3.99117
drogám,drogam,2424,-3.84199
druhu,druhu,2427,-3.25684
druhy,druhi,2428,-3.99106
druhá,druha,2429,-3.3011
druhý,druhi,2432,-3.39033
druhým,druhim,2433,-3.94889
dráhu,dróhu,2436,-3.41435
dvakrát,dwakrat,2450,-3.97739
dvoře,dworje,2460,-3.47917
dvěma,dwěma,2462,-3.42894
dámu,damu,2474,-3.12099
dávají,dawaja,2476,-3.81602
dávek,dawka,2477,-3.88094
dávnou,dawnu,2478,-3.70002
dávným,dawnym,2479,-3.61721
dítě,dźiće,2487,-3.82764
děje,dźeje,2496,-3.20876
dějinami,dźějinami,2497,-3.53447
dělají,dźelaja,2501,-3.41271
ebola,jeboła,2540,-3.02956
ekonomika,ekonomika,2550,-3.99138
epoch,jepcho,2576,-3.63393
erodovaných,jerodowanych,2577,-3.61482
faraona,farajona,2621,-3.4693
film,film,2637,-3.96336
flat,flat,2651,-3.51377
francouzštině,francošćinje,2690,-3.05874
francouzští,francošći,2691,-3.40074
franků,franka,2692,-3.7207
fyzické,fyziskeje,2707,-3.65355
fyzickému,fyziskemu,2708,-3.11256
fér,fer,2715,-3.40242
gesto,gesto,2737,-3.34914
goril,gorił,2740,-3.90663
historie,historija,2764,-3.16216
hlasování,hłasowanje,2768,-3.37406
hlasu,hłasu,2770,-3.48363
hlasy,hłasy,2771,-3.42714
hlavní,hlawne,2773,-3.8574
hlavního,hlawneho,2775,-3.71347
hlavním,hlawnim,2776,-3.45218
hlavními,hlawnimi,2777,-3.3439
hlavu,hlawu,2780,-3.09086
hlavy,hlawy,2781,-3.29188
hledat,hledat,2782,-3.51887
hmota,hmota,2798,-3.97269
hnízdě,hnězdźe,2808,-3.73222
holandská,holandiska,2824,-3.65046
hold,hołdź,2825,-3.31464
horších,horšich,2841,-3.34537
hostilo,hostiło,2845,-3.83491
hotelu,hotelu,2851,-3.91522
hovoru,howoru,2856,-3.61151
hrobek,hroboka,2866,-3.74824
hrobkami,hrobkami,2867,-3.35524
hrozbám,hrozbam,2870,-3.05424
hrubých,hrubych,2872,-3.17179
hrůzy,hrozy,2882,-3.84577
husté,husće,2892,-3.57722
hřeb,hrjeb,2899,-3.33747
hřeben,hrjebjeń,2900,-3.77682
hřebeni,hrjebjeni,2901,-3.76655
hřištích,hrišćich,2902,-3.48144
iniciativu,inicijatiwu,2934,-3.72056
inovace,inowace,2936,-3.39274
islám,islam,2961,-3.41368
italštině,itališćinje,2963,-3.07465
jachtu,jachtu,2970,-3.60542
jaderná,jadźerna,2971,-3.77518
jakou,jaku,2977,-3.75181
jaké,jakeje,2981,-3.74257
jasné,jasne,2994,-3.62269
jasně,jasnje,2995,-3.90944
javánský,jawanski,2996,-3.35376
jedince,jedźinca,3007,-3.8421
jedinou,jedźinu,3009,-3.64595
jediné,jedźina,3010,-3.13053
jednoduchých,jednoduchich,3024,-3.51657
jednoduchými,jednoduchimi,3025,-3.37484
jednotek,jednotek,3031,-3.29593
jednotkami,jednotkami,3032,-3.17307
jednotku,jednotku,3033,-3.85092
jednotky,jednotki,3034,-3.09419
jednotlivé,jednotliwe,3036,-3.53275
jednání,jednanje,3043,-3.0011
jedou,jedu,3047,-3.3804
její,jeje,3057,-3.8002
jejího,jejeho,3058,-3.39618
jejím,jejim,3059,-3.84907
jelen,jelen,3062,-3.27884
jemnou,jemnu,3066,-3.69146
jemné,jemne,3067,-3.90369
jenů,jeno,3072,-3.48497
jevu,jewu,3081,-3.39874
jeví,jewje,3082,-3.62822
jezer,jezor,3090,-3.94718
jezera,jezora,3091,-3.97536
ještě,ješće,3093,-3.79988
jež,jež,3094,-3.9856
jinde,jindźe,3105,-3.16515
jiné,jina,3107,-3.5558
jinému,jinjemu,3108,-3.48623
jinými,jinymi,3112,-3.02234
jistotu,jistotu,3114,-3.96394
jistým,jistym,3116,-3.01975
již,již,3118,-3.58055
jmenují,mjenja,3124,-3.53399
jsem,sym,3131,-3.08174
jsme,smje,3132,-3.22161
jsou,su,3133,-3.4622
jádra,jadra,3137,-3.4502
jídel,jedźel,3139,-3.44128
jídle,jědla,3141,-3.91153
jíme,jemje,3143,-3.24147
jít,jić,3144,-3.55399
kabiny,kabiny,3154,-3.79114
kakao,kakawo,3158,-3.99587
kampaň,kampań,3168,-3.91077
kapitána,kapitana,3182,-3.63119
katalánštinu,katalanšćinu,3190,-3.71083
katolická,katoliska,3195,-3.40333
každá,kóžda,3200,-3.39722
každé,kóžde,3201,-3.87727
každému,kóždemu,3204,-3.34932
kde,kdźe,3207,-3.95383
kdo,kdo,3210,-3.94316
kdy,hdy,3212,-3.14523
když,hdyž,3216,-3.72486
keramika,koramika,3219,-3.48843
klid,kludź,3227,-3.01901
kláních,klanich,3233,-3.38102
klíčová,klučowa,3236,-3.97865
km,km,3238,-3.50487
knize,knize,3245,-3.86697
koaliční,koalični,3250,-3.36865
kohokoli,kohokoli,3254,-3.41522
kokosové,kokosowe,3256,-3.6599
kolega,kologa,3261,-3.59598
kolejnice,kolejnica,3264,-3.41649
kolize,kolize,3268,-3.56658
kolizi,kolizi,3269,-3.65542
kolonisté,koloniste,3272,-3.87798
komise,komiska,3284,-3.35229
komisi,komisi,3285,-3.5738
komunity,komunity,3294,-3.66734
konečný,končny,3305,-3.32826
kongregace,kongregace,3309,-3.51622
kongresu,kongresu,3311,-3.12107
konkurovat,konkurowat,3321,-3.405
konotaci,konotaci,3322,-3.77857
kontinent,kontinjent,3332,-3.95349
kopce,kopca,3353,-3.16545
kopcích,kopcich,3354,-3.66019
kostely,kosćeli,3359,-3.92989
kovů,kowo,3368,-3.39397
kočky,kočki,3373,-3.04891
koření,korjenje,3377,-3.05679
kořenů,korjeno,3378,-3.9444
kreativita,kreatiwita,3385,-3.87279
krmena,krmjena,3392,-3.45911
krocana,krocana,3394,-3.7655
krokem,kroka,3396,-3.99328
kroky,kroki,3397,-3.79081
kromě,kromje,3398,-3.80418
krutosti,krutosći,3402,-3.09417
krystaly,kristały,3404,-3.89423
král,kral,3407,-3.04175
královna,kralowna,3411,-3.37711
královnu,kralownu,3413,-3.61638
krásný,krasny,3422,-3.27896
krásy,krasy,3423,-3.71653
které,kotre,3430,-3.55453
kterém,kotrem,3432,-3.89683
kterému,kotremu,3433,-3.04347
kterých,kotrych,3435,-3.13379
kterým,kotrym,3436,-3.31265
kteří,kotři,3437,-3.44345
kuchyni,kuchini,3439,-3.05737
kuchyní,kuchina,3440,-3.68583
kuchyně,kuchnja,3441,-3.35752
kufru,kufru,3443,-3.93043
kundaliní,kundalina,3455,-3.5388
kurz,kurz,3456,-3.42968
kusu,kusu,3457,-3.24603
kvalitu,kwalitu,3461,-3.83738
kámen,kamjeń,3473,-3.21319
kávy,kawy,3474,-3.56008
kódovaných,kodowanych,3475,-3.61614
křídla,křidla,3484,-3.67686
křížových,křižowych,3485,-3.51608
latinského,latiskejeho,3496,-3.72571
led,lodź,3499,-3.52334
lední,lednje,3502,-3.20395
ledu,ledu,3506,-3.96767
lesa,lesa,3514,-3.35885
lesy,lesy,3515,-3.84032
let,lat,3517,-3.61576
letadlo,lětadło,3520,-3.06654
letoviska,letowiska,3529,-3.21763
lhal,hłał,3537,-3.14368
libra,libra,3538,-3.75714
libry,libry,3539,-3.9057
lid,lid,3543,-3.20226
lidech,lidech,3544,-3.71114
lidi,ludźi,3546,-3.25847
lidí,lidźi,3553,-3.7799
limit,limić,3554,-3.02036
lisováno,lisowano,3558,-3.55899
listech,listach,3560,-3.01668
listopadu,listopadu,3561,-3.45506
listu,listu,3562,-3.07927
lodní,lodnje,3566,-3.14688
lodě,lodźe,3568,-3.2875
lovem,lowjem,3578,-3.57899
lva,lawa,3585,-3.31748
lvi,lawi,3586,-3.60159
lákadlo,lakadło,3602,-3.57535
lávou,lawoju,3607,-3.40855
léta,lěta,3614,-3.54984
léto,lěto,3616,-3.17684
lže,łže,3625,-3.43836
malými,malimi,3639,-3.04966
mapě,mapje,3650,-3.42321
mase,masa,3655,-3.38934
masiv,masiw,3656,-3.78216
masové,masowe,3658,-3.16457
masově,masowje,3660,-3.28675
materiál,material,3664,-3.95914
mazaní,mazanje,3671,-3.90442
medailista,mjedailista,3672,-3.55278
medicíny,mjedźiciny,3675,-3.28872
meditace,mjedźitace,3676,-3.60262
medvěd,mjedwědź,3677,-3.00871
melamin,mjelamin,3680,-3.00416
melaminu,mjelaminu,3681,-3.16219
menší,mjeńši,3683,-3.21838
metod,metodź,3687,-3.42181
metody,metody,3691,-3.33281
metru,metru,3693,-3.3139
meziměstského,mjeziměstiskejeho,3698,-3.76822
mezitím,mjezitim,3702,-3.8963
mešitami,mješitami,3703,-3.45612
milionu,milionu,3711,-3.20382
miniaturních,minijaturnich,3720,-3.67836
minulost,minulosć,3727,-3.99889
minut,minut,3732,-3.26558
mladistvým,mjeladistwym,3738,-3.32745
mladého,mjeladeho,3739,-3.087
mláděte,mlódźěće,3746,-3.85293
mléko,mjeleko,3749,-3.94817
mnohem,mnohom,3754,-3.69689
mocných,mocnych,3766,-3.86695
moderní,modźerne,3768,-3.64338
moderním,modźernim,3770,-3.47382
modlím,modlim,3771,-3.22194
mohly,móhły,3776,-3.31788
mohou,mohu,3777,-3.35585
mokré,mokry,3779,-3.97807
mokrýma,mokryma,3780,-3.79973
mokřady,mokrady,3781,-3.84147
monarchou,monarcho,3787,-3.48646
motivace,motiwace,3794,-3.354
motivování,motiwowanje,3796,-3.3117
mozku,mozu,3803,-3.66676
mořské,morskeje,3808,-3.33309
moří,morje,3810,-3.86816
musel,mjel,3828,-3.90451
musí,mi,3830,-3.71366
mutace,mutace,3832,-3.93801
muže,muže,3836,-3.15894
muži,muži,3837,-3.678
mysli,mysli,3843,-3.82545
myši,myši,3847,-3.3812
míchy,měchi,3859,-3.54363
míjí,mija,3860,-3.06543
mírovou,mjerjowoju,3863,-3.88103
mírovými,mjerjowymi,3865,-3.57759
míru,mjerju,3866,-3.26961
místech,městach,3871,-3.0384
místní,městarne,3874,-3.87872
místního,městarneho,3875,-3.73478
místě,měsće,3879,-3.24124
míře,měrje,3884,-3.15168
módy,mody,3887,-3.56273
měly,měły,3894,-3.01673
měnu,mjenu,3896,-3.27602
mění,mjenje,3897,-3.66245
měří,měrje,3912,-3.97194
můžou,móžoju,3916,-3.18072
nacistech,nacistach,3937,-3.28353
nahradili,nahradźili,3950,-3.6998
najati,najati,3953,-3.52433
najevo,najewo,3954,-3.4438
najít,najić,3955,-3.48196
nakazit,nakazić,3956,-3.11127
nakažený,nakaženy,3957,-3.13866
nakreslena,nakreslena,3959,-3.55831
nalezena,nalezona,3962,-3.60483
naopak,naopak,3971,-3.44583
napaden,napadźeń,3972,-3.27976
napadli,napadli,3973,-3.37522
napadá,napada,3974,-3.07822
naplánováno,naplanowano,3978,-3.94647
naplánovány,naplanowany,3979,-3.87959
naprostou,naprostoju,3981,-3.71205
naprosté,naprosće,3982,-3.22638
naproti,naproći,3983,-3.54851
například,přikład,3990,-3.108
navíc,nawic,4008,-3.75692
našli,našli,4036,-3.08254
nebudou,njebudoju,4050,-3.76931
nebyl,njebił,4051,-3.76287
nebyla,njebyla,4052,-3.91819
nechat,njachat,4057,-3.00446
nedlouho,njedołho,4060,-3.23618
nedostaly,njedostały,4066,-3.58472
nedostanou,njedostanu,4067,-3.69111
nedostává,njedostawa,4069,-3.40671
neděláme,njedźelamje,4076,-3.13503
nehodou,njehodoju,4086,-3.00295
nehorázným,njehoróznym,4089,-3.77965
nejen,nejen,4100,-3.33785
nejméně,njemjenje,4112,-3.71961
nejste,njesće,4122,-3.71883
nekovových,njekowowych,4137,-3.89224
nemoci,njemoci,4145,-3.79696
nemožností,njemóžnosći,4152,-3.65847
neměl,njemjel,4157,-3.39312
neměli,njemjeli,4159,-3.31468
nepere,njeperje,4174,-3.16066
nepřipadá,njepřipada,4188,-3.23661
nepřipraveny,njepřiprawjeny,4189,-3.57144
nepřáteli,njepřećeli,4190,-3.89381
nervový,njerwowy,4201,-3.2664
nervu,njerwu,4202,-3.4243
nesl,njesl,4205,-3.55652
neustále,njeustale,4217,-3.13738
neznají,njeznaja,4245,-3.99053
neznáma,njeznama,4246,-3.73682
než,njež,4264,-3.91975
nichž,nichž,4269,-3.06275
nikoliv,nikoliw,4275,-3.27609
nikým,nikim,4276,-3.46268
ničím,ničim,4280,-3.16262
noci,nóci,4284,-3.74386
nohy,nohi,4288,-3.93349
nominace,nominace,4291,-3.64203
nominacím,nominacim,4293,-3.99937
normami,normami,4295,-3.97757
nosí,nosa,4302,-3.95462
nosíte,nosiće,4303,-3.97235
novinářská,nowinariska,4307,-3.89054
nové,nowy,4313,-3.12841
novému,nowemu,4315,-3.02347
nádory,nadory,4337,-3.9282
náhodě,nahodźe,4342,-3.89629
nákazy,nakazy,4345,-3.4065
nákladní,nakładna,4346,-3.9407
nákladního,nakładnjeho,4347,-3.66186
nákladu,nakładu,4348,-3.88487
nález,nalez,4351,-3.27302
náraz,naraz,4362,-3.9403
národních,narodnich,4366,-3.67442
národy,narody,4368,-3.54727
následné,nasledny,4383,-3.73339
názor,nazor,4402,-3.39057
nízké,niskeje,4408,-3.66748
níže,niže,4410,-3.56354
nějaká,nijaka,4415,-3.67518
někam,njekam,4418,-3.55922
několika,njekolika,4423,-3.80672
obav,wobaw,4441,-3.57989
obchodem,wobchodźem,4443,-3.39559
obchodní,wobchodnje,4444,-3.48097
obchodním,wobchodnim,4447,-3.58637
obchodu,wobchodu,4448,-3.80953
obilí,wobili,4466,-3.70653
objeveny,wobjewjeny,4467,-3.56836
objevil,wobjewił,4469,-3.57979
objevili,wobjewili,4470,-3.85537
objevit,wobjewit,4472,-3.76486
oblast,woblast,4480,-3.33532
oblastech,woblastach,4481,-3.82304
oblasti,woblasći,4482,-3.98974
oblek,woblek,4484,-3.67905
obličeje,wobličeje,4486,-3.75318
obloha,wobloha,4487,-3.07426
obou,woboju,4500,-3.13719
obraze,wobraze,4505,-3.27966
obrátili,wobratili,4508,-3.02476
obstarání,wobstaranje,4515,-3.52086
obzor,wobrozor,4532,-3.81323
oběma,woběma,4544,-3.82756
oběti,woběći,4545,-3.75329
obřadech,wobradech,4547,-3.47151
od,wodź,4570,-3.04934
odebrat,wodobrat,4577,-3.82683
odliv,wodliw,4597,-3.77457
odlišný,wodlišćiny,4601,-3.59074
odlišným,wodlišćinym,4602,-3.88763
odloženy,wodłoženy,4604,-3.96956
okrajích,wokrajich,4674,-3.24236
olejem,wolejem,4680,-3.86708
olivový,woliwowy,4681,-3.86062
olivovým,woliwowym,4682,-3.5847
oni,woni,4695,-3.50769
opaku,opaku,4697,-3.13401
operuje,operuje,4705,-3.99757
opeře,operje,4706,-3.84551
opice,opica,4708,-3.31467
opravovat,oprawowat,4715,-3.42387
opravu,oprawu,4716,-3.63959
oproti,oproći,4717,-3.87861
orel,orjel,4728,-3.60218
osob,wosob,4756,-3.8188
ostatních,wostatnich,4760,-3.6937
osten,wostan,4763,-3.95471
ostrova,wostrowa,4766,-3.21216
ostrých,wostrych,4774,-3.9784
osvobodili,wosowobodźili,4777,-3.73301
otravy,wotrawy,4796,-3.88096
ovlivnit,wowliwnić,4805,-3.42379
palivové,paliwowy,4858,-3.84789
paláci,palaci,4861,-3.55264
panikařit,panikarit,4865,-3.74379
paprsky,paprski,4868,-3.36578
papíru,papjeru,4870,-3.62049
park,park,4873,-3.12744
parku,parku,4876,-3.80357
pastýři,pastyrji,4887,-3.20481
patkámi,patkami,4889,-3.54472
patové,patowy,4891,-3.43917
patří,patri,4894,-3.30311
paži,paži,4897,-3.58288
peněz,pjeněz,4899,-3.61114
peří,při,4916,-3.51222
piráty,piraty,4918,-3.91202
pisatel,pisatel,4919,-3.83726
pití,pići,4921,-3.64109
placeny,placeny,4924,-3.22609
platné,platny,4930,-3.48314
platí,płaći,4931,-3.07449
plaveb,plawjeb,4935,-3.3235
plavání,plawanje,4938,-3.16481
plazi,plazi,4939,-3.32332
plné,połny,4945,-3.28827
plného,plnjeho,4946,-3.48784
plně,plnje,4947,-3.79713
plochu,połchu,4948,-3.48323
plodin,plodźin,4950,-3.05806
plodu,plodu,4952,-3.71119
plánování,planowanje,4958,-3.3467
plánuje,planuje,4959,-3.61219
pláně,planje,4962,-3.47532
pléd,plad,4967,-3.7361
poblíž,pobliž,4970,-3.54313
pobyt,pobyć,4971,-3.39906
pobíhali,poběhali,4973,-3.15712
pochválil,pochwalił,4982,-3.69878
pochází,pochazi,4985,-3.95229
pocitu,pocitu,4987,-3.44793
podařilo,podariło,4990,-3.34233
podnikli,podnikli,5003,-3.36772
podobné,podobne,5014,-3.89717
podobných,podobnych,5016,-3.20087
podobnými,podobnymi,5017,-3.50196
podobě,podobje,5019,-3.09136
podání,podźanje,5043,-3.01795
podívejte,podźiwejće,5050,-3.36027
pohled,pohled,5053,-3.7206
pohodlí,pohodli,5058,-3.31268
pohraničních,pohraničnich,5061,-3.431
pojmenoval,pomjenowal,5078,-3.17828
pokladu,pokładu,5082,-3.32121
pokoji,pokoji,5084,-3.05412
pokračovat,pokračowat,5089,-3.99533
pokrm,pokrim,5093,-3.46455
pokrmy,pokrmy,5094,-3.71894
pokroku,pokroku,5096,-3.19088
pokutou,pokutoju,5106,-3.49676
pokyny,pokiny,5108,-3.77485
policejního,policejeho,5113,-3.29639
politiky,politiki,5123,-3.94696
politováníhodné,politowanjehodny,5124,-3.05355
poloostrova,poloostrowa,5131,-3.86537
polární,polarne,5136,-3.5747
pomocí,pomoci,5141,-3.09463
poměr,poměr,5147,-3.31247
poměru,poměru,5149,-3.50332
pondělí,pondźela,5151,-3.74004
ponorek,ponorjek,5153,-3.51739
popisované,popisowanje,5158,-3.88751
popisuje,popisuje,5159,-3.33494
populace,populace,5166,-3.995
popření,popřenje,5170,-3.54133
poradce,poradło,5171,-3.61406
poranění,poranjenje,5172,-3.98869
porazila,porazila,5173,-3.35264
porozumíte,porozumiće,5179,-3.74949
porozumět,porozumić,5180,-3.65743
porušili,porušili,5184,-3.79326
poskytovat,poskitowat,5190,-3.63712
poslanci,poslanci,5196,-3.43565
postavené,postawjene,5207,-3.21135
postavení,postawjenje,5208,-3.4305
postačí,postači,5210,-3.68304
postižené,postižene,5213,-3.85704
