source,hyp,id,score
Každé,Kóždy,729,-4.67162
Když,Hdyž,731,-4.31609
Kostra,Kóstra,770,-4.75644
Krista,Hrista,775,-4.14746
La,La,792,-4.75469
Las,Las,801,-4.92544
Maciej,Macijaj,845,-4.57362
Mallorská,Malorska,850,-4.66298
Manile,Manile,853,-4.97297
Marocký,Maroski,859,-4.32969
Masové,Masowe,864,-4.6233
Mau,Maju,865,-4.40709
Mediny,Medźiny,873,-4.99295
Michele,Michele,883,-4.64776
Ministry,Ministry,892,-4.62304
Mnoho,Mnoho,901,-4.49794
Mohamed,Mohamjed,904,-4.46615
Mohamedova,Mohamjedowa,905,-4.25863
Mohou,Mohu,907,-4.68301
Možná,Možna,920,-4.06604
Míra,Mara,926,-4.17743
Mějte,Lějće,931,-4.09254
Může,Móže,937,-4.82107
Můžete,Móžeće,939,-4.48058
Například,Napřikład,953,-4.2494
Nedávalo,Njedawało,965,-4.26621
Nemocnice,Njemocnica,978,-4.9897
Nemohl,Njemóhł,980,-4.50542
Neměli,Njemjeli,981,-4.06722
Nevím,Njewim,989,-4.07895
Nevíme,Njewjemje,990,-4.60923
Nicholas,Nichołas,996,-4.80353
Norsku,Norskej,1011,-4.73736
Nory,Nory,1013,-4.2183
Nový,Nowy,1018,-4.01123
Národní,Narodnje,1024,-4.82555
Národních,Narodnich,1025,-4.20896
Několik,Njekolik,1029,-4.79559
Obranná,Wobranna,1049,-4.47162
Ochota,Wochota,1059,-4.49255
Oliver,Woliwer,1072,-4.81907
Pacient,Pacijant,1100,-4.63902
Panny,Panny,1109,-4.62937
Park,Park,1114,-4.68629
Plavání,Plawanje,1139,-4.92716
Plány,Plany,1141,-4.30876
Podněsterské,Podněsterskeje,1148,-4.32808
Podobně,Podobnje,1149,-4.72296
Poměr,Poměr,1160,-4.75808
Postupem,Postupem,1168,-4.52781
Poté,Pote,1171,-4.77941
Potřeba,Potrjeba,1172,-4.88599
Povrch,Powjerch,1176,-4.40407
Power,Power,1177,-4.70992
Pozorování,Pozorowanje,1179,-4.28956
Počet,Počeć,1181,-4.70083
Prezidentova,Prezidźentowa,1190,-4.8188
Protéká,Proteka,1201,-4.43641
Prudký,Prudki,1207,-4.33887
První,Prwne,1209,-4.94834
Prvním,Prěnim,1210,-4.49772
Pryce,Pryca,1211,-4.35648
Práce,Prace,1213,-4.39262
Právě,Prawje,1214,-4.64754
Pět,Pět,1222,-4.62733
Přehlídka,Přehlědka,1228,-4.0665
Přestože,Prestože,1232,-4.39945
Přijel,Přijel,1234,-4.12672
Připravoval,Připrawowal,1236,-4.52072
Příkladem,Přikładem,1239,-4.86715
Příklady,Přikłady,1240,-4.11208
Půlhodinová,Pólhodźinowa,1242,-4.79639
Rampro,Rampro,1252,-4.39298
Robin,Robin,1263,-4.86363
Rudý,Rudy,1280,-4.4242
Saarinen,Sakarinjeń,1292,-4.65881
Sahelem,Sahelem,1298,-4.06724
Samotné,Samotny,1305,-4.32099
Saroji,Saroji,1313,-4.34122
Satelit,Saćelić,1314,-4.02629
Satelity,Saćelity,1316,-4.5031
Sentinel,Sentinjel,1333,-4.68263
Severní,Sewjerna,1339,-4.35558
Shankar,Shankar,1342,-4.89686
Sharma,Sharma,1344,-4.93398
Show,Sehow,1349,-4.75638
Silnice,Silnica,1354,-4.93281
Sintry,Sintry,1364,-4.80501
Skandinávie,Skandźinawija,1366,-4.57414
Skotsku,Skotiskej,1368,-4.26682
Slitiny,Slitiny,1370,-4.40869
Slovo,Slowo,1372,-4.33328
Sobí,Swobi,1378,-4.07851
Solanki,Swolanki,1379,-4.54473
Stone,Stone,1410,-4.15008
Studie,Studźija,1417,-4.56802
Stále,Stale,1419,-4.25982
Střední,Střednje,1421,-4.33461
Středním,Serjednim,1422,-4.54404
Subkultury,Subkultury,1428,-4.03148
Svislá,Swisla,1434,-4.04599
Sápmi,Sapmi,1443,-4.94589
Síně,Sinje,1444,-4.94252
Sýrie,Syrija,1445,-4.87561
Také,Takeje,1457,-4.60488
Takřka,Takrka,1458,-4.82721
Televizní,Telewizna,1472,-4.85424
Tereza,Terjeza,1475,-4.6043
The,Teho,1480,-4.6498
Tokio,Tokio,1490,-4.58311
Trade,Tradźe,1498,-4.47108
Trosky,Troski,1503,-4.74916
Turistické,Turistiskeje,1510,-4.80549
Tyler,Tyler,1518,-4.54776
Tři,Tři,1522,-4.46989
Varuje,Waruje,1551,-4.04116
Vasco,Wasco,1552,-4.7853
Velká,Welka,1561,-4.3007
Vesnice,Wasnica,1566,-4.46922
Vhodné,Whodny,1571,-4.84742
Vláda,Wlada,1581,-4.20431
Voláte-li,Wołaće-li,1589,-4.35176
Výsledné,Wysledny,1613,-4.97879
Vše,Wše,1622,-4.25216
Z,Z,1652,-4.4199
Zelená,Jelena,1668,-4.50623
Zemi,Jemi,1669,-4.03913
Zemí,Jemi,1670,-4.90538
Země,Jemje,1671,-4.44323
Zlato,Zlato,1681,-4.72681
Zápas,Zapas,1693,-4.90627
agenta,agenta,1719,-4.90882
agentura,agentura,1720,-4.83204
akce,akcija,1725,-4.09579
akcí,akci,1726,-4.81013
aktivní,aktiwne,1731,-4.28987
aktivně,aktiwne,1734,-4.78452
akvárium,akwarium,1738,-4.96164
alkalická,alkaliska,1744,-4.67509
amb,amb,1749,-4.69667
amerických,amjeriskich,1754,-4.53677
analogových,analogowych,1758,-4.95608
angažovanost,angažowanosć,1764,-4.33017
apod,podź,1773,-4.11637
arabsky,arabski,1774,-4.54026
arizonské,arizonskeje,1778,-4.48229
armádami,armadami,1780,-4.81571
armády,armady,1781,-4.6201
aromatických,aromatiskich,1784,-4.22216
atd,atd,1794,-4.7138
atomového,atomoweho,1801,-4.02637
atrakcím,atrakcim,1804,-4.11061
aut,ać,1807,-4.19031
auta,awta,1808,-4.3039
automobil,awtomobił,1816,-4.95797
autonomie,awtonomija,1819,-4.91484
autorit,awtorit,1821,-4.81356
autorita,awtorita,1822,-4.12792
avšak,awak,1824,-4.34376
ačkoliv,ačkoliw,1827,-4.74372
až,až,1828,-4.12604
balíčky,balički,1833,-4.39177
bankovek,bankowak,1835,-4.3344
bankovní,bankowne,1837,-4.18001
bengálských,bangalskich,1844,-4.03918
biblických,bibliskich,1863,-4.96594
binární,binarne,1866,-4.29232
biologických,biologiskich,1868,-4.08341
bledou,bledu,1876,-4.65605
blogování,blogowanje,1878,-4.00832
blogu,blogu,1879,-4.14901
blogy,blogy,1880,-4.39355
blogů,blogo,1881,-4.6141
blokádu,blokadu,1884,-4.95339
bloků,bloko,1885,-4.35555
blízce,blizca,1887,-4.88282
blízkosti,bliskosći,1889,-4.05327
blíží,bliži,1895,-4.71347
bolesti,bolesći,1919,-4.68291
bomba,bomba,1920,-4.16921
britskou,britisku,1935,-4.34421
brožuře,brožurje,1941,-4.77787
budoucími,buducimi,1952,-4.79059
buněk,bunik,1960,-4.21037
bušil,bušił,1964,-4.05653
byly,były,1973,-4.66226
byzantské,byzantiskeje,1977,-4.91175
bílkovinami,belkowinami,1982,-4.26566
bílkoviny,belkowiny,1983,-4.9122
bývá,bywa,1988,-4.2692
březnu,brjeznu,2006,-4.70501
caro,caro,2009,-4.22022
celkem,celskem,2013,-4.69649
celkovým,celkowym,2015,-4.25109
celní,celnje,2016,-4.176
celou,celoju,2018,-4.71594
celém,celejm,2022,-4.28965
celý,celi,2023,-4.47616
cenou,ceno,2027,-4.70947
centy,centy,2034,-4.56203
cestoval,cestowal,2040,-4.56778
cestovateli,cestowaćeli,2043,-4.84969
cestovatelská,cestowaćelska,2045,-4.47391
cestování,cestowanje,2050,-4.598
cestu,cestu,2051,-4.51006
cesty,cesty,2054,-4.11381
cestě,cesće,2056,-4.99192
cetek,cećek,2057,-4.65622
chaosu,chaosu,2058,-4.65013
charakteristika,charakteristiska,2059,-4.17091
charakteru,charakteru,2061,-4.49469
chemické,chomiskeje,2065,-4.74619
chemikálie,chomikalija,2066,-4.88354
chvíli,chwili,2099,-4.05184
chystáte,chistaće,2102,-4.10637
chytají,chitaja,2103,-4.73016
chytit,chitić,2104,-4.55556
chápaví,chapawi,2107,-4.62214
chůze,choze,2109,-4.35481
chůzi,chozi,2110,-4.94907
cikán,cikan,2111,-4.55298
civis,ciwis,2115,-4.37541
civitas,ciwitas,2116,-4.32225
cm,cm,2120,-4.22278
cokoli,cokoli,2122,-4.23714
což,což,2123,-4.16832
cyklu,cyklu,2133,-4.79991
cíl,cił,2136,-4.04482
cílená,celena,2138,-4.77528
cítit,citić,2145,-4.43588
dalších,dalšich,2154,-4.41434
dalšího,dališeho,2155,-4.69522
dalším,dalšěm,2156,-4.77931
danou,danu,2157,-4.08376
datují,datuje,2166,-4.55818
daří,dari,2172,-4.21306
dcerami,dcerami,2173,-4.84715
debatu,dobatu,2176,-4.67481
definice,dźefinica,2178,-4.09543
definovat,dźefinowat,2179,-4.97008
dekorace,dźekorace,2183,-4.69049
delegace,dźelegace,2184,-4.19708
demokracie,demokracija,2186,-4.00964
destinace,dosćinace,2193,-4.01857
destinaci,dosćinaci,2194,-4.12865
desátá,dźesata,2195,-4.42418
devátá,dewata,2204,-4.04617
dinosaura,dźinosakura,2214,-4.41863
dinosaury,dźinosakury,2217,-4.85784
divoké,dźiwokeje,2237,-4.10824
divočinou,dźiwočinu,2239,-4.12566
dlouhodobého,dołhodobojeho,2246,-4.60011
dlouhodobě,dołhodobje,2247,-4.47091
dlouhou,dołho,2249,-4.06344
dlouhého,dołheho,2251,-4.80986
dlouhý,dołhi,2252,-4.64424
dnešního,dnešeho,2258,-4.71191
dobývání,dobiwanje,2275,-4.55881
dochází,dochazi,2281,-4.83502
dohledem,dohledem,2289,-4.34903
dohromady,dohromady,2292,-4.73601
dojde,dojdźe,2295,-4.82319
dojít,dojić,2297,-4.03771
dokonalosti,dokonalosći,2299,-4.13151
dokončena,dokončena,2301,-4.40101
dokončeny,dokončeny,2302,-4.9973
domnívají,domniwaja,2319,-4.38966
domníval,domniwal,2320,-4.22249
domnělí,domnela,2321,-4.74794
domácí,domaci,2333,-4.85996
domácích,domacich,2334,-4.19866
donesl,donjesl,2337,-4.67964
dopisem,dopisym,2342,-4.05654
doplněny,doplnjeny,2345,-4.83936
dorazily,dorazili,2362,-4.71629
dosavadní,dosawadnje,2366,-4.22354
dosažení,dosaženje,2367,-4.41798
dospívání,dospiwanje,2370,-4.41403
dospělého,dospeleho,2373,-4.80621
dospělí,dospela,2374,-4.6869
dostupnými,dostupnimi,2393,-4.58193
dosáhl,dosahł,2397,-4.63734
dosáhly,dosahły,2399,-4.97032
dotazu,dotazu,2401,-4.75673
dovolenou,dowoleno,2407,-4.61532
dočasné,dočasne,2411,-4.84496
došlo,dobšło,2415,-4.36879
drahé,drahe,2416,-4.76231
drancovaly,drancowały,2418,-4.09459
draslík,draslik,2419,-4.12341
draze,draze,2421,-4.11642
drobnými,drobnymi,2423,-4.77717
druhou,druhu,2426,-4.20374
druhé,druhim,2430,-4.9801
druhů,druho,2434,-4.34593
dráhy,dróhi,2437,-4.67725
držel,držel,2440,-4.00653
dveřmi,dwjermi,2453,-4.99429
dveřní,dwjerne,2454,-4.97883
dveřního,dwjernjeho,2455,-4.68677
dynastie,dynastija,2465,-4.42043
dálnici,dalnici,2471,-4.65973
díky,dźiki,2482,-4.5212
dílny,dźiłny,2483,-4.27485
dílně,dźelnje,2484,-4.6861
dílů,dźila,2485,-4.89975
dýchacími,dychacimi,2491,-4.66087
dýchají,dychaja,2492,-4.08811
dějinách,dźějinach,2498,-4.19418
dění,dźenje,2505,-4.22734
dětmi,dźěćmi,2508,-4.17043
dřevo,drjewo,2510,-4.29574
dříve,driwe,2513,-4.25088
důkaz,dokaz,2515,-4.2332
důkazy,dokazy,2516,-4.17644
důstojnost,dóstojnosć,2530,-4.37405
důvod,dowodź,2533,-4.25967
eboly,jeboły,2541,-4.12345
ekologických,ekologiskich,2546,-4.48262
ekozón,ekozon,2554,-4.60309
elektrony,jelektrony,2557,-4.50571
elektrárna,jelektrarna,2558,-4.41388
elektřiny,jelektřiny,2561,-4.75322
emise,jemiska,2565,-4.68301
energie,jenjergija,2570,-4.80042
epidemie,jepidemija,2573,-4.88737
evidenci,jewidźenci,2583,-4.88328
evoluce,jewolucija,2584,-4.71332
faktorem,faktorjem,2615,-4.11975
faunu,fawnu,2624,-4.91591
filatelisty,filatelisty,2633,-4.79038
filipínské,filipinskeje,2634,-4.77695
filipínský,filipinski,2635,-4.44213
filipínští,filipinišći,2636,-4.66907
financovat,financowat,2642,-4.07653
financování,financowanje,2643,-4.80689
firmu,firjemu,2648,-4.88877
flotila,flotila,2652,-4.55605
forma,forma,2654,-4.80806
formou,formoju,2655,-4.66868
formovaných,formowanych,2656,-4.45669
formovat,formowat,2657,-4.28991
fotografa,fotografa,2681,-4.71151
fotografie,fotografija,2682,-4.43055
frázím,frazim,2697,-4.42355
fyzickou,fyziske,2706,-4.1143
fágu,fagu,2711,-4.46351
fágy,fagy,2712,-4.70804
fázi,fazi,2714,-4.37131
galonů,galono,2719,-4.5142
gangy,gangy,2720,-4.74627
garáži,garóži,2721,-4.58214
genus,genus,2729,-4.97489
geografií,geografije,2735,-4.91715
gily,gili,2738,-4.21524
grafu,grafu,2742,-4.95968
gramatice,gramatica,2743,-4.88255
herečku,herečku,2758,-4.99298
herní,herne,2759,-4.12771
hlasoví,hłasowa,2769,-4.31567
hlasů,hłaso,2772,-4.49234
hlavně,hlawne,2778,-4.35205
hledáte,hledźeće,2784,-4.31232
hlodavce,hlodawca,2786,-4.5592
hlodavci,hlodawci,2787,-4.849
hlubších,hłubšich,2790,-4.70186
hlásek,hłaska,2793,-4.3173
hlášeny,hlašeny,2794,-4.34154
hlídaná,hlidźana,2796,-4.46747
hlídku,hlědku,2797,-4.35419
hmotu,hmotu,2800,-4.50284
hmoty,hmoty,2801,-4.83209
hnědé,hnědźe,2809,-4.17646
hodnotě,hodnoće,2820,-4.5155
holém,holem,2828,-4.89456
horkem,horka,2833,-4.20581
hospitalizován,hospitalizowanje,2842,-4.56663
hostitele,hostitele,2848,-4.17371
hotely,hoteli,2852,-4.97637
hotelů,hotela,2853,-4.23037
houbou,hubu,2854,-4.79503
hradů,hrado,2859,-4.14648
hrstku,hrstku,2871,-4.70766
hrubší,hrubši,2873,-4.74848
hrází,hrazi,2878,-4.1993
hráči,hrači,2879,-4.10058
hudba,hudźba,2884,-4.51241
háčky,hački,2897,-4.66208
identity,idźentity,2907,-4.07213
indických,indiskich,2918,-4.19877
indikátor,indźikator,2919,-4.88556
inline,inlinje,2935,-4.36972
inovativní,inowatiwne,2937,-4.43465
inovativním,inowatiwnim,2938,-4.02943
inovační,inowačni,2939,-4.8677
izolovaným,izołowanym,2967,-4.56129
izolována,izołowana,2968,-4.1237
jaderné,jadźerne,2972,-4.52669
jakoukoli,jakukoli,2978,-4.20557
jakožto,jakožto,2980,-4.3334
jakém,jakem,2984,-4.41313
japonské,japónskeje,2988,-4.69015
japonských,japónskich,2989,-4.43162
jazycích,jazycich,2997,-4.29169
jazykem,jazykem,2999,-4.14946
jazyků,jazyko,3000,-4.82583
jde,jdźe,3001,-4.6162
jedincům,jedźincom,3008,-4.23847
jednobodové,jednobodowy,3020,-4.00102
jednoduché,jednoduche,3022,-4.36454
jednoduše,jednorje,3026,-4.31515
jednomyslný,jednomysołny,3030,-4.35932
jelikož,jelikož,3065,-4.22595
jemném,jemjenym,3068,-4.6102
jeskyni,jeskini,3075,-4.63764
jevům,jewom,3083,-4.4623
jezdec,jezdec,3087,-4.83454
jezdí,jezdźi,3089,-4.11191
jih,jihi,3097,-4.14715
jihu,jihu,3101,-4.42836
jimž,jimž,3103,-4.50366
jinou,jinu,3106,-4.07122
jistotou,jistotoju,3113,-4.77402
jisté,jiste,3115,-4.41339
jistě,jisto,3117,-4.2706
jižních,jižnich,3120,-4.30393
jízdní,jězdnje,3146,-4.47607
jízdu,jězdu,3147,-4.91948
jízdy,jězdy,3148,-4.11372
kabině,kabinje,3155,-4.97931
kaldera,kaledźera,3160,-4.2936
kalhoty,kalehoty,3161,-4.55738
kamenných,kamjennych,3165,-4.62436
kampaně,kampanje,3167,-4.18647
kandidaturu,kandźidaturu,3174,-4.67611
kandidáta,kandźidata,3175,-4.59627
kanálu,kanalu,3178,-4.92732
karbonová,karbonowa,3184,-4.31063
karty,karity,3187,-4.33976
katalánštině,katalanšćinje,3191,-4.15619
každém,kóždem,3203,-4.20415
kdokoli,kdokoli,3211,-4.57482
kg,kg,3220,-4.65019
kladení,kładenje,3222,-4.17631
klesala,klesala,3226,-4.05231
klidu,klidu,3228,-4.5856
klimatu,klimatu,3230,-4.98603
klinické,kliniskeje,3231,-4.29172
kmen,kmjeń,3240,-4.62924
kmeny,kmjeny,3241,-4.09657
kolonialismus,kolonialismus,3271,-4.6657
kolonizace,kolonizace,3273,-4.66545
kombinace,kombinace,3277,-4.92737
kombinuje,kombinuje,3280,-4.8777
kompletně,komplatny,3288,-4.87297
komplikované,komplikowanje,3291,-4.8713
komunikace,komunikace,3292,-4.12785
komunikaci,komunikaci,3293,-4.23792
komárům,komarom,3296,-4.26265
kontaktu,kontaktu,3327,-4.62031
kontaktů,kontakto,3328,-4.68219
kontaminovaného,kontaminowanjeho,3329,-4.28447
kontinentu,kontinjentu,3333,-4.45915
kontrastu,kontrastu,3334,-4.30664
kontrole,kontrole,3335,-4.35481
kontrolu,kontrolu,3340,-4.65213
konzoli,konzoli,3345,-4.23966
končí,konči,3349,-4.36125
konžských,konžskich,3351,-4.53234
kopií,kopije,3356,-4.4409
koronaviru,koronawiru,3357,-4.67392
kostýmů,kostymo,3360,-4.97259
kouří,kurje,3365,-4.22746
kočkovité,kočkowiće,3372,-4.82931
kočáru,kočaru,3376,-4.56872
kratšími,kratšimi,3383,-4.49517
krmiva,krmiwa,3393,-4.22276
krystalů,kristala,3405,-4.40388
královnou,kralownu,3412,-4.56328
královny,kralowny,3414,-4.14718
králů,krało,3419,-4.57913
kráse,krasa,3420,-4.54961
krásné,krasne,3421,-4.27858
krátce,kratca,3424,-4.1043
kterou,kotroju,3428,-4.21189
kukuřici,kukurici,3444,-4.54116
kusů,kuso,3458,-4.61025
květy,kwěty,3463,-4.00092
květů,kwěto,3464,-4.33832
kvůli,kwoli,3465,-4.20474
křičeli,křičeli,3480,-4.49441
křižníku,křižniku,3482,-4.87519
kůžím,kožim,3489,-4.02047
latinsky,latiski,3495,-4.47841
latinským,latiskim,3497,-4.81614
ledem,ledem,3500,-4.07439
ledových,ledowych,3505,-4.22411
ledvin,ledwin,3507,-4.85811
ledě,ledźe,3508,-4.54038
lepší,lěpši,3513,-4.29013
letadla,lětadła,3518,-4.49153
letiště,latišće,3526,-4.77146
letních,latnich,3528,-4.65243
letu,latu,3531,-4.86413
lety,laty,3532,-4.23521
levného,lewneho,3534,-4.53351
licenčních,licijančnich,3542,-4.27776
lidem,lidem,3545,-4.04807
lidstva,lidstwa,3551,-4.98575
lidé,lide,3552,-4.54556
linii,linii,3557,-4.23071
literaturu,literaturu,3563,-4.63745
liší,lišćina,3565,-4.09491
logikou,logiku,3569,-4.49306
lokalitě,lokaliće,3570,-4.56678
lordem,lordem,3571,-4.25353
lovci,lowci,3575,-4.33972
loví,lowa,3579,-4.02041
loďstva,lodźstwa,3581,-4.63927
lze,lza,3601,-4.46143
lásky,laski,3605,-4.64217
látky,latki,3606,-4.6775
lék,lok,3609,-4.2991
lépe,lepje,3613,-4.75474
létat,lětat,3615,-4.27291
léze,lěze,3618,-4.97501
majitelů,majićela,3629,-4.61039
mají-li,maje-li,3631,-4.66635
malby,malbi,3632,-4.57331
manažera,mankažera,3641,-4.66307
manažerka,mankažerka,3642,-4.34906
mangrovů,mangrowo,3646,-4.48903
marocké,maroskej,3653,-4.88865
masivní,masiwne,3657,-4.94224
matematik,matematik,3663,-4.02946
materiálu,materialu,3665,-4.69771
medailí,mjedaili,3673,-4.94278
medvědů,mjedwěda,3679,-4.87684
metodou,metodoju,3689,-4.9694
metodu,metodu,3690,-4.40513
metrického,metriskejeho,3692,-4.27381
metrů,metro,3694,-4.6723
meziměstské,mjeziměstiskeje,3697,-4.0792
mezinárodních,mjezinarodnich,3700,-4.42707
milionů,miliono,3713,-4.08582
mimořádná,mimoradna,3717,-4.95651
mimořádných,mimoradnych,3719,-4.8423
minimalizace,minimalizace,3721,-4.39284
minimálně,minimalnje,3722,-4.78942
minojských,minoskich,3726,-4.53747
minulosti,minulosći,3728,-4.62768
minulé,minulej,3729,-4.97536
minulého,minuleho,3730,-4.58196
minutu,minutu,3733,-4.46553
minuty,minuty,3734,-4.328
mizí,mizi,3737,-4.77656
mladším,mjeladšěm,3741,-4.59807
mléku,mjeleku,3750,-4.70035
mnohokrát,mnohokrat,3756,-4.3837
mnohé,mnoha,3759,-4.61776
mobilních,mobiłnich,3762,-4.89676
mokřině,mokrinje,3782,-4.62136
moment,momjent,3784,-4.11507
motivační,motiwačni,3795,-4.82895
motorové,motorowy,3799,-4.18505
mozkové,mozowy,3801,-4.56896
mravenci,mjerawjenci,3818,-4.90448
mrazivé,mjeraziwe,3819,-4.88792
mrazivých,mjeraziwych,3820,-4.15648
mrazu,mjerazu,3821,-4.07325
mrtvá,mjertwa,3823,-4.37425
mrtvých,mjertwych,3825,-4.73205
muset,mjeć,3829,-4.0821
musíte,mjeće,3831,-4.61925
muzea,muzaja,3833,-4.91202
mužů,mužo,3840,-4.67023
mysleli,mysleli,3842,-4.15569
myslí,mysli,3844,-4.69169
málokdy,malokdy,3854,-4.74673
méně,mjenje,3858,-4.30989
mírové,mjerjowy,3864,-4.83331
místnosti,městnosći,3873,-4.13661
místním,městnim,3876,-4.26492
mívají,miwaja,3881,-4.51404
míčem,mičom,3882,-4.39374
míčích,mječich,3883,-4.98805
měnou,mjeno,3895,-4.20338
měsíc,měsac,3906,-4.44446
měsíce,měsica,3907,-4.19175
měsíci,měsici,3908,-4.86567
měsíčních,měsučnich,3910,-4.60977
n.l,n.l,3918,-4.56583
nabyla,nabyla,3921,-4.89221
nacházeli,nachazeli,3932,-4.48434
nacházet,nachazet,3934,-4.93897
nachází,nachazi,3935,-4.15391
nacionalismu,nacionalismu,3936,-4.71016
naději,nadźije,3943,-4.38322
nadšení,nadšenje,3946,-4.62718
nahradil,nahradił,3949,-4.34721
nahradí,nahradźi,3951,-4.46504
nahrazena,nahrazena,3952,-4.94912
nakupování,nakupowanje,3960,-4.76519
nalezen,nalezon,3961,-4.36808
nalezeny,nalezeny,3963,-4.38108
naléhali,nalehali,3965,-4.53279
namířil,namirił,3970,-4.7869
naplní,naplnje,3975,-4.66793
napsaný,napsany,3985,-4.90166
např,napr,3989,-4.40285
napříč,přič,3991,-4.48785
narazilo,naraziło,3992,-4.3288
narazíte,naraziće,3993,-4.8808
narostly,narostły,3994,-4.37046
narození,narozenje,3995,-4.57306
neboť,njeboć,4047,-4.88893
nebyli,njebyli,4053,-4.17611
nebylo,njebiło,4054,-4.28733
nedochoval,njedochowal,4061,-4.10987
nedokáže,njedokaže,4065,-4.80049
nedostatku,njedostatku,4068,-4.9572
nedávných,njedawnych,4072,-4.06334
nedávným,njedawnym,4073,-4.0569
negativita,nagatiwita,4079,-4.51432
nejmenší,njemjeńši,4111,-4.4451
nejvyšší,najwyši,4123,-4.70418
nejvyššího,najwyšeho,4124,-4.84271
nekropole,njekropole,4138,-4.03942
nelze,njelza,4142,-4.56075
nemocnice,njemocnica,4146,-4.32781
nemocí,njemoci,4149,-4.6632
nemohou,njemohu,4151,-4.52399
nemusí,njemi,4154,-4.24884
nemusíte,njemusyće,4155,-4.66241
nenachází,njenachazi,4163,-4.88745
neplánované,njeplanowanje,4176,-4.81872
nepálské,njepalskeje,4182,-4.08651
nepředstavuje,njepředestawuje,4183,-4.87989
nepřátelské,njepřećelskeje,4191,-4.56571
nepříteli,njepřiteli,4196,-4.07209
neshody,njeshody,4204,-4.44068
neslyšel,njesłyšel,4206,-4.37617
neudělal,njeudźelal,4214,-4.85835
neučiní,njeučina,4224,-4.87738
neviditelného,njewidźićelnjeho,4225,-4.37804
nevídaným,njewidźanym,4234,-4.07356
nevšímavost,njewšěmawosć,4237,-4.1669
nezdarem,njezdarem,4242,-4.65598
nezávadná,njezawadna,4249,-4.45617
nezávislá,njezawisla,4253,-4.72329
neřadí,njeradźi,4261,-4.59218
nocí,nóci,4285,-4.61011
nominací,nominaci,4292,-4.61835
nosily,nosili,4300,-4.92367
novináři,nowinari,4306,-4.19742
nočnímu,nočnimu,4320,-4.25513
nuceni,nuceni,4322,-4.74906
nucených,nucenych,4323,-4.48261
nutně,nutny,4326,-4.95033
nyní,nina,4328,-4.56212
nádoby,nadoby,4336,-4.00428
náhled,nahled,4341,-4.73205
náhradních,nahradnich,4343,-4.21598
nákupu,nakupu,4350,-4.44208
náměstí,naměsta,4359,-4.5517
nárazem,narazem,4363,-4.41552
národní,narodnje,4365,-4.29102
národním,narodnim,4367,-4.39642
nárokovány,narokowany,4371,-4.21201
násilí,našili,4379,-4.48823
následek,nasledźek,4380,-4.90398
následně,naslednje,4384,-4.10409
následoval,nasledowal,4385,-4.89912
následuje,nasleduje,4386,-4.26993
nástroj,nastroj,4388,-4.66338
názory,nazory,4403,-4.14014
něco,něco,4412,-4.27133
někdy,něhdy,4421,-4.53637
několik,njekolik,4422,-4.02133
někomu,njekomu,4425,-4.01693
některá,njektera,4426,-4.83406
některý,njektery,4428,-4.73372
němž,němž,4438,-4.46383
obavy,wobawy,4442,-4.12348
