source,hyp,id,score
úřednické,wurjedniskeje,8529,-7.05057
Čching,Čching,8535,-7.11215
Členové,Členowy,8538,-7.25103
Člověk,Člowěk,8539,-7.27919
Články,Člany,8540,-7.4451
Čtyři,Čtyri,8543,-7.99199
Čínou,Čěnu,8547,-7.02877
člověku,člowěku,8599,-7.40502
čtenáři,čćenari,8603,-7.52022
čtverec,čtwjerac,8607,-7.14879
čtvrtek,čtwjerćek,8608,-7.82151
čtvrtí,čtwjerći,8611,-7.40314
čtvrtích,čtwjerćich,8612,-7.99802
Široké,Sirokeje,8700,-7.20048
šimpanzi,šimpanzi,8724,-7.83264
škůdce,škodźca,8741,-7.03764
škůdci,škodźci,8742,-7.32744
šlechtici,šlachtici,8743,-7.08099
španělsky,španjelski,8745,-7.59099
špičky,špički,8751,-7.12728
štafetách,štafetach,8753,-7.36126
švestky,šwjestki,8758,-7.18938
živobytím,žiwobitim,8811,-7.95455
žraloků,žeraloko,8826,-7.07637
