source,hyp,id,score
5,5,139,-105.122
5.0Ghz,5.0Ghz,140,-314.224
50,50,141,-207.18
500,500,142,-309.237
5000,5000,143,-411.295
53letý,53laty,144,-109.813
56,56,145,-207.18
56–64,56–64,146,-513.352
6,6,147,-105.122
"6,5","6,5",148,-309.237
6-6,6-6,149,-209.616
60,60,150,-207.18
600,600,151,-309.237
64,64,152,-207.18
65,65,153,-207.18
6:30,6:03,154,-311.41
7,7,155,-105.122
70,70,156,-207.18
78,78,157,-207.18
790,790,158,-309.237
7:19,7:91,159,-311.41
7:30,7:03,160,-311.41
8,8,161,-105.122
80,80,162,-207.18
800,800,163,-309.237
802.11a,802.11a,164,-217.399
802.11b,802.11b,165,-217.812
802.11g,802.11g,166,-218.65
802.11n,802.11n,167,-217.744
820,802,168,-209.352
83,83,169,-106.065
850,850,170,-309.237
9,9,171,-105.122
980,980,172,-309.237
ASUS,ASUS,176,-111.087
AUD,AUD,177,-108.665
Cañitas,Cañitas,341,-107.987
Earthquake,Earthquaka,445,-115.105
Erdoğanem,Erdoğanjem,465,-111.187
F,F,482,-105.122
F1,F1,483,-106.065
FAA,FAA,484,-108.982
FBI,FBI,485,-109.582
FIC,FIC,486,-110.282
FKP,FKP,487,-110.439
FTIR,FTIR,488,-112.038
Fairmontem,Fairmontem,489,-110.75
Falklandských,Falkłandskich,490,-110.864
Fatima,Fatima,491,-106.112
Fatimě,Fatimje,492,-107.616
Ferguson,Ferguson,493,-111.195
Fernandez,Fernandźez,494,-108.179
Fernando,Fernando,495,-107.683
Fichte,Fichće,496,-106.971
Filipín,Filipin,497,-107.735
Filipína,Filipina,498,-105.614
Filipínců,Filipinco,499,-109.903
Film,Film,500,-107.611
Filozof,Filozof,501,-110.544
Filtry,Filtry,502,-108.578
Finsko,Fiska,503,-106.222
Finsku,Finskej,504,-106.904
Finální,Finalnje,505,-108.371
Fisichella,Fisichela,506,-108.678
Flagstaffu,Flagstaffu,507,-112.512
Fluke,Fłuke,508,-106.682
Fools,Foóls,509,-108.659
Formosa,Formosa,510,-107.301
Fotograf,Fotograf,511,-108.792
Fotografové,Fotografowy,512,-110.502
Francie,Francija,513,-105.424
Francii,Franciji,514,-107.517
Francouzi,Francozi,515,-109.052
Francouzská,Francoska,516,-107.794
Francouzské,Francoskeje,517,-108.841
Francouzský,Francoski,518,-108.506
Frankové,Frankowy,519,-108.111
Féničany,Feničany,520,-109.036
G,G,521,-105.122
GBP,GBP,522,-109.462
GMT,GMT,523,-109.708
Galapágy,Galapagy,524,-110.227
Galapágách,Galapagach,525,-107.716
Galaxii,Galaxii,526,-112.261
Gama,Gama,527,-105.426
Game,Gamje,528,-105.466
Games,Gamjes,529,-106.53
Gangy,Gangy,530,-107.475
Gates,Gates,531,-107.294
Gaza,Gaza,532,-105.538
Gaziantepu,Gaziantepu,533,-109.214
Geological,Geologica,534,-108.695
George,George,535,-109.374
Georgi,Georgi,536,-108.97
Giancarlo,Giancarło,537,-110.129
Gibson,Gibson,538,-108.462
Gillard,Gilard,539,-109.646
Gingrich,Gingrich,540,-107.522
Gingrichovi,Gingrichowi,541,-109.178
Giza,Giza,542,-105.85
Glacier,Glacijar,543,-106.78
Glen,Glen,544,-106.691
Goethe,Gojećeho,545,-111.244
Goldust,Gołdust,546,-108.154
Goma,Goma,547,-105.306
Gomě,Gomje,548,-106.927
Gordon,Gordon,549,-106.851
Gosling,Gosling,550,-108.31
Gotický,Gotiski,551,-106.198
Gourley,Gurjeley,552,-111.408
Great,Great,553,-106.996
Groeningem,Grojeningem,554,-110.917
Grónsko,Gronsko,555,-108.356
Guarani,Guarani,556,-107.506
Guaycurú,Guaycuru,557,-114.061
Guinnessově,Guinnjessowje,558,-113.124
Guvernér,Guwerner,559,-109.68
Guyaně,Guyanje,560,-110.123
Gymnastický,Gymnastiski,561,-108.799
Gymnastics,Gymnasticis,562,-111.399
Gyöngyi,Gyöngyi,563,-214.36
Gíze,Gize,564,-108.025
Gízská,Giziska,565,-107.367
H5N1,H5N1,567,-109.29
Hersheyho–Chaseové,Hersheyhó–Chasowy,588,-121.73
Jakar/Bumthang,Jakar/Bumthang,655,-114.051
Klöckera,Hlöskera,742,-109.77
LaFasto,LaFasto,793,-108.039
M16,M16,839,-108.299
Mbit/s,Mbit/s,870,-109.451
NPSW,NPSW,945,-110.059
NPWS,NPWS,946,-109.968
NSW,NSW,948,-107.862
NextGen,NjextGen,993,-111.826
O'Flynna,Wo'Fłynna,1040,-212.253
Oiapoque,Woiapoquje,1068,-112.686
PTWC,PTWC,1098,-110.367
QC,QC,1244,-107.845
QVC,QWC,1245,-110.228
SWAPO,SWAPWo,1291,-112.682
Saint-Georges,Sakint-Georges,1299,-115.029
Słania,Słanija,1446,-104.782
U,U,1524,-105.122
UCLA,UCLA,1525,-112.078
UK,UK,1526,-108.122
UNESCO,UNESCWo,1527,-117.583
USA,USA,1528,-108.846
USAF,USAF,1529,-212.031
USGS,USGS,1530,-211.804
USOC,USOC,1531,-113.181
UTC,UTC,1532,-110.119
Uka,Uka,1533,-104.332
Ullmanové,Ulmanowy,1534,-109.078
Umožňuje,Umóžuje,1535,-109.672
Unikátní,Unikatnje,1536,-108.791
United,Unićed,1537,-107.591
University,Uniwersity,1538,-106.73
Univerzity,Uniwersity,1539,-108.153
Univerzitě,Uniwersiće,1540,-108.285
Upolu,Upolu,1541,-106.391
Uppsala,Uppsala,1542,-109.171
Ur,Ur,1543,-105.5
Urumči,Urumči,1544,-108.194
Určují,Určuje,1545,-110.099
Uthappa,Uthappa,1546,-110.635
Uvedl,Uwjedl,1547,-107.635
Uvnitř,Uwnitr,1548,-108.795
Učitelka,Učićelka,1549,-106.956
Velásquez,Welasqujez,1563,-111.067
W,W,1627,-103.414
Waitemata,Waitemata,1628,-106.718
Wales,Wales,1629,-103.395
Wall,Wal,1630,-104.307
Ward,Ward,1631,-104.222
Washingtonovi,Washingtonowi,1632,-110.223
Wayne,Wayne,1633,-105.318
Webová,Webowa,1634,-104.955
Wembley,Wemjebły,1635,-108.284
West,Wosć,1636,-104.206
Westminsteru,Wastmisteru,1637,-109.799
Who,Who,1638,-103.315
WiFi,WiFi,1639,-207.578
Wikinews,Wikinjews,1640,-109.667
Winfrey,Winfrey,1641,-109.624
Women,Womon,1642,-103.98
Wong,Wong,1643,-102.824
X,X,1644,-105.122
XDR-TB,XDR-TB,1645,-116.498
XVI,XWI,1646,-109.789
Xinhua,Xinohua,1647,-109.01
Yarmouth,Yarmoth,1648,-109.577
Yoga,Yoga,1649,-106.139
Yorku,Yorku,1650,-107.925
Yosemite,Yosamiće,1651,-108.244
a/nebo,a/njebo,1701,-106.981
jeho/její,jeho/jeje,3052,-108.322
km/h,km/h,3239,-107.583
km²,km²,3243,-106.909
l'Oyapock,l'Oyapock,3491,-115.058
mil/h,mil/h,3710,-106.379
minimálně100,minimalně100,3723,-213.66
na/z,na/z,3920,-106.085
shluk/skupinu,shłuk/skupinu,6270,-109.909
super-G,super-G,6771,-109.517
yardů/metrů,jardó/metro,7911,-113.642
°C,°C,8451,-107.845
Írán,Íran,8452,-105.593
Íránu,Íranu,8453,-106.469
Údajně,Údajnje,8454,-108.585
Údolí,Údoli,8455,-107.18
Úsek,Úska,8456,-106.411
Ústřední,Ústřednje,8457,-106.66
Útočili,Útočili,8458,-107.368
Úřad,Úrad,8459,-106.851
Řecku,Řeciku,8638,-109.094
Řidič,Řidič,8639,-107.986
Říkám,Řikam,8640,-107.078
Říkáme,Řikamje,8641,-107.453
Říma,Řima,8642,-106.401
Říman,Řiman,8643,-106.923
Římany,Řimany,8644,-107.047
Římané,Řimanje,8645,-108.235
Římě,Řimje,8646,-107.905
Říše,Řiše,8647,-106.878
Ťin,Ťin,8767,-106.009
Žehlení,Žehlenje,8768,-108.101
Ženy,Ženy,8769,-105.615
Žili,Žili,8770,-105.437
Žraloci,Žraloci,8771,-108.77
Žádné,Žadny,8772,-107.121
–,–,8840,-105.122
–⁠,–⁠,8841,-207.18
„,„,8842,-105.122
